"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"A39GH5GG2B7KA1","cs_wg_mon_notr_pilot1","3QJOXOW4XJS3R3VEJM5U2YZF7RQMEH","10","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""July"":0,""January"":1,""June"":0,""November"":0,""October"":0,""February"":1,""August"":0,""March"":1,""April"":1,""September"":0,""December"":0,""May"":1}",,"28586",,,"2018-10-19 16:57:16","27668"
"APDLAHQ15XYD","cs_wg_mon_notr_pilot1","3H7Z272LX78NIC2JSOKQWXJULT2PL3","5","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","55404","26","0",,"Organizat","6000",,,"2018-10-19 17:08:00","27669"
"APDLAHQ15XYD","cs_wg_mon_notr_pilot1","3H7Z272LX78NIC2JSOKQWXJULT2PL3","5","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""March"":1,""April"":1,""December"":1,""October"":1,""August"":1,""January"":1,""November"":1,""September"":1,""February"":1,""June"":1,""July"":1,""May"":1}",,"3169",,,"2018-10-19 17:08:49","27670"
"A24IZMYNDFOA5L","cs_wg_mon_notr_pilot1","39RP059MEHU5K0JU9V341QTU4UDMBH","10","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","15242","26","0","arpil",,"11000",,,"2018-10-19 17:15:12","27671"
"A24IZMYNDFOA5L","cs_wg_mon_notr_pilot1","39RP059MEHU5K0JU9V341QTU4UDMBH","10","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""September"":1,""November"":0,""June"":0,""January"":0,""October"":0,""April"":1,""March"":0,""February"":0,""May"":0,""July"":0,""August"":1,""December"":0}",,"50131",,,"2018-10-19 17:16:54","27672"
"A3EU2HJGXY5L5N","cs_wg_mon_notr_pilot1","3X65QVEQI0O4ONTFNJYKCXKNMANCLC","30","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","37287","0","1","may",,"31000",,,"2018-10-19 17:22:16","27673"
"A3EU2HJGXY5L5N","cs_wg_mon_notr_pilot1","3X65QVEQI0O4ONTFNJYKCXKNMANCLC","30","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""February"":1,""June"":0,""January"":1,""September"":0,""December"":0,""May"":1,""April"":1,""October"":0,""March"":1,""November"":0,""July"":0,""August"":0}",,"5386",,,"2018-10-19 17:23:40","27674"
"AW34JRQ2PDQAV","cs_wg_mon_notr_pilot1","3TVSS0C0E111LY7PDJ0CAI1783RTW5","10","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","29387","0","1","mAY",,"11000",,,"2018-10-19 17:30:16","27675"
"AW34JRQ2PDQAV","cs_wg_mon_notr_pilot1","3TVSS0C0E111LY7PDJ0CAI1783RTW5","10","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""August"":0,""May"":1,""June"":0,""February"":1,""April"":1,""January"":1,""September"":0,""December"":0,""November"":0,""October"":0,""July"":0,""March"":1}",,"40885",,,"2018-10-19 17:32:01","27676"
"A3NODCZ06UM7NJ","cs_wg_mon_notr_pilot1","3QAPZX2QN4EET9CR1XNV20JD7L702Q","30","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","59408","0","1","October","October","31000",,,"2018-10-19 17:36:24","27677"
"A2N8FYNKM133KF","cs_wg_mon_notr_pilot1","3NS0A6KXC491AOQO46LCA3G0ZBNGZ9","10","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","61370","0","1","july",,"11000",,,"2018-10-19 17:37:48","27678"
"A3NODCZ06UM7NJ","cs_wg_mon_notr_pilot1","3QAPZX2QN4EET9CR1XNV20JD7L702Q","30","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""May"":0,""October"":1,""February"":0,""November"":0,""December"":0,""March"":0,""July"":0,""June"":0,""January"":0,""April"":0,""August"":0,""September"":0}",,"49829",,,"2018-10-19 17:38:41","27679"
"A2N8FYNKM133KF","cs_wg_mon_notr_pilot1","3NS0A6KXC491AOQO46LCA3G0ZBNGZ9","10","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""July"":1,""April"":0,""May"":0,""August"":0,""December"":1,""October"":0,""March"":0,""June"":0,""November"":0,""September"":0,""February"":0,""January"":0}",,"15293",,,"2018-10-19 17:38:55","27680"
"A17FGZ1I5P9RZA","cs_wg_mon_notr_pilot1","3TY7ZAOG5FL9APGHQ3TZ2W57OLVK0Y","40","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","52280","0","1","May","May","41000",,,"2018-10-19 17:42:52","27681"
"A17FGZ1I5P9RZA","cs_wg_mon_notr_pilot1","3TY7ZAOG5FL9APGHQ3TZ2W57OLVK0Y","40","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""February"":1,""September"":0,""October"":0,""March"":1,""January"":1,""August"":0,""May"":1,""July"":0,""June"":0,""November"":0,""April"":1,""December"":0}",,"63745",,,"2018-10-19 17:45:38","27682"
"A1UZN21EAN1HZ4","cs_wg_mon_notr_pilot1","3V0Z7YWSIY1UMAD74UBKNT931HPV2I","30","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","93378","0","1","November",,"31000",,,"2018-10-19 18:04:10","27683"
"A2VS5ZUWQT73L6","cs_wg_mon_notr_pilot1","3S96KQ6I9M52CS7YWOVMIUCM1NYDTT","20","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","51325","0","1","May","May","21000",,,"2018-10-19 18:05:24","27684"
"A1UZN21EAN1HZ4","cs_wg_mon_notr_pilot1","3V0Z7YWSIY1UMAD74UBKNT931HPV2I","30","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""December"":1,""October"":0,""June"":0,""May"":0,""February"":1,""September"":0,""November"":1,""March"":0,""April"":0,""January"":1,""August"":0,""July"":0}",,"43625",,,"2018-10-19 18:06:40","27685"
"A2VS5ZUWQT73L6","cs_wg_mon_notr_pilot1","3S96KQ6I9M52CS7YWOVMIUCM1NYDTT","20","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""March"":1,""December"":1,""June"":1,""February"":1,""May"":1,""October"":1,""April"":1,""August"":1,""September"":1,""July"":1,""January"":1,""November"":1}",,"59822",,,"2018-10-19 18:07:18","27686"
"A2YB684AX4TXD6","cs_wg_mon_notr_pilot1","3FIJLY1B6U51IKSN6DHS1KEAOXUPFC","30","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","101543","0","1","APRIL",,"31000",,,"2018-10-19 18:12:17","27687"
"A2YB684AX4TXD6","cs_wg_mon_notr_pilot1","3FIJLY1B6U51IKSN6DHS1KEAOXUPFC","30","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""May"":0,""June"":0,""October"":0,""March"":0,""February"":1,""April"":1,""January"":0,""July"":0,""December"":0,""September"":0,""November"":0,""August"":0}",,"160410",,,"2018-10-19 18:16:57","27688"
"A1TGBCLWRWTR92","cs_wg_mon_notr_pilot1","3OF2M9AATGP6CAM7UX6R8V8T686KZE","10","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","25379","26","0","May
",,"11000",,,"2018-10-22 14:09:57","27700"
"A12MSYRHI3XWDT","cs_wg_mon_notr_pilot1","3JZQSN0I3QBV57ZO3UR57B0INMVFGI","5","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","32680","0","1","december",,"6000",,,"2018-10-22 14:10:10","27703"
"A1G8VYFE8JD65N","cs_wg_mon_notr_pilot1","3G5F9DBFOPYY10GPNFERAXF5QGWHV7","10","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","37878","0","1","May","May","11000",,,"2018-10-22 14:10:36","27706"
"A2YFPO0N4GIS25","cs_wg_mon_notr_pilot1","3GU1KF0O4I2B53G71BVWIUNP9FQPBE","40","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","27315","0","1","May",,"41000",,,"2018-10-22 14:10:44","27707"
"A12MSYRHI3XWDT","cs_wg_mon_notr_pilot1","3JZQSN0I3QBV57ZO3UR57B0INMVFGI","5","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""August"":0,""January"":0,""December"":1,""July"":0,""June"":0,""September"":0,""March"":0,""October"":1,""April"":0,""November"":0,""February"":0,""May"":0}",,"1656",,,"2018-10-22 14:11:01","27709"
"AL51KTD0WITH9","cs_wg_mon_notr_pilot1","3AMYWKA6YBNNERNBQK19IEW7L9JO6B","10","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","42295","0","1",,,"11000",,,"2018-10-22 14:11:03","27710"
"A1TGBCLWRWTR92","cs_wg_mon_notr_pilot1","3OF2M9AATGP6CAM7UX6R8V8T686KZE","10","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""March"":0,""August"":0,""January"":0,""April"":0,""October"":0,""May"":1,""June"":0,""February"":0,""December"":0,""September"":0,""July"":0,""November"":1}",,"20216",,,"2018-10-22 14:11:04","27711"
"AGMK1DYYVS07L","cs_wg_mon_notr_pilot1","37Q970SNZE975XE7RV617NFRAN6S1E","5","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","61265","0","1",,,"6000",,,"2018-10-22 14:11:06","27712"
"A3697L3XNWFB35","cs_wg_mon_notr_pilot1","3HFNH7HEMHFSWWPXHA2ZJA4WUO4QGN","40","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","24425","0","1","May",,"41000",,,"2018-10-22 14:11:09","27714"
"AWR8JJ84LBJBO","cs_wg_mon_notr_pilot1","35LDD5557A56D3NOF8GX0TCKR4OKMX","10","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","72396","0","1","septe",,"11000",,,"2018-10-22 14:11:15","27715"
"A1BVQEM4JM0XH3","cs_wg_mon_notr_pilot1","3ATPCQ38J8B0V73GMKRJ0AWVV29AYZ","10","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","39488","0","1","April",,"11000",,,"2018-10-22 14:11:24","27718"
"A2U10YSWMEI1CE","cs_wg_mon_notr_pilot1","3IAS3U3I0FHFDWF1ZDKKMHFWY5ZB2E","40","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","22544","0","1","MAY",,"41000",,,"2018-10-22 14:11:26","27719"
"A1NTZ2XCWWT6E5","cs_wg_mon_notr_pilot1","3RSDURM96AN3LKKS2PT5WTMMGH6YEH","10","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","66857","0","1","November",,"11000",,,"2018-10-22 14:11:34","27721"
"A1FQE3NEOHSKOX","cs_wg_mon_notr_pilot1","34BBWHLWHACBCKREJ718WBZYX2DWIP","30","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","21889","0","1","May",,"31000",,,"2018-10-22 14:11:43","27722"
"A261E0VY2T3B5L","cs_wg_mon_notr_pilot1","336YQZE83VF3VK2L8LCRY4T2UEU5MY","20","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","31581","0","1","November",,"21000",,,"2018-10-22 14:11:50","27724"
"A1N3J21E6L4VVO","cs_wg_mon_notr_pilot1","3R2PKQ87NW9F78X0F5VLNDX7Z0ZIMK","5","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","31392","0","1","jne",,"6000",,,"2018-10-22 14:11:57","27725"
"A1N3YG2X9SO4PN","cs_wg_mon_notr_pilot1","36H9ULYP62V5W9PPB0C84OSYFECFJM","20","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","35349","0","1","november",,"21000",,,"2018-10-22 14:11:57","27726"
"A2YFPO0N4GIS25","cs_wg_mon_notr_pilot1","3GU1KF0O4I2B53G71BVWIUNP9FQPBE","40","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""August"":1,""March"":1,""January"":0,""May"":1,""July"":0,""June"":0,""December"":0,""February"":0,""September"":1,""November"":1,""April"":0,""October"":1}",,"31049",,,"2018-10-22 14:12:17","27729"
"A1BVQEM4JM0XH3","cs_wg_mon_notr_pilot1","3ATPCQ38J8B0V73GMKRJ0AWVV29AYZ","10","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""September"":0,""January"":0,""June"":0,""August"":0,""March"":1,""July"":0,""November"":0,""April"":0,""October"":0,""February"":0,""May"":0,""December"":0}",,"16380",,,"2018-10-22 14:12:20","27730"
"A129JKWOT6AK1A","cs_wg_mon_notr_pilot1","3LPW2N6LKT3M8S7UHN3DPEAW70X5UQ","30","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","20762","0","1","March",,"31000",,,"2018-10-22 14:12:22","27731"
"A1G8VYFE8JD65N","cs_wg_mon_notr_pilot1","3G5F9DBFOPYY10GPNFERAXF5QGWHV7","10","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""April"":1,""August"":0,""February"":0,""December"":1,""September"":1,""March"":1,""January"":0,""October"":1,""November"":1,""July"":0,""June"":0,""May"":1}",,"47035",,,"2018-10-22 14:12:26","27732"
"AWR8JJ84LBJBO","cs_wg_mon_notr_pilot1","35LDD5557A56D3NOF8GX0TCKR4OKMX","10","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""December"":1,""November"":1,""February"":0,""May"":0,""March"":0,""January"":0,""July"":0,""September"":1,""April"":0,""August"":0,""October"":0,""June"":0}",,"6092",,,"2018-10-22 14:12:33","27733"
"A3697L3XNWFB35","cs_wg_mon_notr_pilot1","3HFNH7HEMHFSWWPXHA2ZJA4WUO4QGN","40","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""August"":0,""May"":1,""September"":0,""February"":0,""January"":0,""July"":0,""December"":0,""April"":1,""March"":1,""October"":1,""June"":0,""November"":1}",,"21488",,,"2018-10-22 14:12:36","27734"
"A1FQE3NEOHSKOX","cs_wg_mon_notr_pilot1","34BBWHLWHACBCKREJ718WBZYX2DWIP","30","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""April"":1,""March"":1,""September"":0,""November"":0,""October"":0,""January"":1,""May"":1,""February"":1,""June"":0,""December"":0,""July"":0,""August"":0}",,"6447",,,"2018-10-22 14:12:38","27736"
"A2U10YSWMEI1CE","cs_wg_mon_notr_pilot1","3IAS3U3I0FHFDWF1ZDKKMHFWY5ZB2E","40","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""January"":1,""April"":1,""March"":1,""May"":1,""July"":1,""September"":1,""June"":1,""August"":1,""October"":1,""February"":1,""December"":1,""November"":1}",,"24546",,,"2018-10-22 14:12:39","27737"
"A28P3ZGZB3XG9P","cs_wg_mon_notr_pilot1","3KKG4CDWKIZ6SHFR57PCOQH4UJS94Y","5","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","29999","0","1","May",,"6000",,,"2018-10-22 14:12:49","27738"
"AL51KTD0WITH9","cs_wg_mon_notr_pilot1","3AMYWKA6YBNNERNBQK19IEW7L9JO6B","10","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""May"":1,""July"":0,""November"":0,""January"":1,""February"":1,""August"":0,""March"":1,""April"":1,""September"":0,""June"":0,""October"":0,""December"":0}",,"21838",,,"2018-10-22 14:12:54","27740"
"A1N3J21E6L4VVO","cs_wg_mon_notr_pilot1","3R2PKQ87NW9F78X0F5VLNDX7Z0ZIMK","5","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""October"":0,""June"":1,""August"":0,""September"":0,""February"":0,""December"":0,""April"":0,""January"":0,""July"":1,""May"":0,""November"":0,""March"":0}",,"18997",,,"2018-10-22 14:13:10","27741"
"A1NTZ2XCWWT6E5","cs_wg_mon_notr_pilot1","3RSDURM96AN3LKKS2PT5WTMMGH6YEH","10","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""May"":0,""July"":0,""December"":0,""March"":0,""August"":0,""September"":0,""January"":0,""June"":0,""April"":0,""October"":0,""November"":1,""February"":1}",,"21357",,,"2018-10-22 14:13:21","27742"
"APL3MD4HGU6NF","cs_wg_mon_notr_pilot1","3VD82FOHKQPCU8WC0BEC4EOHHVVCOS","5","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","31670","0","1","November",,"6000",,,"2018-10-22 14:13:23","27743"
"AEJKD2E3MQKW5","cs_wg_mon_notr_pilot1","3JAOYWH7VI52QPMCBZOTA7JFG5N9LR","30","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","24099","0","1","November",,"31000",,,"2018-10-22 14:13:24","27744"
"A1N3YG2X9SO4PN","cs_wg_mon_notr_pilot1","36H9ULYP62V5W9PPB0C84OSYFECFJM","20","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""May"":0,""September"":1,""August"":0,""October"":1,""January"":0,""March"":0,""June"":0,""April"":0,""December"":0,""February"":0,""July"":0,""November"":1}",,"24187",,,"2018-10-22 14:13:28","27745"
"A129JKWOT6AK1A","cs_wg_mon_notr_pilot1","3LPW2N6LKT3M8S7UHN3DPEAW70X5UQ","30","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""November"":0,""August"":0,""June"":1,""October"":0,""April"":1,""January"":1,""February"":0,""March"":1,""July"":1,""May"":0,""December"":0,""September"":0}",,"2788",,,"2018-10-22 14:13:37","27746"
"AJFFER2X400FT","cs_wg_mon_notr_pilot1","3ZOTGHDK5ICS1PL8XX4CJJSZ3YHOSY","10","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","50138","0","1","septem",,"11000",,,"2018-10-22 14:13:38","27747"
"A4NDR8OIO8OTJ","cs_wg_mon_notr_pilot1","3P4RDNWND57P60RFC8IT7L5QV65JII","40","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","35821","0","1","November",,"41000",,,"2018-10-22 14:13:49","27750"
"A261E0VY2T3B5L","cs_wg_mon_notr_pilot1","336YQZE83VF3VK2L8LCRY4T2UEU5MY","20","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""February"":1,""June"":0,""July"":0,""April"":0,""August"":0,""January"":1,""May"":0,""December"":1,""March"":1,""September"":0,""October"":0,""November"":1}",,"65488",,,"2018-10-22 14:13:59","27753"
"AGMK1DYYVS07L","cs_wg_mon_notr_pilot1","37Q970SNZE975XE7RV617NFRAN6S1E","5","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""October"":0,""December"":1,""March"":0,""April"":0,""November"":0,""June"":0,""January"":1,""May"":0,""August"":0,""July"":0,""February"":1,""September"":0}",,"97252",,,"2018-10-22 14:14:16","27756"
"A3GV2K564901E1","cs_wg_mon_notr_pilot1","3SB4CE2TJVWBV2D6HO5HHWPMTWFAXT","10","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","47837","0","1","May",,"11000",,,"2018-10-22 14:14:17","27757"
"A1PROY06KPZ2LK","cs_wg_mon_notr_pilot1","3DYGAII7PL9Y99IWKTSMDJIOVFSPQR","30","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","29516","0","1","November","jan
feb
mar
apr
may
jun
jul
aug
sep
oct
nob","31000",,,"2018-10-22 14:14:19","27758"
"A34BY21KX8GMU0","cs_wg_mon_notr_pilot1","3WJ1OXY92AHLG1CY9GTP1X8T2N6A8L","20","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","26320","0","1","may","jan
feb
mar
apr
may
jun
jul","21000",,,"2018-10-22 14:14:38","27763"
"AEJKD2E3MQKW5","cs_wg_mon_notr_pilot1","3JAOYWH7VI52QPMCBZOTA7JFG5N9LR","30","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""March"":0,""August"":1,""June"":1,""July"":0,""January"":1,""November"":1,""February"":1,""September"":1,""May"":0,""April"":0,""December"":1,""October"":1}",,"2495",,,"2018-10-22 14:14:43","27765"
"A28P3ZGZB3XG9P","cs_wg_mon_notr_pilot1","3KKG4CDWKIZ6SHFR57PCOQH4UJS94Y","5","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""February"":0,""September"":0,""August"":0,""November"":1,""December"":0,""July"":0,""June"":0,""May"":1,""March"":0,""October"":1,""April"":0,""January"":0}",,"40295",,,"2018-10-22 14:14:44","27766"
"APL3MD4HGU6NF","cs_wg_mon_notr_pilot1","3VD82FOHKQPCU8WC0BEC4EOHHVVCOS","5","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""January"":0,""October"":1,""February"":0,""March"":0,""November"":1,""July"":0,""August"":0,""April"":0,""December"":0,""September"":0,""June"":0,""May"":0}",,"35614",,,"2018-10-22 14:14:51","27767"
"a26ce910t64yxm","cs_wg_mon_notr_pilot1","3GNCZX450IO6MTBFVXV0NJ3JRX6PAK","5","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","82284","15","0",,,"6000",,,"2018-10-22 14:15:14","27770"
"A1FRLY082JCI1M","cs_wg_mon_notr_pilot1","3UOUJI6MTDFVABR4NTM8HX1G0Z7XUS","10","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","50211","0","1","july",,"11000",,,"2018-10-22 14:15:23","27772"
"A4NDR8OIO8OTJ","cs_wg_mon_notr_pilot1","3P4RDNWND57P60RFC8IT7L5QV65JII","40","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""December"":0,""February"":0,""September"":1,""July"":0,""October"":1,""November"":1,""April"":1,""March"":1,""May"":0,""June"":1,""August"":1,""January"":0}",,"26538",,,"2018-10-22 14:15:24","27773"
"AJFFER2X400FT","cs_wg_mon_notr_pilot1","3ZOTGHDK5ICS1PL8XX4CJJSZ3YHOSY","10","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""February"":0,""December"":0,""May"":0,""April"":0,""October"":0,""September"":1,""November"":0,""August"":0,""July"":0,""March"":0,""June"":0,""January"":0}",,"38141",,,"2018-10-22 14:15:36","27775"
"A2GWP9SJ1ATOPE","cs_wg_mon_notr_pilot1","3S3AMIZX3U6LQB5NA20WTKCIDHODCW","5","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","42930","0","1","january
",,"6000",,,"2018-10-22 14:15:41","27776"
"A34BY21KX8GMU0","cs_wg_mon_notr_pilot1","3WJ1OXY92AHLG1CY9GTP1X8T2N6A8L","20","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""November"":0,""October"":0,""March"":1,""December"":0,""August"":0,""April"":1,""May"":1,""September"":0,""June"":1,""January"":1,""February"":1,""July"":1}",,"5914",,,"2018-10-22 14:15:52","27777"
"A3246QU7ZDBXE5","cs_wg_mon_notr_pilot1","31Z0PCVWUKGMVJ6O5BS0I22QFSLT72","30","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","34040","0","1","may",,"31000",,,"2018-10-22 14:16:14","27779"
"AHOBX3RBEREL2","cs_wg_mon_notr_pilot1","3JNQLM5FT4NRQ51DQQ9E0KB1AZE2LT","10","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","42466","26","0",,,"11000",,,"2018-10-22 14:16:15","27780"
"A1FRLY082JCI1M","cs_wg_mon_notr_pilot1","3UOUJI6MTDFVABR4NTM8HX1G0Z7XUS","10","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""September"":1,""February"":0,""March"":0,""January"":0,""November"":1,""April"":0,""May"":0,""July"":0,""December"":0,""August"":1,""October"":0,""June"":0}",,"1969",,,"2018-10-22 14:16:17","27781"
"A1PROY06KPZ2LK","cs_wg_mon_notr_pilot1","3DYGAII7PL9Y99IWKTSMDJIOVFSPQR","30","choice-set","2",NULL,"2","-1","-1","-1",,"0","{""November"":1,""December"":0,""April"":1,""August"":1,""July"":1,""June"":1,""January"":1,""May"":1,""October"":1,""September"":1,""March"":1,""February"":1}",,"58647",,,"2018-10-22 14:16:18","27782"
