"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","choice","scratch","rt","stamp","id"
"A2WYCY1FMQOD5F","cs_wg_v2_real2","3FK0YFF9PZH3J1B9S4VVPY6BIJ8VV2","test","Most vertical lines","5","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","2","20","0","mountain",,"62889","2017-02-20 20:15:25","384"
"A39Q4SNT7SRK94","cs_wg_v2_real2","3O7L7BFSHEQHVK5NY772A5SVAM9EII","test","Most vertical lines","5","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","3","40","1","street",,"65982","2017-02-20 20:16:08","385"
"ALEJV7D94ZLHF","cs_wg_v2_real2","3I3WADAZ9Q5RVNNXL1R4Q8I4929O5M","test","Most horizontal lines","6","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","6","60","0","UMBRELLA","UMBRELLA
COMMUNITY
WEDDING
STRUCTURE
","64713","2017-02-20 20:16:09","386"
"A2WYCY1FMQOD5F","cs_wg_v2_real2","3FK0YFF9PZH3J1B9S4VVPY6BIJ8VV2","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","30","0","wedding",,"60633","2017-02-20 20:16:45","387"
"A39Q4SNT7SRK94","cs_wg_v2_real2","3O7L7BFSHEQHVK5NY772A5SVAM9EII","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","4","40","0","sentry",,"60416","2017-02-20 20:17:12","388"
"ALEJV7D94ZLHF","cs_wg_v2_real2","3I3WADAZ9Q5RVNNXL1R4Q8I4929O5M","test","Memory","7","[0]","7","100","1",NULL,"sunshine, umbrella, community, chocolate, military, structure, mountain, wedding, bookshelf","61537","2017-02-20 20:17:21","389"
"A2WYCY1FMQOD5F","cs_wg_v2_real2","3FK0YFF9PZH3J1B9S4VVPY6BIJ8VV2","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","4","60","1","basket",,"60709","2017-02-20 20:18:03","390"
"A39Q4SNT7SRK94","cs_wg_v2_real2","3O7L7BFSHEQHVK5NY772A5SVAM9EII","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","5","20","0","honor",,"60394","2017-02-20 20:18:17","391"
"A39Q4SNT7SRK94","cs_wg_v2_real2","3O7L7BFSHEQHVK5NY772A5SVAM9EII","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","6","30","1","poker",,"60497","2017-02-20 20:19:23","392"
"A2WYCY1FMQOD5F","cs_wg_v2_real2","3FK0YFF9PZH3J1B9S4VVPY6BIJ8VV2","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","5","20","0","elephant",,"60780","2017-02-20 20:19:32","393"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","0","70","0","elephant",,"65681","2017-02-20 20:20:10","394"
"A39Q4SNT7SRK94","cs_wg_v2_real2","3O7L7BFSHEQHVK5NY772A5SVAM9EII","test","Memory","7","[0]","7","40","0",NULL,"fortune, ladder, military, helicopter","60703","2017-02-20 20:20:29","395"
"A2WYCY1FMQOD5F","cs_wg_v2_real2","3FK0YFF9PZH3J1B9S4VVPY6BIJ8VV2","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","6","25","0","alphabet",,"61398","2017-02-20 20:21:18","396"
"A2WYCY1FMQOD5F","cs_wg_v2_real2","3FK0YFF9PZH3J1B9S4VVPY6BIJ8VV2","test","Memory","7","[0]","7","100","1",NULL,"military,mountain,wedding,elephant","61666","2017-02-20 20:22:34","397"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","1","25","1","machine","doorway football sunshine ma","61543","2017-02-20 20:22:44","398"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","2","30","1","community","community ","65591","2017-02-20 20:24:20","399"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","3","20","1","sunlight","stomach doorway sunlight","62976","2017-02-20 20:26:15","400"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","4","15","1","stomach","doorway stomach military","61955","2017-02-20 20:27:46","401"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","test","Most vertical lines","5","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","5","40","1","military",,"61557","2017-02-20 20:29:35","402"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","test","Most horizontal lines","6","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","6","20","0","stomach","stomach","78103","2017-02-20 20:31:27","403"
"A1LRJ4U04532TM","cs_wg_v2_real2","3QAVNHZ3EM5GV8WH352T62UW6B5LA8","test","Memory","7","[0]","7","100","1",NULL,"machine, doorway, stomach, elephant, military, sunlight, community, fortune, football, ","74392","2017-02-20 20:32:52","404"
"A1FTGHYEU1T71Y","cs_wg_v2_real2","34S9DKFK73Q7FQX5VOWOMGGSEX8YNX","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","0","60","1","sunlight","
","169762","2017-02-20 20:41:28","405"
"A2VRDE2FHCBMF8","cs_wg_v2_real2","3VAR3R6G1P2AI56ZJZY72SSVBSAO8O","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","0","30","1","helicopter",,"62325","2017-02-20 20:42:56","406"
"A1FTGHYEU1T71Y","cs_wg_v2_real2","34S9DKFK73Q7FQX5VOWOMGGSEX8YNX","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","1","25","1","Traffic",,"66914","2017-02-20 20:43:31","407"
"A2VRDE2FHCBMF8","cs_wg_v2_real2","3VAR3R6G1P2AI56ZJZY72SSVBSAO8O","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","1","20","0","traffic",,"62526","2017-02-20 20:44:53","408"
"A1FTGHYEU1T71Y","cs_wg_v2_real2","34S9DKFK73Q7FQX5VOWOMGGSEX8YNX","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","2","30","1","Helicopter",,"76191","2017-02-20 20:45:11","409"
"A3AO2N7BNFDGF3","cs_wg_v2_real2","3JAOYWH7VI52QPMCBZOTA7JC0TNL9T","test","Most horizontal lines","6","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","0","70","1","MILITARY","MILITARY","93568","2017-02-20 20:46:02","410"
"A1FTGHYEU1T71Y","cs_wg_v2_real2","34S9DKFK73Q7FQX5VOWOMGGSEX8YNX","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","3","20","1","Stomach",,"76866","2017-02-20 20:47:03","411"
"A2VRDE2FHCBMF8","cs_wg_v2_real2","3VAR3R6G1P2AI56ZJZY72SSVBSAO8O","test","Most horizontal lines","6","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","2","70","1","ELEPHANT","STRUCTURE BOOKSHELF CHOCOLATE WEDDING FORTUNE ELEPHANT","76316","2017-02-20 20:47:21","412"
"A3AO2N7BNFDGF3","cs_wg_v2_real2","3JAOYWH7VI52QPMCBZOTA7JC0TNL9T","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","1","40","0","COMMUNITY","COMMUNITY,
MILITARY
BOOKSHELF
SUNLIGHT
","88144","2017-02-20 20:48:16","413"
"A1FTGHYEU1T71Y","cs_wg_v2_real2","34S9DKFK73Q7FQX5VOWOMGGSEX8YNX","test","Most vertical lines","5","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","4","40","1","ELEPHANT",,"81892","2017-02-20 20:49:03","414"
"A3AO2N7BNFDGF3","cs_wg_v2_real2","3JAOYWH7VI52QPMCBZOTA7JC0TNL9T","test","Most vertical lines","5","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","2","40","1","SUNLIGHT","COMMUNITY
MILITARY

SUNLIGHT
BOOKSHELF
DOORWAY
CHOCOLATE","68137","2017-02-20 20:50:01","415"
"A2VRDE2FHCBMF8","cs_wg_v2_real2","3VAR3R6G1P2AI56ZJZY72SSVBSAO8O","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","3","60","1","fortune",,"178501","2017-02-20 20:50:42","416"
"A1FTGHYEU1T71Y","cs_wg_v2_real2","34S9DKFK73Q7FQX5VOWOMGGSEX8YNX","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","5","15","1","Football",,"75360","2017-02-20 20:51:00","417"
"A3AO2N7BNFDGF3","cs_wg_v2_real2","3JAOYWH7VI52QPMCBZOTA7JC0TNL9T","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","25","1","WEDDING","COMMUNITY
MILITARY
SUNLIGHT

BOOKSHELF
CHOCOLATE
DOORWAY
WEDDING
ELEPHANT","68323","2017-02-20 20:51:51","418"
"A1FTGHYEU1T71Y","cs_wg_v2_real2","34S9DKFK73Q7FQX5VOWOMGGSEX8YNX","test","Most horizontal lines","6","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","6","70","1","Military",,"71018","2017-02-20 20:52:44","419"
"A2VRDE2FHCBMF8","cs_wg_v2_real2","3VAR3R6G1P2AI56ZJZY72SSVBSAO8O","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","4","25","0","structure",,"87065","2017-02-20 20:52:54","420"
"A3AO2N7BNFDGF3","cs_wg_v2_real2","3JAOYWH7VI52QPMCBZOTA7JC0TNL9T","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","4","20","1","FOOTBALL","COMMUNITY
WEDDING
MILITARY
SUNLIGHT

CHOCOLATE
ELEPHANT
BOOKSHELF
DOORWAY
LADDER
FOOTBALL","110533","2017-02-20 20:54:00","421"
"A1FTGHYEU1T71Y","cs_wg_v2_real2","34S9DKFK73Q7FQX5VOWOMGGSEX8YNX","test","Memory","7","[0]","7","100","1",NULL,"helicopter
military
elephant
wedding
umbrella
ladder
chocolate
structure
stomach
keyboard
football
bookshelf
mountain
machine","79314","2017-02-20 20:54:19","422"
"A2VRDE2FHCBMF8","cs_wg_v2_real2","3VAR3R6G1P2AI56ZJZY72SSVBSAO8O","test","Most vertical lines","5","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","5","40","1","BOOKSHELF",,"72917","2017-02-20 20:55:15","423"
"A3AO2N7BNFDGF3","cs_wg_v2_real2","3JAOYWH7VI52QPMCBZOTA7JC0TNL9T","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","5","60","1","BOOKSHELF","SUNLIGHT
FOOTBALL
COMMUNITY
MILITARY
WEDDING

BOOKSHELF
CHOCOLATE
","90219","2017-02-20 20:56:13","424"
"A2VRDE2FHCBMF8","cs_wg_v2_real2","3VAR3R6G1P2AI56ZJZY72SSVBSAO8O","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","6","25","0","doorway",,"100980","2017-02-20 20:57:30","425"
"A3AO2N7BNFDGF3","cs_wg_v2_real2","3JAOYWH7VI52QPMCBZOTA7JC0TNL9T","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","6","30","1","CHOCOLATE","BOOKSHELF
WEDDING
COMMUNITY
MILITARY
SUNLIGHT
FOOTBALL

CHOCOLATE

ELEPHANT
LADDER","129605","2017-02-20 20:58:36","426"
"A2VRDE2FHCBMF8","cs_wg_v2_real2","3VAR3R6G1P2AI56ZJZY72SSVBSAO8O","test","Memory","7","[0]","7","100","1",NULL,"helicopter, elephant, doorway, structure, umbrella, traffic, fortune, wedding, bookshelf, military, chocolate, football, basket, mountain, sunlight","135755","2017-02-20 21:00:00","427"
"A3AO2N7BNFDGF3","cs_wg_v2_real2","3JAOYWH7VI52QPMCBZOTA7JC0TNL9T","test","Memory","7","[0]","7","100","1",NULL,"ELEPHANT, COMMUNITY, CHOCOLATE, MILITARY, LADDER, BOOKSHELF, WEDDING, SUNLIGHT, DOORWAY, ","76625","2017-02-20 21:00:02","428"
"A3F0NFNLOLFJT0","cs_wg_v2_real2","3T3IWE1XG6OW11B31A16ITJI46DQTN","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","0","15","1","DOORWAY",,"66077","2017-02-20 21:13:03","429"
"A3F0NFNLOLFJT0","cs_wg_v2_real2","3T3IWE1XG6OW11B31A16ITJI46DQTN","test","Most vertical lines","5","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","1","60","0","MILITARY",,"70472","2017-02-20 21:14:44","430"
"A3F0NFNLOLFJT0","cs_wg_v2_real2","3T3IWE1XG6OW11B31A16ITJI46DQTN","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","2","20","1","TRAFFIC",,"63934","2017-02-20 21:16:11","431"
"A3F0NFNLOLFJT0","cs_wg_v2_real2","3T3IWE1XG6OW11B31A16ITJI46DQTN","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","3","30","1","COMMUNITY","COMMUNITY","65629","2017-02-20 21:17:34","432"
"A3F0NFNLOLFJT0","cs_wg_v2_real2","3T3IWE1XG6OW11B31A16ITJI46DQTN","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","25","1","ELEPHANT",,"64047","2017-02-20 21:18:58","433"
"A3F0NFNLOLFJT0","cs_wg_v2_real2","3T3IWE1XG6OW11B31A16ITJI46DQTN","test","Most horizontal lines","6","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","5","70","1","ELEPHANT","ELEPHANT","61954","2017-02-20 21:20:54","434"
"A3F0NFNLOLFJT0","cs_wg_v2_real2","3T3IWE1XG6OW11B31A16ITJI46DQTN","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","6","60","1","FOOTBALL",,"72227","2017-02-20 21:22:30","435"
"A3F0NFNLOLFJT0","cs_wg_v2_real2","3T3IWE1XG6OW11B31A16ITJI46DQTN","test","Memory","7","[0]","7","100","1",NULL,"FOOTBALL, DOORWAY, KEYBOARD, MILITARY, TRAFFIC, ELEPHANT, STOMACH, BASKET, ","82143","2017-02-20 21:23:59","436"
"A2SBN9B6Q3DN2X","cs_wg_v2_real2","338JKRMM260E9CDRCKNVEA1PPUWHAX","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","0","30","1","CHOCOLATE",,"93493","2017-02-20 21:42:10","437"
"A2SBN9B6Q3DN2X","cs_wg_v2_real2","338JKRMM260E9CDRCKNVEA1PPUWHAX","test","Most horizontal lines","6","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","1","70","1","ELEPHANT",,"82834","2017-02-20 21:44:17","438"
"A2SBN9B6Q3DN2X","cs_wg_v2_real2","338JKRMM260E9CDRCKNVEA1PPUWHAX","test","Most vertical lines","5","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","2","40","1","STRUCTURE",,"71684","2017-02-20 21:45:57","439"
"A2SBN9B6Q3DN2X","cs_wg_v2_real2","338JKRMM260E9CDRCKNVEA1PPUWHAX","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","3","40","0","SUNLIGHT",,"72242","2017-02-20 21:48:02","440"
"A2SBN9B6Q3DN2X","cs_wg_v2_real2","338JKRMM260E9CDRCKNVEA1PPUWHAX","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","4","60","1","FOOTBALL",,"61027","2017-02-20 21:49:48","441"
"A2SBN9B6Q3DN2X","cs_wg_v2_real2","338JKRMM260E9CDRCKNVEA1PPUWHAX","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","5","30","0","STRUCTURE",,"61835","2017-02-20 21:51:22","442"
"A2SBN9B6Q3DN2X","cs_wg_v2_real2","338JKRMM260E9CDRCKNVEA1PPUWHAX","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","6","60","0","MACHINE",,"89685","2017-02-20 21:53:35","443"
"A2SBN9B6Q3DN2X","cs_wg_v2_real2","338JKRMM260E9CDRCKNVEA1PPUWHAX","test","Memory","7","[0]","7","100","1",NULL,"FORTUNE, STRUCTURE, FOOTBALL, STOMACH, UMBRELLA, CHOCOLATE, BASKET, HELICOPTER, DOORWAY, MOUNTAIN, LADDER, ELEPHANT, SUNLIGHT, WEDDING","96888","2017-02-20 21:55:21","444"
