"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","choice","scratch","rt","early1","early2","stamp","id"
"ADJUMNMLC8H1I","cs_wg_v7_pilot7","3QFUFYSY9YGFTR648TP4YM3EU38F4K","0","Alphabet position of third-to-last letter.","1","[12,12,16,9,9,11,18,23,11,18,15,4]","1","26","1","19652","popcorn",,"20","0","0","2018-05-22 00:23:02","16975"
"A2YDA5EGPSTMCC","cs_wg_v7_pilot7","3WR9XG3T63C2EYRYQARSAUQXWFP748","0","Alphabet position of third-to-last letter.","1","[12,12,16,9,9,11,18,23,11,18,15,4]","1","26","1","29032","LIPSTICK",,"20","0","0","2018-05-22 00:23:27","16976"
"A1YI1H05AQ3ING","cs_wg_v7_pilot7","39K0FND3AHG01QE23H386F9NJEGMA9","0","Alphabet position of third-to-last letter.","1","[12,12,16,9,9,11,18,23,11,18,15,4]","1","26","1","23677","Lipstick",,"20","1","0","2018-05-22 00:23:38","16977"
"A2PHBRRJSXBTEC","cs_wg_v7_pilot7","3ZSY5X72NXCG0ALVI847T9N2EIJORY","0","Alphabet position of third letter.","0","[19,20,24,11,25,15,21,26,12,19,11,15]","0","25","1","28745","crayon",,"180","1","0","2018-05-22 00:23:55","16978"
"A1ZLLV6DOKMLRO","cs_wg_v7_pilot7","3AQF3RZ558JT8EAIRHIJVKNSQUEF65","0","Alphabet position of third-to-last letter.","1","[12,12,16,9,9,11,18,23,11,18,15,4]","1","26","1","27234","Filmmaker",,"20","1","0","2018-05-22 00:24:00","16979"
"A7OY2DNQAQ73P","cs_wg_v7_pilot7","3WS1NTTKEYDYU3O3PS22MJD1DRSF04","0","Alphabet position of third letter.","0","[8,7,3,16,2,12,6,1,15,8,16,12]","0","5","1","36347","POPCORN",,"180","0","0","2018-05-22 00:24:10","16980"
"A2M47XOMZJNOQF","cs_wg_v7_pilot7","3QL2OFSM96JUCNW0ZWEZPPOBO7BCN1","0","Alphabet position of third letter.","0","[19,20,24,11,25,15,21,26,12,19,11,15]","0","25","1","30292","CRAYON",,"180","1","0","2018-05-22 00:24:57","16981"
"A2PHBRRJSXBTEC","cs_wg_v7_pilot7","3ZSY5X72NXCG0ALVI847T9N2EIJORY","0","Alphabet position of third-to-last letter.","1","[12,12,16,9,9,11,18,23,11,18,15,4]","1","26","1","25484","popcorn ",,"20","1","0","2018-05-22 00:25:03","16982"
"A2TCOV49RNTECD","cs_wg_v7_pilot7","386PBUZZXFYRW1ZLXBF6Z1XH9WKJLK","0","Memory","2",,"2","20","0","8124","[""lipstick"",""rabies"",""dogsled"","""","""","""","""","""","""","""","""",""""]",,"180","0","0","2018-05-22 00:25:11","16983"
"A7OY2DNQAQ73P","cs_wg_v7_pilot7","3WS1NTTKEYDYU3O3PS22MJD1DRSF04","0","Alphabet position of third-to-last letter.","1","[12,12,16,9,9,11,18,23,11,18,15,4]","1","26","1","16451","REFEREE",,"20","0","0","2018-05-22 00:25:16","16984"
"AYNWXFK66TKOZ","cs_wg_v7_pilot7","3KIBXJ1WD5VUD680SOVASX1OJQPOK5","0","Alphabet position of third letter.","0","[19,20,24,11,25,15,21,26,12,19,11,15]","0","25","1","65060","CRAYON",,"180","1","1","2018-05-22 00:25:27","16985"
"A33AZCOKCCTUXV","cs_wg_v7_pilot7","3TS1AR6UQQFCCEONARNB1YNOL5YF74","0","Alphabet position of third letter.","0","[19,20,24,11,25,15,21,26,12,19,11,15]","0","25","1","36712","CRAYON",,"180","1","1","2018-05-22 00:25:47","16986"
"A235RE08090NDB","cs_wg_v7_pilot7","3WJEQKOXA83351SDAVKAMNLKL3LA1P","0","Alphabet position of third letter.","0","[19,20,24,11,25,15,21,26,12,19,11,15]","0","25","1","48478","CRAYON",,"180","1","0","2018-05-22 00:25:54","16987"
"AGFYWCPRQIB6O","cs_wg_v7_pilot7","3E337GFOL997TZC51IAIFG9QMZ3GNF","0","Memory","2",,"2","10","1","10088","[""LIPSTICK"",""POPCORN"",""FILMMAKER"",""RABIES"","""","""","""","""","""","""","""",""""]",,"180","0","0","2018-05-22 00:25:54","16988"
"A2M47XOMZJNOQF","cs_wg_v7_pilot7","3QL2OFSM96JUCNW0ZWEZPPOBO7BCN1","0","Alphabet position of third-to-last letter.","1","[12,12,16,9,9,11,18,23,11,18,15,4]","1","26","1","33767","POPCORN",,"20","1","0","2018-05-22 00:26:18","16989"
"A12XX35AAVF8CA","cs_wg_v7_pilot7","36TFCYNS44BQ5PLKNUF9YICP3DQHXZ","0","Alphabet position of third letter.","0","[8,7,3,16,2,12,6,1,15,8,16,12]","0","5","1","45695","POPCORN","P","180","0","1","2018-05-22 00:26:21","16990"
"ADJUMNMLC8H1I","cs_wg_v7_pilot7","3QFUFYSY9YGFTR648TP4YM3EU38F4K","0","Memory","2",,"2","10","1","18941","[""holiday"",""hookup"",""scholar"",""filmmaker"",""popcorn"",""lipstick"",""ashtray"",""crayon"",""dogsled"",""rabies"",""referee"",""jackpot""]",,"180","0","0","2018-05-22 00:26:24","16991"
"A28SVE690PQ5P7","cs_wg_v7_pilot7","3ZWFC4W1UU8MUX82J5LH6FEOMHSRFF","0","Memory","2",,"2","10","1","34599","[""CRAYON"",""REFERREE"",""RABIES"",""HOOKUP"",""JACKPOT"",""LIPSTICK"","""","""","""","""","""",""""]",,"180","1","1","2018-05-22 00:26:34","16992"
"A235RE08090NDB","cs_wg_v7_pilot7","3WJEQKOXA83351SDAVKAMNLKL3LA1P","0","Alphabet position of third-to-last letter.","1","[12,12,16,9,9,11,18,23,11,18,15,4]","1","26","1","14440",,,"20","1","0","2018-05-22 00:26:48","16993"
"A33AZCOKCCTUXV","cs_wg_v7_pilot7","3TS1AR6UQQFCCEONARNB1YNOL5YF74","0","Alphabet position of third-to-last letter.","1","[15,15,11,18,18,16,9,4,16,9,12,23]","1","26","1","26775",,"Jackpot","20","1","1","2018-05-22 00:26:56","16994"
"A1YI1H05AQ3ING","cs_wg_v7_pilot7","39K0FND3AHG01QE23H386F9NJEGMA9","0","Memory","2",,"2","10","1","17824","[""Lipstick"",""Popcorn"",""Referee"",""Filmmaker"",""Rabies"",""Jackpot"",""Dogsled"",""Crayon"",""Scholar "",""Holiday"",""Hookup"",""Ashtray""]",,"180","1","0","2018-05-22 00:26:59","16995"
"A6TXWXXFY47OR","cs_wg_v7_pilot7","3HYA4D452RK5QDRH4F6G576GAPCF2O","0","Alphabet position of third letter.","0","[8,7,3,16,2,12,6,1,15,8,16,12]","0","5","1","121617","Both POPCORN and LIPSTICK have letter P in 3rd position, which equals 16 and is latest in alphabet. If 4th letter matters at all, Lipstick is furthest.","lipstick, popcorn, .. hookup, no. g, h, p,c, h, m, f, l, b","180","0","1","2018-05-22 00:27:00","16996"
"AYNWXFK66TKOZ","cs_wg_v7_pilot7","3KIBXJ1WD5VUD680SOVASX1OJQPOK5","0","Alphabet position of third-to-last letter.","1","[15,15,11,18,18,16,9,4,16,9,12,23]","1","26","1","28027",,"POPCORN","20","1","1","2018-05-22 00:27:02","16997"
"A1ZLLV6DOKMLRO","cs_wg_v7_pilot7","3AQF3RZ558JT8EAIRHIJVKNSQUEF65","0","Memory","2",,"2","10","1","14017","[""Filmmaker"",""ashtray"",""rabies"",""referee"",""crayon"",""hookup"",""lipstick"","""","""","""","""",""""]",,"180","1","0","2018-05-22 00:27:18","16998"
"A26APAELZ028RQ","cs_wg_v7_pilot7","3EJJQNKU9R668TZ8EV9H90Q12W5RHD","0","Alphabet position of third letter.","0","[19,20,24,11,25,15,21,26,12,19,11,15]","0","25","1","24388","CRAYON",,"180","1","0","2018-05-22 00:27:27","16999"
"A12XX35AAVF8CA","cs_wg_v7_pilot7","36TFCYNS44BQ5PLKNUF9YICP3DQHXZ","0","Alphabet position of third-to-last letter.","1","[15,15,11,18,18,16,9,4,16,9,12,23]","1","26","1","38600","Lipstick","Referee,dogsled","20","0","1","2018-05-22 00:27:46","17000"
"A2PHBRRJSXBTEC","cs_wg_v7_pilot7","3ZSY5X72NXCG0ALVI847T9N2EIJORY","0","Memory","2",,"2","10","1","14991","[""referee"",""dogsled"",""lipstick"",""filmmaker"",""scholar"",""crayon"",""rabies"",""ashtray"",""popcorn"",""holiday"","""",""""]",,"180","1","0","2018-05-22 00:28:21","17001"
"A7OY2DNQAQ73P","cs_wg_v7_pilot7","3WS1NTTKEYDYU3O3PS22MJD1DRSF04","0","Memory","2",,"2","10","1","23622","[""REFEREE"",""POPCORN"",""LIPSTICK"",""SCHOLAR"",""FILMMAKER"",""DOGSLED"",""ASHTRAY"","""","""","""","""",""""]",,"180","0","0","2018-05-22 00:28:43","17002"
"A6TXWXXFY47OR","cs_wg_v7_pilot7","3HYA4D452RK5QDRH4F6G576GAPCF2O","0","Alphabet position of third-to-last letter.","1","[15,15,11,18,18,16,9,4,16,9,12,23]","1","26","1","23785","lipstick",,"20","0","1","2018-05-22 00:29:13","17003"
"A2YDA5EGPSTMCC","cs_wg_v7_pilot7","3WR9XG3T63C2EYRYQARSAUQXWFP748","0","Memory","2",,"2","10","1","173398","[""LIPSTICK"",""REFEREE"",""POPCORN"","""","""","""","""","""","""","""","""",""""]",,"180","0","0","2018-05-22 00:29:25","17004"
"A2M47XOMZJNOQF","cs_wg_v7_pilot7","3QL2OFSM96JUCNW0ZWEZPPOBO7BCN1","0","Memory","2",,"2","10","1","12035","[""HOOKUP"",""SCHOLAR"",""POPCORN"",""LIPSTICK"",""FILMMAKER"",""CRAYON"",""HOLIDAY"","""","""","""","""",""""]",,"180","1","0","2018-05-22 00:29:33","17005"
"A33AZCOKCCTUXV","cs_wg_v7_pilot7","3TS1AR6UQQFCCEONARNB1YNOL5YF74","0","Memory","2",,"2","10","1","10796","[""jackpot"",""crayon"",""referee"","""","""","""","""","""","""","""","""",""""]",,"180","1","1","2018-05-22 00:30:10","17006"
"A235RE08090NDB","cs_wg_v7_pilot7","3WJEQKOXA83351SDAVKAMNLKL3LA1P","0","Memory","2",,"2","10","1","23611","[""POPCORN"",""CRAYON"",""JACKPOT"",""FILMMAKER"",""SCHOLAR"",""LIPSTICK"",""DOGSLED"","""","""","""","""",""""]",,"180","1","0","2018-05-22 00:30:15","17007"
"A13B56UPRDS9HH","cs_wg_v7_pilot7","3LEIZ60CDJ0MVE3GQ0F2IMUCS0G9ZY","0","Alphabet position of third letter.","0","[19,20,24,11,25,15,21,26,12,19,11,15]","0","25","1","39082","CRAYON",,"180","1","0","2018-05-22 00:30:21","17008"
"AYNWXFK66TKOZ","cs_wg_v7_pilot7","3KIBXJ1WD5VUD680SOVASX1OJQPOK5","0","Memory","2",,"2","10","1","39023","[""DOGSLED"",""SCHOLAR"",""LIPSTICK"",""CRAYON"",""REFEREE"",""POPCORN"",""HOOKUP"","""","""","""","""",""""]",,"180","1","1","2018-05-22 00:30:44","17009"
"A12XX35AAVF8CA","cs_wg_v7_pilot7","36TFCYNS44BQ5PLKNUF9YICP3DQHXZ","0","Memory","2",,"2","10","1","25550","[""Lipstick"",""Popcorn"",""Dogsled"",""Jackpot"",""Referee"","""","""","""","""","""","""",""""]",,"180","0","1","2018-05-22 00:31:15","17010"
"APXIETKA1TJL0","cs_wg_v7_pilot7","3SB4CE2TJVWBV2D6HO5HHWPLQI0XA4","0","Alphabet position of third letter.","0","[19,20,24,11,25,15,21,26,12,19,11,15]","0","25","1","41992","crayon",,"180","1","0","2018-05-22 00:31:42","17011"
"A13B56UPRDS9HH","cs_wg_v7_pilot7","3LEIZ60CDJ0MVE3GQ0F2IMUCS0G9ZY","0","Alphabet position of third-to-last letter.","1","[12,12,16,9,9,11,18,23,11,18,15,4]","1","1","0","60742","rabies",,"20","1","0","2018-05-22 00:32:03","17012"
"A6TXWXXFY47OR","cs_wg_v7_pilot7","3HYA4D452RK5QDRH4F6G576GAPCF2O","0","Memory","2",,"2","10","1","14008","[""lipstick"",""popcorn"",""referee"",""rabies"",""ashtray"",""hookup"",""dogsled"",""crayon"",""jackpot"",""holiday"",""filmmaker"",""""]",,"180","0","1","2018-05-22 00:32:30","17013"
"APXIETKA1TJL0","cs_wg_v7_pilot7","3SB4CE2TJVWBV2D6HO5HHWPLQI0XA4","0","Alphabet position of third-to-last letter.","1","[12,12,16,9,9,11,18,23,11,18,15,4]","1","1","0","15777","sizzle",,"20","1","0","2018-05-22 00:32:53","17014"
"A1TSD3O3C3ZUT6","cs_wg_v7_pilot7","3B1NLC6UGZX7WKOIHXNAJ5ELME4GPB","0","Alphabet position of third letter.","0","[19,20,24,11,25,15,21,26,12,19,11,15]","0","1","0","22136","Crayon",,"180","1","1","2018-05-22 00:33:40","17015"
"A3ORZPMVIVNGJS","cs_wg_v7_pilot7","31N2WW6R9RRUBVN08FKLOHB8G3CF3Z","0","Alphabet position of third letter.","0","[8,7,3,16,2,12,6,1,15,8,16,12]","0","5","1","16660","popcorn",,"180","0","1","2018-05-22 00:34:30","17016"
"AZ69TBTDH7AZS","cs_wg_v7_pilot7","3H0W84IWBK3UOJ86OU1BOXTOAGDREX","0","Alphabet position of third letter.","0","[8,7,3,16,2,12,6,1,15,8,16,12]","0","5","1","63145","LIPSTICK",,"180","0","1","2018-05-22 00:34:34","17017"
"A1TSD3O3C3ZUT6","cs_wg_v7_pilot7","3B1NLC6UGZX7WKOIHXNAJ5ELME4GPB","0","Alphabet position of third-to-last letter.","1","[15,15,11,18,18,16,9,4,16,9,12,23]","1","26","1","23385","Lipstick",,"20","1","1","2018-05-22 00:34:42","17018"
"A26APAELZ028RQ","cs_wg_v7_pilot7","3EJJQNKU9R668TZ8EV9H90Q12W5RHD","0","Alphabet position of third-to-last letter.","1","[12,12,16,9,9,11,18,23,11,18,15,4]","1","26","1","401375","FILMMAKER",,"20","1","0","2018-05-22 00:34:46","17019"
"A3ORZPMVIVNGJS","cs_wg_v7_pilot7","31N2WW6R9RRUBVN08FKLOHB8G3CF3Z","0","Alphabet position of third-to-last letter.","1","[15,15,11,18,18,16,9,4,16,9,12,23]","1","1","0","12276",,"holiday","20","0","1","2018-05-22 00:35:18","17020"
"A13B56UPRDS9HH","cs_wg_v7_pilot7","3LEIZ60CDJ0MVE3GQ0F2IMUCS0G9ZY","0","Memory","2",,"2","10","1","11974","[""referee"",""rabies"",""crayon"",""popcorn"",""jackpot"",""filmmaker"",""dogsled"","""","""","""","""",""""]",,"180","1","0","2018-05-22 00:35:18","17021"
"AZ69TBTDH7AZS","cs_wg_v7_pilot7","3H0W84IWBK3UOJ86OU1BOXTOAGDREX","0","Alphabet position of third-to-last letter.","1","[15,15,11,18,18,16,9,4,16,9,12,23]","1","26","1","21051",,"FI","20","0","1","2018-05-22 00:35:34","17022"
"APXIETKA1TJL0","cs_wg_v7_pilot7","3SB4CE2TJVWBV2D6HO5HHWPLQI0XA4","0","Memory","2",,"2","10","1","24154","[""apple"",""rabit"","""","""","""","""","""","""","""","""","""",""""]",,"180","1","0","2018-05-22 00:36:21","17023"
"A26APAELZ028RQ","cs_wg_v7_pilot7","3EJJQNKU9R668TZ8EV9H90Q12W5RHD","0","Memory","2",,"2","10","1","7911","[""filmmaker"",""popcorn"",""lipstick"",""rabies"",""referee"","""","""","""","""","""","""",""""]",,"180","1","0","2018-05-22 00:37:57","17024"
"A1TSD3O3C3ZUT6","cs_wg_v7_pilot7","3B1NLC6UGZX7WKOIHXNAJ5ELME4GPB","0","Memory","2",,"2","10","1","13446","[""Filmmaker"",""Lipstick"",""Crayon"",""locomotive"","""","""","""","""","""","""","""",""""]",,"180","1","1","2018-05-22 00:37:58","17025"
"A3ORZPMVIVNGJS","cs_wg_v7_pilot7","31N2WW6R9RRUBVN08FKLOHB8G3CF3Z","0","Memory","2",,"2","10","1","6288","[""holiday"",""popcorn"",""lipstick"",""referee"",""rabies"",""dogsled"","""","""","""","""","""",""""]",,"180","0","1","2018-05-22 00:38:27","17026"
"A7SXWHGK8B40R","cs_wg_v7_pilot7","308XBLVESI5WHGWME3ZLNPN37J0RBX","0","Alphabet position of third letter.","0","[19,20,24,11,25,15,21,26,12,19,11,15]","0","25","1","35301","CRAYON",,"180","1","1","2018-05-22 00:39:57","17027"
"A7SXWHGK8B40R","cs_wg_v7_pilot7","308XBLVESI5WHGWME3ZLNPN37J0RBX","0","Alphabet position of third-to-last letter.","1","[15,15,11,18,18,16,9,4,16,9,12,23]","1","26","1","29609","idk",,"20","1","1","2018-05-22 00:41:06","17028"
"A3ID92163E50LV","cs_wg_v7_pilot7","3IJXV6UZ1XK64OASKDR29CRG29KRI6","0","Alphabet position of third letter.","0","[8,7,3,16,2,12,6,1,15,8,16,12]","0","5","1","127703","Lipstick",,"180","0","1","2018-05-22 00:43:54","17029"
"A7SXWHGK8B40R","cs_wg_v7_pilot7","308XBLVESI5WHGWME3ZLNPN37J0RBX","0","Memory","2",,"2","30","0","14129","[""standard"",""popcorn"",""raise"",""box "",""brand"","""","""","""","""","""","""",""""]",,"180","1","1","2018-05-22 00:44:23","17030"
"A3ID92163E50LV","cs_wg_v7_pilot7","3IJXV6UZ1XK64OASKDR29CRG29KRI6","0","Alphabet position of third-to-last letter.","1","[15,15,11,18,18,16,9,4,16,9,12,23]","1","1","0","21151","Alphabet",,"20","0","1","2018-05-22 00:44:52","17031"
"A3ID92163E50LV","cs_wg_v7_pilot7","3IJXV6UZ1XK64OASKDR29CRG29KRI6","0","Memory","2",,"2","10","1","18709","[""Referee"",""dogsled"",""jackpot"","""","""","""","""","""","""","""","""",""""]",,"180","0","1","2018-05-22 00:48:13","17032"
"A120PN22KW0VPY","cs_wg_v7_pilot7","3H0W84IWBK3UOJ86OU1BOXTOAGDREX","0","Alphabet position of third letter.","0","[19,20,24,11,25,15,21,26,12,19,11,15]","0","1","0","66493","rabies","crayon
rabies","180","1","1","2018-05-22 00:55:33","17033"
"A120PN22KW0VPY","cs_wg_v7_pilot7","3H0W84IWBK3UOJ86OU1BOXTOAGDREX","0","Alphabet position of third-to-last letter.","1","[15,15,11,18,18,16,9,4,16,9,12,23]","1","26","1","36727","crayon","crayon","20","1","1","2018-05-22 00:57:11","17034"
"A120PN22KW0VPY","cs_wg_v7_pilot7","3H0W84IWBK3UOJ86OU1BOXTOAGDREX","0","Memory","2",,"2","10","1","21129","[""crayon"",""rabies"",""holiday"","""","""","""","""","""","""","""","""",""""]",,"180","1","1","2018-05-22 01:00:35","17035"
"A1PTNLOGVFST94","cs_wg_v7_pilot7","30LSNF239UWP04T75NC184J8QICI2S","0","Alphabet position of third letter.","0","[19,20,24,11,25,15,21,26,12,19,11,15]","0","25","1","37622","rabies
crayon","rabies
crayon","180","1","1","2018-05-22 01:18:56","17036"
"A1PTNLOGVFST94","cs_wg_v7_pilot7","30LSNF239UWP04T75NC184J8QICI2S","0","Alphabet position of third-to-last letter.","1","[15,15,11,18,18,16,9,4,16,9,12,23]","1","26","1","24816","rabies","rabies
referee
filmaker
ashtra","20","1","1","2018-05-22 01:20:01","17037"
"A1PTNLOGVFST94","cs_wg_v7_pilot7","30LSNF239UWP04T75NC184J8QICI2S","0","Memory","2",,"2","10","1","19559","[""filmmaker"",""referee"",""dogsled"",""rabies"",""crayon"",""lipstick"",""popcorn"",""scholar"",""hookup"",""Holiday"","""",""""]",,"180","1","1","2018-05-22 01:23:24","17038"
"A16ANYLVNPKCVG","cs_wg_v7_pilot7","3RSDURM96AN3LKKS2PT5WTMLD41EYX","0","Alphabet position of third letter.","0","[8,7,3,16,2,12,6,1,15,8,16,12]","0","5","1","29476","popcorn",,"180","0","1","2018-05-22 01:31:07","17039"
"A1FLEFIVFT809G","cs_wg_v7_pilot7","3VNXK88KKCJ5MUY6P3QZXGHG4PA9VY","0","Alphabet position of third letter.","0","[8,7,3,16,2,12,6,1,15,8,16,12]","0","5","1","28510","lipstick",,"180","0","0","2018-05-22 01:33:30","17040"
"A1FLEFIVFT809G","cs_wg_v7_pilot7","3VNXK88KKCJ5MUY6P3QZXGHG4PA9VY","0","Alphabet position of third-to-last letter.","1","[12,12,16,9,9,11,18,23,11,18,15,4]","1","26","1","14589","crayon",,"20","0","0","2018-05-22 01:34:26","17041"
"A16ANYLVNPKCVG","cs_wg_v7_pilot7","3RSDURM96AN3LKKS2PT5WTMLD41EYX","0","Alphabet position of third-to-last letter.","1","[15,15,11,18,18,16,9,4,16,9,12,23]","1","26","1","51772","hookup",,"20","0","1","2018-05-22 01:34:49","17042"
"A1FLEFIVFT809G","cs_wg_v7_pilot7","3VNXK88KKCJ5MUY6P3QZXGHG4PA9VY","0","Memory","2",,"2","10","1","11992","[""ashtray"",""popcorn"",""lipstick"",""referee"",""holiday"",""hookup"",""scholar"",""crayon"",""dogsled"",""jackpot"","""",""""]",,"180","0","0","2018-05-22 01:37:41","17043"
"A28XJ8994VODVR","cs_wg_v7_pilot7","3E4GGUZ1T8SG6ZJV5QXDLKYLIM22KO","0","Alphabet position of third letter.","0","[8,7,3,16,2,12,6,1,15,8,16,12]","0","5","1","27004","popcorn",,"180","0","1","2018-05-22 01:37:50","17044"
"A16ANYLVNPKCVG","cs_wg_v7_pilot7","3RSDURM96AN3LKKS2PT5WTMLD41EYX","0","Memory","2",,"2","10","1","19492","[""hookup"",""referee"",""holiday"",""popcorn"",""scholar"",""filmmaker"","""","""","""","""","""",""""]",,"180","0","1","2018-05-22 01:38:11","17045"
"A28XJ8994VODVR","cs_wg_v7_pilot7","3E4GGUZ1T8SG6ZJV5QXDLKYLIM22KO","0","Alphabet position of third-to-last letter.","1","[15,15,11,18,18,16,9,4,16,9,12,23]","1","1","0","34345",,"popcorn
holiday
","20","0","1","2018-05-22 01:39:09","17046"
"A1JS6T809ORXEF","cs_wg_v7_pilot7","3VBEN272MK049C4A9ER4EAJW9YBGSR","0","Alphabet position of third letter.","0","[8,7,3,16,2,12,6,1,15,8,16,12]","0","5","1","84216","LIPSTICK",,"180","0","0","2018-05-22 01:40:33","17047"
"A1JS6T809ORXEF","cs_wg_v7_pilot7","3VBEN272MK049C4A9ER4EAJW9YBGSR","0","Alphabet position of third-to-last letter.","1","[12,12,16,9,9,11,18,23,11,18,15,4]","1","26","1","45856","CRAYON",,"20","0","0","2018-05-22 01:42:20","17048"
"A28XJ8994VODVR","cs_wg_v7_pilot7","3E4GGUZ1T8SG6ZJV5QXDLKYLIM22KO","0","Memory","2",,"2","10","1","34160","[""holiday"",""hookup"",""popcorn"",""lipstick"","""","""","""","""","""","""","""",""""]",,"180","0","1","2018-05-22 01:42:47","17049"
"A1JS6T809ORXEF","cs_wg_v7_pilot7","3VBEN272MK049C4A9ER4EAJW9YBGSR","0","Memory","2",,"2","10","1","12792","[""CRAYON"",""FILMMAKER"",""RABIES"",""LIPSTICK"",""POPCORN"",""DOGSLED"",""HOOKUP"",""REFEREE"","""","""","""",""""]",,"180","0","0","2018-05-22 01:45:28","17050"
"A2871R3LEPWMMK","cs_wg_v7_pilot7","3BEFOD78W6ULZ1YLUGTHTCNNR5T4MR","0","Alphabet position of third letter.","0","[8,7,3,16,2,12,6,1,15,8,16,12]","0","5","1","64400","POPCORN",,"180","0","1","2018-05-22 02:03:25","17051"
"A2871R3LEPWMMK","cs_wg_v7_pilot7","3BEFOD78W6ULZ1YLUGTHTCNNR5T4MR","0","Alphabet position of third-to-last letter.","1","[15,15,11,18,18,16,9,4,16,9,12,23]","1","26","1","26111","hookup",,"20","0","1","2018-05-22 02:04:52","17052"
"A2871R3LEPWMMK","cs_wg_v7_pilot7","3BEFOD78W6ULZ1YLUGTHTCNNR5T4MR","0","Memory","2",,"2","10","1","24143","[""CRAYON"",""LIPSTICK"",""POPCORN"",""DOGSLED"",""HOOKUP"",""ASHTRAY"",""JACKPOT"","""","""","""","""",""""]",,"180","0","1","2018-05-22 02:08:19","17053"
"A2FLZP3C6U67JY","cs_wg_v7_pilot7","3Q8GYXHFEP3QMYQUVWIDV8OPXNX5CS","0","Alphabet position of third letter.","0","[8,7,3,16,2,12,6,1,15,8,16,12]","0","5","1","43155","popcorn","POPCORN","180","0","0","2018-05-22 02:21:05","17054"
"A2FLZP3C6U67JY","cs_wg_v7_pilot7","3Q8GYXHFEP3QMYQUVWIDV8OPXNX5CS","0","Alphabet position of third-to-last letter.","1","[12,12,16,9,9,11,18,23,11,18,15,4]","1","26","1","6411","LIPSTICK",,"20","0","0","2018-05-22 02:21:51","17055"
"A2FLZP3C6U67JY","cs_wg_v7_pilot7","3Q8GYXHFEP3QMYQUVWIDV8OPXNX5CS","0","Memory","2",,"2","10","1","9862","[""lipstick"",""scholar"",""popcorn"",""referee"","""","""","""","""","""","""","""",""""]",,"180","0","0","2018-05-22 02:25:04","17056"
