"subject","version","assignmentId","trial","trial_type","word","value","alt","value2","choice","rt","resp","resp2","resp3","resp4","used_hint","stamp","id"
"AJW3PL5UDH4BP","cs_wg_full_v4_conf_pilot4","3HHRAGRYX86AWAP9OR4L2ON9T9YO99","1","0","AUGUST","8","MARCH","5","0","14981",,,,,"1","2018-08-15 19:18:43","60"
"A2EJ7U3TZAKROG","cs_wg_full_v4_conf_pilot4","3JRJSWSMQHM25HN4D40F6ZQ9PFIE3E","5","0","MAY","2","FEBRUARY","3","0","3204",,,,,"1","2018-08-15 19:18:44","61"
"A36ES9KTXHWW1O","cs_wg_full_v4_conf_pilot4","30MVJZJNHMEWVZYC8ECGUS6NUFOJ9L","1","0","APRIL","10","JULY","8","1","7516",,,,,"1","2018-08-15 19:18:47","62"
"A2DHKTD1GSBXR2","cs_wg_full_v4_conf_pilot4","3OHYZ19UGC6O1TZEGXILYJYTZRGOAO","3","0","JUNE","2","DECEMBER","6","1","5600",,,,,"1","2018-08-15 19:18:48","63"
"A1XB671UQA34Q8","cs_wg_full_v4_conf_pilot4","358UUM7WRZ49F4TW1MN5IN1896UR79","8","0","JULY","7","APRIL","2","0","5680",,,,,"1","2018-08-15 19:18:50","64"
"AA8PZKO9XGCKO","cs_wg_full_v4_conf_pilot4","3ND9UOO81K3D2LZK4AYLORRQW5ELWF","15","0","MAY","11","NOVEMBER","12","1","5945",,,,,"1","2018-08-15 19:18:51","65"
"A3R21KIGJQ4A51","cs_wg_full_v4_conf_pilot4","3TVRFO09GKGSRL4AEFU7QA5X57KLX8","10","0","DECEMBER","11","MARCH","8","0","6008",,,,,"1","2018-08-15 19:18:51","66"
"A2XNOJZEAY4WFJ","cs_wg_full_v4_conf_pilot4","3VAR3R6G1P2AI56ZJZY72SSY93GO8K","1","0","SEPTEMBER","12","FEBRUARY","6","0","6292",,,,,"1","2018-08-15 19:18:52","67"
"A36ES9KTXHWW1O","cs_wg_full_v4_conf_pilot4","30MVJZJNHMEWVZYC8ECGUS6NUFOJ9L","2","0","APRIL","10","NOVEMBER","4","0","3012",,,,,"1","2018-08-15 19:18:52","68"
"A2EJ7U3TZAKROG","cs_wg_full_v4_conf_pilot4","3JRJSWSMQHM25HN4D40F6ZQ9PFIE3E","6","0","APRIL","1","MARCH","5","1","7071",,,,,"1","2018-08-15 19:18:53","69"
"A1KQV9A4YITCSJ","cs_wg_full_v4_conf_pilot4","3VHP9MDGRNLIOVJJ18VMHKF37TACFS","3","0","APRIL","11","JUNE","8","0","4697",,,,,"1","2018-08-15 19:18:58","70"
"A36ES9KTXHWW1O","cs_wg_full_v4_conf_pilot4","30MVJZJNHMEWVZYC8ECGUS6NUFOJ9L","3","0","JULY","8","OCTOBER","11","0","3341",,,,,"1","2018-08-15 19:18:59","71"
"A2DHKTD1GSBXR2","cs_wg_full_v4_conf_pilot4","3OHYZ19UGC6O1TZEGXILYJYTZRGOAO","4","0","NOVEMBER","1","JULY","7","1","9248",,,,,"1","2018-08-15 19:18:59","72"
"A2EJ7U3TZAKROG","cs_wg_full_v4_conf_pilot4","3JRJSWSMQHM25HN4D40F6ZQ9PFIE3E","7","0","FEBRUARY","3","MAY","2","0","3437",,,,,"1","2018-08-15 19:18:59","73"
"A1XB671UQA34Q8","cs_wg_full_v4_conf_pilot4","358UUM7WRZ49F4TW1MN5IN1896UR79","9","0","FEBRUARY","1","AUGUST","9","1","7049",,,,,"1","2018-08-15 19:19:00","74"
"A3R21KIGJQ4A51","cs_wg_full_v4_conf_pilot4","3TVRFO09GKGSRL4AEFU7QA5X57KLX8","11","0","JULY","3","AUGUST","5","1","6008",,,,,"1","2018-08-15 19:19:00","75"
"AJW3PL5UDH4BP","cs_wg_full_v4_conf_pilot4","3HHRAGRYX86AWAP9OR4L2ON9T9YO99","2","0","MAY","12","FEBRUARY","9","0","15434",,,,,"1","2018-08-15 19:19:01","76"
"AA8PZKO9XGCKO","cs_wg_full_v4_conf_pilot4","3ND9UOO81K3D2LZK4AYLORRQW5ELWF","16","0","NOVEMBER","12","JUNE","7","0","5451",,,,,"1","2018-08-15 19:19:02","77"
"A36ES9KTXHWW1O","cs_wg_full_v4_conf_pilot4","30MVJZJNHMEWVZYC8ECGUS6NUFOJ9L","4","0","NOVEMBER","4","MAY","6","1","2075",,,,,"1","2018-08-15 19:19:04","78"
"A2XNOJZEAY4WFJ","cs_wg_full_v4_conf_pilot4","3VAR3R6G1P2AI56ZJZY72SSY93GO8K","2","0","JANUARY","5","NOVEMBER","2","0","8981",,,,,"1","2018-08-15 19:19:04","79"
"A1KQV9A4YITCSJ","cs_wg_full_v4_conf_pilot4","3VHP9MDGRNLIOVJJ18VMHKF37TACFS","4","0","MARCH","12","AUGUST","2","0","2560",,,,,"1","2018-08-15 19:19:05","80"
"A3R21KIGJQ4A51","cs_wg_full_v4_conf_pilot4","3TVRFO09GKGSRL4AEFU7QA5X57KLX8","12","0","JULY","3","JUNE","4","1","3177",,,,,"1","2018-08-15 19:19:05","81"
"AMJOSPFPF8KLH","cs_wg_full_v4_conf_pilot4","32VNZTT0A75CWHBDZOPYFBHYI44R4P","2","0","NOVEMBER","1","DECEMBER","5","1","45204",,,,,"1","2018-08-15 19:19:05","82"
"A3481D53L3VP7Y","cs_wg_full_v4_conf_pilot4","3YMU66OBIN9FJ3QUYKF5AWCVL0FGH4","0","0","MARCH","4","JULY","11","1","17933",,,,,"1","2018-08-15 19:19:06","83"
"A2EJ7U3TZAKROG","cs_wg_full_v4_conf_pilot4","3JRJSWSMQHM25HN4D40F6ZQ9PFIE3E","8","0","APRIL","1","DECEMBER","12","1","4388",,,,,"1","2018-08-15 19:19:06","84"
"A1XB671UQA34Q8","cs_wg_full_v4_conf_pilot4","358UUM7WRZ49F4TW1MN5IN1896UR79","10","0","MAY","4","JULY","7","1","4399",,,,,"1","2018-08-15 19:19:06","85"
"A36ES9KTXHWW1O","cs_wg_full_v4_conf_pilot4","30MVJZJNHMEWVZYC8ECGUS6NUFOJ9L","5","0","JANUARY","7","DECEMBER","5","0","1554",,,,,"1","2018-08-15 19:19:08","86"
"A1KQV9A4YITCSJ","cs_wg_full_v4_conf_pilot4","3VHP9MDGRNLIOVJJ18VMHKF37TACFS","5","0","JANUARY","4","AUGUST","2","0","1650",,,,,"1","2018-08-15 19:19:09","87"
"AA8PZKO9XGCKO","cs_wg_full_v4_conf_pilot4","3ND9UOO81K3D2LZK4AYLORRQW5ELWF","17","0","JUNE","7","NOVEMBER","12","1","3025",,,,,"1","2018-08-15 19:19:11","88"
"AJW3PL5UDH4BP","cs_wg_full_v4_conf_pilot4","3HHRAGRYX86AWAP9OR4L2ON9T9YO99","3","0","FEBRUARY","9","MAY","12","1","8282",,,,,"1","2018-08-15 19:19:12","89"
"A2DHKTD1GSBXR2","cs_wg_full_v4_conf_pilot4","3OHYZ19UGC6O1TZEGXILYJYTZRGOAO","5","0","AUGUST","8","JUNE","2","0","10083",,,,,"1","2018-08-15 19:19:12","90"
"AMJOSPFPF8KLH","cs_wg_full_v4_conf_pilot4","32VNZTT0A75CWHBDZOPYFBHYI44R4P","3","0","AUGUST","4","JANUARY","12","0","5131",,,,,"1","2018-08-15 19:19:12","91"
"A3R21KIGJQ4A51","cs_wg_full_v4_conf_pilot4","3TVRFO09GKGSRL4AEFU7QA5X57KLX8","13","0","AUGUST","5","OCTOBER","6","1","4530",,,,,"1","2018-08-15 19:19:12","92"
"AD86UQ62HUAJN","cs_wg_full_v4_conf_pilot4","33L7PJKHCGZQVXB7FGK6W2YL8BXT8B","0","0","MARCH","10","APRIL","4","0","12613",,,,,"1","2018-08-15 19:19:13","93"
"A2EJ7U3TZAKROG","cs_wg_full_v4_conf_pilot4","3JRJSWSMQHM25HN4D40F6ZQ9PFIE3E","9","0","JULY","4","JANUARY","7","1","5672",,,,,"1","2018-08-15 19:19:14","94"
"A36ES9KTXHWW1O","cs_wg_full_v4_conf_pilot4","30MVJZJNHMEWVZYC8ECGUS6NUFOJ9L","6","0","NOVEMBER","4","DECEMBER","5","1","3317",,,,,"1","2018-08-15 19:19:14","95"
"A1XB671UQA34Q8","cs_wg_full_v4_conf_pilot4","358UUM7WRZ49F4TW1MN5IN1896UR79","11","0","JUNE","8","SEPTEMBER","3","0","5665",,,,,"1","2018-08-15 19:19:14","96"
"A1KQV9A4YITCSJ","cs_wg_full_v4_conf_pilot4","3VHP9MDGRNLIOVJJ18VMHKF37TACFS","6","0","JANUARY","4","JULY","6","1","2705",,,,,"1","2018-08-15 19:19:15","97"
"A3481D53L3VP7Y","cs_wg_full_v4_conf_pilot4","3YMU66OBIN9FJ3QUYKF5AWCVL0FGH4","1","0","JANUARY","10","DECEMBER","6","0","6645",,,,,"1","2018-08-15 19:19:15","98"
"A2XNOJZEAY4WFJ","cs_wg_full_v4_conf_pilot4","3VAR3R6G1P2AI56ZJZY72SSY93GO8K","3","0","JUNE","10","AUGUST","8","0","9470",,,,,"1","2018-08-15 19:19:16","99"
"AA8PZKO9XGCKO","cs_wg_full_v4_conf_pilot4","3ND9UOO81K3D2LZK4AYLORRQW5ELWF","18","0","MARCH","1","NOVEMBER","12","1","3424",,,,,"1","2018-08-15 19:19:17","100"
"A1KQV9A4YITCSJ","cs_wg_full_v4_conf_pilot4","3VHP9MDGRNLIOVJJ18VMHKF37TACFS","7","0","NOVEMBER","5","OCTOBER","9","0","2723",,,,,"1","2018-08-15 19:19:19","101"
"A39T2QQJHCTJO3","cs_wg_full_v4_conf_pilot4","3VD82FOHKQPCU8WC0BEC4EOHZU1OCQ","0","0","SEPTEMBER","9","MAY","7","0","78284",,,,,"1","2018-08-15 19:19:20","102"
"A2EJ7U3TZAKROG","cs_wg_full_v4_conf_pilot4","3JRJSWSMQHM25HN4D40F6ZQ9PFIE3E","10","0","DECEMBER","12","JANUARY","7","0","3697",,,,,"1","2018-08-15 19:19:20","103"
"A3R21KIGJQ4A51","cs_wg_full_v4_conf_pilot4","3TVRFO09GKGSRL4AEFU7QA5X57KLX8","14","0","FEBRUARY","1","MAY","12","1","4293",,,,,"1","2018-08-15 19:19:20","104"
"AMJOSPFPF8KLH","cs_wg_full_v4_conf_pilot4","32VNZTT0A75CWHBDZOPYFBHYI44R4P","4","0","MARCH","6","APRIL","11","0","7787",,,,,"1","2018-08-15 19:19:22","105"
"AA8PZKO9XGCKO","cs_wg_full_v4_conf_pilot4","3ND9UOO81K3D2LZK4AYLORRQW5ELWF","19","0","JUNE","7","MAY","11","1","2326",,,,,"1","2018-08-15 19:19:23","106"
"A1KQV9A4YITCSJ","cs_wg_full_v4_conf_pilot4","3VHP9MDGRNLIOVJJ18VMHKF37TACFS","8","0","JUNE","8","DECEMBER","10","1","1755",,,,,"1","2018-08-15 19:19:24","107"
"A3481D53L3VP7Y","cs_wg_full_v4_conf_pilot4","3YMU66OBIN9FJ3QUYKF5AWCVL0FGH4","2","0","AUGUST","1","JUNE","7","1","5654",,,,,"1","2018-08-15 19:19:24","108"
"AD86UQ62HUAJN","cs_wg_full_v4_conf_pilot4","33L7PJKHCGZQVXB7FGK6W2YL8BXT8B","1","0","NOVEMBER","2","SEPTEMBER","5","1","7288",,,,,"1","2018-08-15 19:19:24","109"
"A2C4Z939OAKJJP","cs_wg_full_v4_conf_pilot4","3P1L2B7AD1Q5XCQIDO7B7XE4T3FOL6","0","0","SEPTEMBER","5","JANUARY","11","1","9286",,,,,"1","2018-08-15 19:19:27","110"
"A1KQV9A4YITCSJ","cs_wg_full_v4_conf_pilot4","3VHP9MDGRNLIOVJJ18VMHKF37TACFS","9","0","JUNE","8","JULY","6","1","1482",,,,,"1","2018-08-15 19:19:27","111"
"A2XNOJZEAY4WFJ","cs_wg_full_v4_conf_pilot4","3VAR3R6G1P2AI56ZJZY72SSY93GO8K","4","0","JULY","11","MAY","3","0","7938",,,,,"1","2018-08-15 19:19:27","112"
"A1VPQJR2V850OM","cs_wg_full_v4_conf_pilot4","36AHBNMV1RDYTE6S6UILQB41Y4CDYQ","2","0","AUGUST","4","DECEMBER","2","0","42705",,,,,"1","2018-08-15 19:19:29","113"
"AA8PZKO9XGCKO","cs_wg_full_v4_conf_pilot4","3ND9UOO81K3D2LZK4AYLORRQW5ELWF","20","0","OCTOBER","5","NOVEMBER","12","1","2210",,,,,"1","2018-08-15 19:19:29","114"
"A1YXOL54W4KZ7M","cs_wg_full_v4_conf_pilot4","3S3AMIZX3U6LQB5NA20WTKCIVGUCDH","0","0","JANUARY","4","NOVEMBER","1","0","29988",,,,,"1","2018-08-15 19:19:29","115"
"AMJOSPFPF8KLH","cs_wg_full_v4_conf_pilot4","32VNZTT0A75CWHBDZOPYFBHYI44R4P","5","0","DECEMBER","5","JULY","8","0","5819",,,,,"1","2018-08-15 19:19:30","116"
"A1XB671UQA34Q8","cs_wg_full_v4_conf_pilot4","358UUM7WRZ49F4TW1MN5IN1896UR79","12","0","NOVEMBER","5","MARCH","11","1","13260",,,,,"1","2018-08-15 19:19:30","117"
"A3481D53L3VP7Y","cs_wg_full_v4_conf_pilot4","3YMU66OBIN9FJ3QUYKF5AWCVL0FGH4","3","0","MAY","12","MARCH","4","0","5562",,,,,"1","2018-08-15 19:19:32","118"
"A3R21KIGJQ4A51","cs_wg_full_v4_conf_pilot4","3TVRFO09GKGSRL4AEFU7QA5X57KLX8","15","0","NOVEMBER","9","OCTOBER","6","0","9122",,,,,"1","2018-08-15 19:19:32","119"
"A2EJ7U3TZAKROG","cs_wg_full_v4_conf_pilot4","3JRJSWSMQHM25HN4D40F6ZQ9PFIE3E","11","0","APRIL","1","NOVEMBER","10","1","9385",,,,,"1","2018-08-15 19:19:33","120"
"A1KQV9A4YITCSJ","cs_wg_full_v4_conf_pilot4","3VHP9MDGRNLIOVJJ18VMHKF37TACFS","10","0","APRIL","11","MARCH","12","1","3482",,,,,"1","2018-08-15 19:19:33","121"
"AJW3PL5UDH4BP","cs_wg_full_v4_conf_pilot4","3HHRAGRYX86AWAP9OR4L2ON9T9YO99","4","0","JANUARY","11","DECEMBER","3","0","19562",,,,,"1","2018-08-15 19:19:33","122"
"A2DHKTD1GSBXR2","cs_wg_full_v4_conf_pilot4","3OHYZ19UGC6O1TZEGXILYJYTZRGOAO","6","0","JULY","7","JANUARY","3","0","20556",,,,,"1","2018-08-15 19:19:35","123"
"A1YXOL54W4KZ7M","cs_wg_full_v4_conf_pilot4","3S3AMIZX3U6LQB5NA20WTKCIVGUCDH","1","0","SEPTEMBER","12","OCTOBER","11","0","1922",,,,,"1","2018-08-15 19:19:37","124"
"AMJOSPFPF8KLH","cs_wg_full_v4_conf_pilot4","32VNZTT0A75CWHBDZOPYFBHYI44R4P","6","0","SEPTEMBER","3","APRIL","11","0","5219",,,,,"1","2018-08-15 19:19:37","125"
"A1XB671UQA34Q8","cs_wg_full_v4_conf_pilot4","358UUM7WRZ49F4TW1MN5IN1896UR79","13","0","MARCH","11","AUGUST","9","0","3406",,,,,"1","2018-08-15 19:19:37","126"
"A3R21KIGJQ4A51","cs_wg_full_v4_conf_pilot4","3TVRFO09GKGSRL4AEFU7QA5X57KLX8","16","0","NOVEMBER","9","FEBRUARY","1","0","3738",,,,,"1","2018-08-15 19:19:38","127"
"A2EJ7U3TZAKROG","cs_wg_full_v4_conf_pilot4","3JRJSWSMQHM25HN4D40F6ZQ9PFIE3E","12","0","OCTOBER","6","DECEMBER","12","1","3901",,,,,"1","2018-08-15 19:19:39","128"
"AA8PZKO9XGCKO","cs_wg_full_v4_conf_pilot4","3ND9UOO81K3D2LZK4AYLORRQW5ELWF","21","0","JANUARY","3","APRIL","6","1","6563",,,,,"1","2018-08-15 19:19:39","129"
"A3481D53L3VP7Y","cs_wg_full_v4_conf_pilot4","3YMU66OBIN9FJ3QUYKF5AWCVL0FGH4","4","0","APRIL","3","AUGUST","1","0","4619",,,,,"1","2018-08-15 19:19:39","130"
"A2XNOJZEAY4WFJ","cs_wg_full_v4_conf_pilot4","3VAR3R6G1P2AI56ZJZY72SSY93GO8K","5","0","JUNE","10","MARCH","1","0","9689",,,,,"1","2018-08-15 19:19:40","131"
"A2C4Z939OAKJJP","cs_wg_full_v4_conf_pilot4","3P1L2B7AD1Q5XCQIDO7B7XE4T3FOL6","1","0","AUGUST","2","FEBRUARY","10","1","8856",,,,,"1","2018-08-15 19:19:41","132"
