"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"A1SR3T0RZYPXG","cs_wg_full_v4_conf_real1","3V0Z7YWSIY1UMAD74UBKNT93MT92VI","choice-set","choice-set","2","[]","2","-1","-1","-1",,"0","{""December"":0,""October"":1,""April"":0,""September"":0,""May"":0,""February"":1,""March"":1,""January"":1,""July"":1,""August"":1,""June"":0,""November"":1}",,"39711",,,"2018-08-29 14:42:24","23372"
"A2I3Z5BJEBYS2D","cs_wg_full_v4_conf_real1","3M23Y66PO282CJF4X1II2J683UHS6K","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","46096","0","1","November",,"21000",,,"2018-08-29 14:42:25","23373"
"A12X5IZCXN492U","cs_wg_full_v4_conf_real1","392CY0QWG1SZ3I8U91VP1JG7Y59I4X","choice-set","choice-set","2","[]","2","-1","-1","-1",,"0","{""April"":0,""March"":0,""February"":0,""January"":0,""June"":0,""December"":0,""September"":0,""July"":0,""May"":0,""August"":0,""November"":0,""October"":1}",,"26862",,,"2018-08-29 14:42:31","23374"
"A1F01FVEPYCPHO","cs_wg_full_v4_conf_real1","3IXEICO792K3RJSJM1N8CO2U5DW6TO","choice-set","choice-set","2","[]","2","-1","-1","-1",,"0","{""January"":1,""March"":1,""September"":1,""May"":0,""April"":0,""July"":1,""June"":0,""February"":1,""December"":1,""October"":0,""November"":1,""August"":0}",,"19111",,,"2018-08-29 14:42:35","23375"
"A1GL8LTES7Z72K","cs_wg_full_v4_conf_real1","3YOH7BII098P3QHXT0HONPVX3TVKVM","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","30702","0","1","may","may","21000",,,"2018-08-29 14:42:36","23376"
"A3IYDY7TO808Z3","cs_wg_full_v4_conf_real1","3L4D84MILZTPA5GV6Q08794BGPKHJU","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","25931","0","1","May","May","21000",,,"2018-08-29 14:42:47","23377"
"A1LG19R2RA89OZ","cs_wg_full_v4_conf_real1","3M81GAB8A0KW5FHM1OALIZDZZ77QBE","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","22682","0","1","may","jan feb mar apr may jun jul aug ","21000",,,"2018-08-29 14:42:53","23378"
"A16644NV37L66P","cs_wg_full_v4_conf_real1","3SUWZRL0MYE120AMW6YDD22T238E65","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","27114","0","1","january","january","21000",,,"2018-08-29 14:42:53","23379"
"A1L7YBC8KQ1WT6","cs_wg_full_v4_conf_real1","3VFJCI1K4Z0S8X4XUPRZO0E1B61GRM","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","42525","0","1","May","NBRRYNLGPT","21000",,,"2018-08-29 14:42:53","23380"
"A1AHH73PKQWNBP","cs_wg_full_v4_conf_real1","3M0BCWMB8VX1PCD8DX9RAOVLN8OWBO","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","35448","0","1","November","Ocrt","21000",,,"2018-08-29 14:42:57","23381"
"A9YQQIZRWVPIT ","cs_wg_full_v4_conf_real1","3JZQSN0I3QBV57ZO3UR57B0I8IQFGQ","choice-set","choice-set","2","[]","2","-1","-1","-1",,"0","{""February"":0,""September"":0,""December"":0,""November"":0,""June"":0,""August"":0,""May"":0,""January"":0,""July"":0,""April"":0,""October"":0,""March"":0}",,"4109",,,"2018-08-29 14:42:58","23382"
"AB88F6FKYB3PL","cs_wg_full_v4_conf_real1","3LO69W1SU3EH5Z9KP5U32O525ECGLW","choice-set","choice-set","2","[]","2","-1","-1","-1",,"0","{""January"":1,""November"":1,""June"":1,""October"":1,""May"":1,""September"":1,""December"":1,""February"":1,""July"":1,""August"":0,""March"":0,""April"":1}",,"9965",,,"2018-08-29 14:43:03","23383"
"A2P791EA88YGSV","cs_wg_full_v4_conf_real1","3GFK2QRXX9IZ0WWZCNIE72VTDC2W5N","choice-set","choice-set","2","[]","2","-1","-1","-1",,"0","{""April"":1,""December"":0,""July"":0,""February"":0,""August"":0,""November"":1,""October"":1,""May"":0,""September"":1,""January"":1,""March"":1,""June"":1}",,"22789",,,"2018-08-29 14:43:16","23384"
"A3O3GWHF1QJ011","cs_wg_full_v4_conf_real1","3VNL7UK1XFKZACLUNUQC6UF7YCYTFD","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","43673","26","0","January","Jan","21000",,,"2018-08-29 14:43:17","23385"
"A18QLL49BI5IF9","cs_wg_full_v4_conf_real1","3DPNQGW4LLGJAYDT70M04GQ2PEE64R","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","51433","0","1","may","may june july august september october november","21000",,,"2018-08-29 14:43:21","23386"
"A2KR0B9H93THZS","cs_wg_full_v4_conf_real1","3YT88D1N08Z5RHFE9QBI4U3EC92K3P","choice-set","choice-set","2","[]","2","-1","-1","-1",,"0","{""November"":0,""March"":0,""October"":0,""April"":0,""May"":0,""December"":1,""July"":1,""June"":0,""August"":1,""February"":1,""January"":1,""September"":0}",,"108156",,,"2018-08-29 14:43:21","23387"
"A2LTOS0AZ3B28A","cs_wg_full_v4_conf_real1","34PGFRQONOC77VBK1PM88CEYVDXJWW","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","33733","0","1",,"may","21000",,,"2018-08-29 14:43:28","23388"
"A3MXI2O3JZ0TZH","cs_wg_full_v4_conf_real1","3X87C8JFV6CVM1YOCAWG8ONZ3VTSQH","choice-set","choice-set","2","[]","2","-1","-1","-1",,"0","{""March"":1,""June"":1,""November"":1,""January"":1,""May"":1,""September"":1,""October"":1,""April"":1,""February"":1,""December"":1,""August"":1,""July"":1}",,"13179",,,"2018-08-29 14:43:28","23389"
"AOHQV4DW7JDR","cs_wg_full_v4_conf_real1","3SITXWYCNVAGECIYN25DC79SWAVBXX","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","30","0","50443","0","1","March",,"21000",,,"2018-08-29 14:43:45","23390"
"A3PCOZ2V4S8MAZ","cs_wg_full_v4_conf_real1","3GU1KF0O4I2B53G71BVWIUNPUBLPBM","choice-set","choice-set","2","[]","2","-1","-1","-1",,"0","{""February"":0,""July"":0,""October"":0,""August"":1,""May"":0,""March"":0,""November"":1,""June"":0,""September"":1,""April"":0,""December"":1,""January"":1}",,"48955",,,"2018-08-29 14:43:45","23391"
"A2FVBM2LXBFCKP","cs_wg_full_v4_conf_real1","34FNN24DCMA3P1RZRO02SZG9OK2Y5O","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","35617","0","1","MArch","March","21000",,,"2018-08-29 14:43:48","23392"
"A1KZSEZEV7E87R","cs_wg_full_v4_conf_real1","3TUI152ZZBOVSHZUZRHWCN0QDVGQ1V","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","46664","0","1","March",,"21000",,,"2018-08-29 14:43:49","23393"
"AJGOQEG8LVE98","cs_wg_full_v4_conf_real1","3COPXFW7XBDCY6K17O8PHX6FH5UKP1","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","15715","0","1","October
",,"21000",,,"2018-08-29 14:44:02","23394"
"A1S9BK4MRNVPL2","cs_wg_full_v4_conf_real1","3C5W7UE9CFRCX3MVERVMQNKM89YMXW","choice-set","choice-set","2","[]","2","-1","-1","-1",,"0","{""July"":0,""March"":0,""April"":0,""September"":1,""February"":0,""August"":0,""October"":1,""November"":1,""June"":0,""January"":0,""May"":1,""December"":0}",,"65289",,,"2018-08-29 14:44:03","23395"
"AY4EQTZ5Y77TT","cs_wg_full_v4_conf_real1","3KMS4QQVK2R07TV7TLCK53SBFZ7FKT","choice-set","choice-set","2","[]","2","-1","-1","-1",,"0","{""November"":0,""January"":1,""December"":0,""March"":1,""April"":0,""October"":0,""July"":0,""August"":0,""February"":0,""September"":0,""June"":0,""May"":1}",,"57242",,,"2018-08-29 14:44:04","23396"
"A7MW43YUFAPE9","cs_wg_full_v4_conf_real1","3S06PH7KSR5138VPU5BCCOTRUGRD1D","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","49326","26","0","MARCH",,"21000",,,"2018-08-29 14:44:05","23397"
"A161AJDHLJVCLZ","cs_wg_full_v4_conf_real1","3WMOAN2SRBYQBW20QD94FHC1XO0NVU","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","41504","26","0","may","January feb mar apr may jun jul aug sep oct nov dec","21000",,,"2018-08-29 14:44:08","23398"
"A25FNSFSB048DL","cs_wg_full_v4_conf_real1","35L9RVQFCOJYOLRPIP4MEBDMX5IHUQ","choice-set","choice-set","2","[]","2","-1","-1","-1",,"0","{""January"":1,""May"":0,""April"":0,""August"":1,""June"":1,""December"":1,""September"":0,""March"":0,""October"":1,""July"":0,""November"":1,""February"":0}",,"53089",,,"2018-08-29 14:44:08","23399"
"A3GQ3N00IBM717","cs_wg_full_v4_conf_real1","32N49TQG3GJJRD8BH94ZTBS1YH1VAI","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","108627","26","0","May
","May","21000",,,"2018-08-29 14:44:10","23400"
"AIZ2WT5GUCS0E","cs_wg_full_v4_conf_real1","3YDGXNSEOZV6ECWH0FJYOUMTV9548C","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","30908","0","1","November",,"21000",,,"2018-08-29 14:44:12","23401"
"A2I3Z5BJEBYS2D","cs_wg_full_v4_conf_real1","3M23Y66PO282CJF4X1II2J683UHS6K","choice-set","choice-set","2","[]","2","-1","-1","-1",,"0","{""September"":0,""March"":0,""May"":0,""October"":1,""April"":1,""August"":1,""November"":1,""December"":1,""January"":0,""July"":0,""February"":1,""June"":1}",,"45807",,,"2018-08-29 14:44:16","23402"
"A29GRTCZYLFFPK","cs_wg_full_v4_conf_real1","3TMSXRD2X610CEVGB0G24CIC1WXW15","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","30","0","34805","15","0","FIZZLE",,"21000",,,"2018-08-29 14:44:17","23403"
"A2Z1FI65UOZ36A","cs_wg_full_v4_conf_real1","3J4Q2Z4UTY4OTIFXWF6H5DQK98PQWU","choice-set","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","132914","0","1","May","May","21000",,,"2018-08-29 14:44:17","23404"
