"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"A4IY48GQ4Q2FP","cs_wg_mon_single_v1_real1","3L6L49WXW0YNRUDF2HCVCAC3CPV54Z","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","28149","0","1","November","march april june july august sep dec oct nov","21000",,,"2018-11-09 17:08:12","30677"
"A2TGT3EVYQOJ8P","cs_wg_mon_single_v1_real1","3NC5L260MONJXKGMRD4DCK9LIA7FO0","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","69675","0","1","November",,"21000",,,"2018-11-09 17:08:14","30678"
"A2LI8283SXAJS9","cs_wg_mon_single_v1_real1","3NPI0JQDAO6B1PAO1XMHIOTCJOBPTZ","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""September"":""1"",""March"":""0"",""June"":""0"",""January"":""0"",""May"":""0"",""November"":""1"",""July"":""0"",""April"":""0"",""August"":""1"",""December"":""1"",""February"":""1"",""October"":""0""}","{""September"":-1,""March"":""2"",""June"":""4"",""January"":""3"",""May"":""0"",""November"":-1,""July"":""4"",""April"":""2"",""August"":-1,""December"":-1,""February"":-1,""October"":""2""}","94536",,,"2018-11-09 17:08:36","30679"
"AXPGZD6Q9556W","cs_wg_mon_single_v1_real1","3HFNH7HEMHFSWWPXHA2ZJA4XYQQGQ9","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","34413","0","1","october",,"21000",,,"2018-11-09 17:08:39","30680"
"A18PFPO5K63ZL2","cs_wg_mon_single_v1_real1","3EJJQNKU9R668TZ8EV9H90Q39C5RHK","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","25307","0","1","november
",,"21000",,,"2018-11-09 17:08:52","30681"
"A1EIKI2CBBKLEV","cs_wg_mon_single_v1_real1","3JC6VJ2SABK2TJTWBIMMPDY34ZQA5E","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","67006","0","1","january",,"21000",,,"2018-11-09 17:09:01","30682"
"A28Q19NTTP0UIQ","cs_wg_mon_single_v1_real1","33M4IA01QG23UJZNJZR3CMEXX2OXRJ","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","21078","0","1","May",,"21000",,,"2018-11-09 17:09:05","30683"
"A2L3TU04PQ346A","cs_wg_mon_single_v1_real1","39N5ACM9HEOSHA1A3RH0ROS0PH99PK","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""July"":""1"",""February"":""0"",""June"":""1"",""October"":""1"",""August"":""1"",""November"":""0"",""March"":""0"",""December"":""0"",""January"":""0"",""April"":""0"",""May"":""1"",""September"":""0""}","{""July"":-1,""February"":""4"",""June"":-1,""October"":-1,""August"":-1,""November"":""0"",""March"":""4"",""December"":""1"",""January"":""2"",""April"":""6"",""May"":-1,""September"":""2""}","35312",,,"2018-11-09 17:09:08","30684"
"A3I9J7ISPWHOXU","cs_wg_mon_single_v1_real1","3FTF2T8WLRJI1JYBFDVVJI0WIEBW91","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","31380","0","1","september
September","september
","21000",,,"2018-11-09 17:09:12","30685"
"A1H2DOSN5SFN7A","cs_wg_mon_single_v1_real1","3570Y55XZPK15YGJ8KJTWW7ZXZ8YGV","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","32165","0","1","November",,"21000",,,"2018-11-09 17:09:14","30686"
"A1335PAW6E5SE2","cs_wg_mon_single_v1_real1","32VNZTT0A75CWHBDZOPYFBHZ47IR4X","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""November"":""1"",""August"":""1"",""April"":""0"",""September"":""1"",""March"":""0"",""October"":""1"",""June"":""0"",""May"":""0"",""July"":""0"",""December"":""0"",""January"":""0"",""February"":""0""}","{""November"":-1,""August"":-1,""April"":""3"",""September"":-1,""March"":""2"",""October"":-1,""June"":""5"",""May"":""3"",""July"":""2"",""December"":""0"",""January"":""0"",""February"":""1""}","45271",,,"2018-11-09 17:09:36","30687"
"A3DYAUID960LZV","cs_wg_mon_single_v1_real1","3ITXP059PWKE0EUBHKC7BNBE86SJS5","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","37722","0","1","OCTOBER",,"21000",,,"2018-11-09 17:09:46","30688"
"A4IY48GQ4Q2FP","cs_wg_mon_single_v1_real1","3L6L49WXW0YNRUDF2HCVCAC3CPV54Z","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""March"":""0"",""October"":""0"",""January"":""1"",""December"":""0"",""November"":""0"",""May"":""1"",""February"":""1"",""June"":""0"",""August"":""0"",""September"":""0"",""July"":""0"",""April"":""1""}","{""March"":""0"",""October"":""5"",""January"":-1,""December"":""3"",""November"":""6"",""May"":-1,""February"":-1,""June"":""2"",""August"":""3"",""September"":""4"",""July"":""2"",""April"":-1}","19395",,,"2018-11-09 17:10:04","30689"
"AV11S93KI37X3","cs_wg_mon_single_v1_real1","3IFS6Q0HJIKI53A5Z2R7ZMWEVR2ISR","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""October"":""1"",""July"":""1"",""April"":""1"",""June"":""1"",""November"":""1"",""May"":""1"",""August"":""1"",""January"":""0"",""September"":""0"",""February"":""1"",""December"":""1"",""March"":""1""}","{""October"":""4"",""July"":""4"",""April"":""3"",""June"":""4"",""November"":""3"",""May"":""5"",""August"":""2"",""January"":""1"",""September"":""1"",""February"":-1,""December"":-1,""March"":-1}","21478",,,"2018-11-09 17:10:07","30690"
"A2TGT3EVYQOJ8P","cs_wg_mon_single_v1_real1","3NC5L260MONJXKGMRD4DCK9LIA7FO0","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""March"":""1"",""April"":""1"",""June"":""1"",""August"":""1"",""September"":""0"",""November"":""0"",""February"":""1"",""December"":""1"",""January"":""1"",""May"":""1"",""July"":""1"",""October"":""1""}","{""March"":-1,""April"":-1,""June"":-1,""August"":-1,""September"":""0"",""November"":""1"",""February"":-1,""December"":-1,""January"":-1,""May"":-1,""July"":-1,""October"":-1}","18258",,,"2018-11-09 17:10:08","30691"
"AXPGZD6Q9556W","cs_wg_mon_single_v1_real1","3HFNH7HEMHFSWWPXHA2ZJA4XYQQGQ9","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""February"":""1"",""November"":""1"",""October"":""0"",""June"":""1"",""July"":""0"",""January"":""0"",""April"":""0"",""March"":""0"",""August"":""1"",""December"":""0"",""September"":""0"",""May"":""1""}","{""February"":-1,""November"":-1,""October"":""2"",""June"":-1,""July"":""1"",""January"":""0"",""April"":""2"",""March"":""2"",""August"":-1,""December"":""3"",""September"":""2"",""May"":-1}","5391",,,"2018-11-09 17:10:18","30692"
"AUZQIVJPQ4DCJ","cs_wg_mon_single_v1_real1","3LKC68YZ3A4L862HH2EDG8VLDDYOW8","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","71046","0","1","May",,"21000",,,"2018-11-09 17:10:38","30693"
"A14QBG0BI8BFJ8","cs_wg_mon_single_v1_real1","31LM9EDVOLTHK1269OVLCT18L7JJNS","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","39432","0","1","September",,"21000",,,"2018-11-09 17:10:45","30694"
"A3I9J7ISPWHOXU","cs_wg_mon_single_v1_real1","3FTF2T8WLRJI1JYBFDVVJI0WIEBW91","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""July"":""1"",""August"":""1"",""February"":""1"",""May"":""1"",""April"":""1"",""January"":-1,""September"":""0"",""June"":""1"",""March"":""1"",""October"":""1"",""November"":""0"",""December"":""1""}","{""July"":-1,""August"":-1,""February"":-1,""May"":-1,""April"":-1,""January"":-1,""September"":-1,""June"":-1,""March"":-1,""October"":-1,""November"":""5"",""December"":-1}","4115",,,"2018-11-09 17:10:54","30695"
"AXKHXDBKN7DM0","cs_wg_mon_single_v1_real1","37TRT2X24QSFJSD96YQCLY1E4I8JB6","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","35316","26","0","November","November","21000",,,"2018-11-09 17:10:55","30696"
"A1CFXA3VVC9SNX","cs_wg_mon_single_v1_real1","3PM8NZGV8YH3IIKN6K237W4S1GMQXB","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","48468","0","1","November","November","21000",,,"2018-11-09 17:10:56","30697"
"A18PFPO5K63ZL2","cs_wg_mon_single_v1_real1","3EJJQNKU9R668TZ8EV9H90Q39C5RHK","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""December"":""1"",""March"":""1"",""February"":""0"",""September"":""1"",""October"":""1"",""November"":""0"",""June"":""1"",""January"":""1"",""July"":""1"",""May"":""1"",""April"":""1"",""August"":""1""}","{""December"":""3"",""March"":-1,""February"":""0"",""September"":-1,""October"":-1,""November"":""6"",""June"":-1,""January"":-1,""July"":-1,""May"":-1,""April"":-1,""August"":-1}","38133",,,"2018-11-09 17:11:03","30698"
"A1H2DOSN5SFN7A","cs_wg_mon_single_v1_real1","3570Y55XZPK15YGJ8KJTWW7ZXZ8YGV","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""April"":""1"",""July"":""1"",""September"":-1,""May"":""1"",""February"":""1"",""October"":""1"",""August"":""0"",""November"":""0"",""January"":""1"",""March"":""1"",""December"":""1"",""June"":""1""}","{""April"":-1,""July"":-1,""September"":""4"",""May"":-1,""February"":-1,""October"":-1,""August"":""4"",""November"":""0"",""January"":-1,""March"":-1,""December"":-1,""June"":-1}","29508",,,"2018-11-09 17:11:07","30699"
"A3ONLNBD1O0FUO","cs_wg_mon_single_v1_real1","3IRIK4HM3ALM52Q80FSINE2R0XO6CU","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","28901","0","1","november",,"21000",,,"2018-11-09 17:11:08","30700"
"A1EIKI2CBBKLEV","cs_wg_mon_single_v1_real1","3JC6VJ2SABK2TJTWBIMMPDY34ZQA5E","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""July"":""1"",""January"":""0"",""September"":""1"",""April"":""1"",""June"":""0"",""August"":""0"",""February"":""0"",""March"":""1"",""October"":""1"",""November"":""1"",""December"":""0"",""May"":""1""}","{""July"":-1,""January"":""1"",""September"":-1,""April"":-1,""June"":""2"",""August"":""3"",""February"":""4"",""March"":-1,""October"":-1,""November"":-1,""December"":""2"",""May"":-1}","15457",,,"2018-11-09 17:11:12","30701"
"ACP3EPSETF6IY","cs_wg_mon_single_v1_real1","3RXCAC0YIRQMQSP1VGLZXJJX4K4G8Y","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","151985","0","1","JU","June","21000",,,"2018-11-09 17:11:13","30702"
"A28Q19NTTP0UIQ","cs_wg_mon_single_v1_real1","33M4IA01QG23UJZNJZR3CMEXX2OXRJ","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""December"":-1,""February"":-1,""August"":-1,""November"":-1,""January"":-1,""March"":-1,""September"":-1,""July"":-1,""April"":-1,""June"":""1"",""May"":""0"",""October"":""0""}","{""December"":""5"",""February"":""2"",""August"":""6"",""November"":""2"",""January"":""6"",""March"":""0"",""September"":""6"",""July"":-1,""April"":""1"",""June"":-1,""May"":""2"",""October"":""1""}","34771",,,"2018-11-09 17:11:19","30703"
"A239JNU2N6RC4U","cs_wg_mon_single_v1_real1","3TMSXRD2X610CEVGB0G24CIDK2OW1T","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","39774","0","1","november",,"21000",,,"2018-11-09 17:11:19","30704"
"A3IRQEJDDTCO3K","cs_wg_mon_single_v1_real1","3IUZPWIU1O82IFH2JAMK9RECT8PKWL","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","15","0","47432","15","0","august",,"21000",,,"2018-11-09 17:11:36","30705"
"A3AL6CS7BIZWNB","cs_wg_mon_single_v1_real1","3NJM2BJS4W7UF88DFBRRTET8V2CCP4","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","32804","26","0","may","january february march april may june july august september october november december","21000",,,"2018-11-09 17:11:41","30706"
"AXKHXDBKN7DM0","cs_wg_mon_single_v1_real1","37TRT2X24QSFJSD96YQCLY1E4I8JB6","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""April"":""1"",""July"":""1"",""October"":""1"",""February"":""1"",""December"":""1"",""November"":""0"",""March"":""1"",""September"":""1"",""January"":""1"",""August"":""1"",""June"":""1"",""May"":""1""}","{""April"":-1,""July"":-1,""October"":-1,""February"":-1,""December"":-1,""November"":""0"",""March"":-1,""September"":-1,""January"":-1,""August"":-1,""June"":-1,""May"":-1}","6627",,,"2018-11-09 17:12:01","30707"
"A3QTDX0KPAKU39","cs_wg_mon_single_v1_real1","3Z4XG4ZF48SXCEKRKQL3L5JS7A08XI","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","56776","0","1",,,"21000",,,"2018-11-09 17:12:39","30708"
"AOXRO186OJMVJ","cs_wg_mon_single_v1_real1","3B837J3LDOXVY2DOPPLGDEX5INNRS6","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","32086","0","1","november",,"21000",,,"2018-11-09 17:12:55","30709"
"A3DYAUID960LZV","cs_wg_mon_single_v1_real1","3ITXP059PWKE0EUBHKC7BNBE86SJS5","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""January"":""1"",""April"":""1"",""February"":""0"",""July"":""1"",""March"":""0"",""November"":""1"",""October"":""0"",""December"":""0"",""June"":""1"",""May"":""1"",""September"":""0"",""August"":""1""}","{""January"":-1,""April"":-1,""February"":""2"",""July"":-1,""March"":""0"",""November"":-1,""October"":""6"",""December"":""3"",""June"":-1,""May"":-1,""September"":""2"",""August"":-1}","99694",,,"2018-11-09 17:13:02","30710"
"A14QBG0BI8BFJ8","cs_wg_mon_single_v1_real1","31LM9EDVOLTHK1269OVLCT18L7JJNS","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""October"":""1"",""March"":""1"",""November"":""1"",""August"":""1"",""June"":""1"",""December"":""1"",""February"":""1"",""September"":""0"",""July"":""0"",""January"":""0"",""April"":""1"",""May"":""1""}","{""October"":""6"",""March"":-1,""November"":-1,""August"":-1,""June"":-1,""December"":-1,""February"":-1,""September"":""0"",""July"":""1"",""January"":""2"",""April"":-1,""May"":-1}","28110",,,"2018-11-09 17:13:08","30711"
"A1CFXA3VVC9SNX","cs_wg_mon_single_v1_real1","3PM8NZGV8YH3IIKN6K237W4S1GMQXB","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""June"":""1"",""November"":""0"",""January"":""0"",""February"":""1"",""July"":""1"",""September"":""0"",""March"":""1"",""August"":""0"",""December"":""0"",""April"":""0"",""October"":""0"",""May"":""1""}","{""June"":-1,""November"":""0"",""January"":""4"",""February"":-1,""July"":-1,""September"":""3"",""March"":-1,""August"":""1"",""December"":""0"",""April"":""5"",""October"":""5"",""May"":-1}","17332",,,"2018-11-09 17:13:13","30712"
"A136SBQYT4RFKX","cs_wg_mon_single_v1_real1","33LK57MYLT640TZFZ6FTZHZ4R58ZSB","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","32501","0","1","november",,"21000",,,"2018-11-09 17:13:15","30713"
"A239JNU2N6RC4U","cs_wg_mon_single_v1_real1","3TMSXRD2X610CEVGB0G24CIDK2OW1T","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""May"":""1"",""November"":""0"",""December"":""0"",""April"":""1"",""October"":""1"",""September"":""1"",""March"":""1"",""February"":""0"",""June"":""1"",""July"":""1"",""January"":""0"",""August"":""1""}","{""May"":""6"",""November"":""1"",""December"":""2"",""April"":""0"",""October"":""3"",""September"":-1,""March"":-1,""February"":""3"",""June"":-1,""July"":-1,""January"":""4"",""August"":-1}","19901",,,"2018-11-09 17:13:24","30714"
"A14E4UOQDV9O7O","cs_wg_mon_single_v1_real1","3NVC2EB65Q00BM4VD5C9D2IQTU2Y3M","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","15","0","73823","0","1","June
",,"21000",,,"2018-11-09 17:13:30","30715"
"A3IRQEJDDTCO3K","cs_wg_mon_single_v1_real1","3IUZPWIU1O82IFH2JAMK9RECT8PKWL","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""March"":""1"",""June"":""0"",""January"":""1"",""May"":""1"",""December"":""0"",""April"":""1"",""October"":""0"",""November"":""1"",""February"":""1"",""July"":""1"",""September"":""1"",""August"":""0""}","{""March"":-1,""June"":""3"",""January"":-1,""May"":-1,""December"":""1"",""April"":-1,""October"":""4"",""November"":-1,""February"":-1,""July"":-1,""September"":-1,""August"":""5""}","29795",,,"2018-11-09 17:13:40","30716"
"AUZQIVJPQ4DCJ","cs_wg_mon_single_v1_real1","3LKC68YZ3A4L862HH2EDG8VLDDYOW8","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""November"":""1"",""January"":""0"",""March"":""0"",""December"":""1"",""May"":""0"",""February"":""0"",""September"":""1"",""July"":""1"",""June"":""1"",""August"":""1"",""April"":""0"",""October"":""1""}","{""November"":-1,""January"":""0"",""March"":""2"",""December"":-1,""May"":""4"",""February"":""1"",""September"":-1,""July"":-1,""June"":-1,""August"":-1,""April"":""3"",""October"":-1}","76590",,,"2018-11-09 17:13:41","30717"
"ACP3EPSETF6IY","cs_wg_mon_single_v1_real1","3RXCAC0YIRQMQSP1VGLZXJJX4K4G8Y","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""August"":""1"",""May"":""1"",""June"":""0"",""October"":""1"",""September"":""1"",""March"":""0"",""April"":""0"",""November"":""1"",""February"":""0"",""January"":""0"",""July"":""1"",""December"":""1""}","{""August"":-1,""May"":-1,""June"":""2"",""October"":-1,""September"":-1,""March"":""1"",""April"":""1"",""November"":-1,""February"":""1"",""January"":""0"",""July"":-1,""December"":-1}","44650",,,"2018-11-09 17:13:49","30718"
"A3ONLNBD1O0FUO","cs_wg_mon_single_v1_real1","3IRIK4HM3ALM52Q80FSINE2R0XO6CU","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""November"":""0"",""December"":""1"",""March"":""0"",""September"":""1"",""May"":""0"",""July"":""0"",""February"":""0"",""January"":""0"",""August"":""1"",""October"":""0"",""June"":""0"",""April"":""0""}","{""November"":""0"",""December"":-1,""March"":""2"",""September"":-1,""May"":""6"",""July"":""4"",""February"":""1"",""January"":""1"",""August"":-1,""October"":""2"",""June"":""2"",""April"":""1""}","61864",,,"2018-11-09 17:13:53","30719"
"A3NOJYO8Y5ASJA","cs_wg_mon_single_v1_real1","3BC8WZX3V3XJXNDBA0LBN4S9WL5RRJ","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","44139","26","0","May",,"21000",,,"2018-11-09 17:14:14","30720"
"A136SBQYT4RFKX","cs_wg_mon_single_v1_real1","33LK57MYLT640TZFZ6FTZHZ4R58ZSB","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""February"":""1"",""December"":""1"",""August"":""1"",""January"":""1"",""July"":""1"",""October"":-1,""May"":""1"",""June"":""1"",""November"":""0"",""April"":""1"",""September"":""0"",""March"":""1""}","{""February"":-1,""December"":-1,""August"":-1,""January"":-1,""July"":-1,""October"":""1"",""May"":-1,""June"":-1,""November"":""0"",""April"":-1,""September"":""2"",""March"":-1}","21294",,,"2018-11-09 17:14:40","30721"
"A1N8YQYYDOXP74","cs_wg_mon_single_v1_real1","3OLF68YTN92UVGMLHUZVBPPGTT5AFY","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","93091","0","1","May","Nove ","21000",,,"2018-11-09 17:14:48","30722"
"A33IRJXUL0CRGB","cs_wg_mon_single_v1_real1","392CY0QWG1SZ3I8U91VP1JG8HB24I9","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","54504","0","1","march",,"21000",,,"2018-11-09 17:15:03","30723"
"A324VBRLXHG5IB","cs_wg_mon_single_v1_real1","3TAYZSBPLL9EUIW3AZ6FC6PX6V7S2S","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","39349","0","1","May",,"21000",,,"2018-11-09 17:15:07","30724"
"AOXRO186OJMVJ","cs_wg_mon_single_v1_real1","3B837J3LDOXVY2DOPPLGDEX5INNRS6","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""August"":""0"",""November"":""0"",""September"":""0"",""January"":""1"",""February"":""1"",""April"":""1"",""December"":""1"",""June"":""1"",""May"":""1"",""March"":""1"",""July"":""1"",""October"":""0""}","{""August"":""0"",""November"":""6"",""September"":""2"",""January"":-1,""February"":-1,""April"":-1,""December"":-1,""June"":-1,""May"":-1,""March"":-1,""July"":-1,""October"":""2""}","41829",,,"2018-11-09 17:15:28","30725"
"A3QTDX0KPAKU39","cs_wg_mon_single_v1_real1","3Z4XG4ZF48SXCEKRKQL3L5JS7A08XI","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""November"":""1"",""April"":""1"",""March"":""1"",""May"":""1"",""September"":""1"",""December"":""0"",""June"":""0"",""July"":""0"",""August"":""0"",""October"":""1"",""February"":""1"",""January"":""1""}","{""November"":-1,""April"":-1,""March"":-1,""May"":-1,""September"":-1,""December"":""1"",""June"":""2"",""July"":""3"",""August"":""6"",""October"":-1,""February"":-1,""January"":-1}","44973",,,"2018-11-09 17:15:29","30726"
"A3AL6CS7BIZWNB","cs_wg_mon_single_v1_real1","3NJM2BJS4W7UF88DFBRRTET8V2CCP4","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""July"":-1,""October"":-1,""February"":-1,""November"":-1,""March"":-1,""January"":-1,""December"":-1,""June"":-1,""August"":-1,""September"":-1,""May"":-1,""April"":-1}","{""July"":""3"",""October"":""5"",""February"":""1"",""November"":""5"",""March"":""2"",""January"":""0"",""December"":""6"",""June"":""2"",""August"":""4"",""September"":""4"",""May"":""2"",""April"":""2""}","122919",,,"2018-11-09 17:15:29","30727"
"A1C278HSIPZZ49","cs_wg_mon_single_v1_real1","3OJSZ2ATDSXKAHVY4FA2FMWD3SN75P","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","24455","0","1","MAY","dec
jan
feb
mar apr may","21000",,,"2018-11-09 17:15:30","30728"
"A2OCUWRH1PWXP4","cs_wg_mon_single_v1_real1","31Q0U3WYDPGLMZUF3S8QCWJWRBH714","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","81198","0","1","November
",,"21000",,,"2018-11-09 17:15:35","30729"
"A14E4UOQDV9O7O","cs_wg_mon_single_v1_real1","3NVC2EB65Q00BM4VD5C9D2IQTU2Y3M","late","choice-set","2","[]","2","-1","-1","-1",,"0","{""May"":""1"",""August"":""1"",""July"":""1"",""September"":""1"",""October"":""1"",""January"":""1"",""December"":""1"",""February"":""1"",""June"":""0"",""March"":""1"",""April"":""1"",""November"":""1""}","{""May"":""5"",""August"":""5"",""July"":""3"",""September"":""5"",""October"":""4"",""January"":""3"",""December"":""3"",""February"":""6"",""June"":""0"",""March"":""3"",""April"":""2"",""November"":""6""}","25386",,,"2018-11-09 17:15:43","30730"
"A170DQL336BCUM","cs_wg_mon_single_v1_real1","3NVC2EB65Q00BM4VD5C9D2IQTU4Y3O","late","Third letter late","0","[14,2,18,18,25,14,12,7,16,20,22,3]","0","26","1","37647","0","1","november","jan feb d","21000",,,"2018-11-09 17:15:51","30731"
