"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"A2F79GFUWU5O96","cs_wg_full_v2_real1","3PW9OPU9PQLE0YX9XGRVG52NKQ812N","53976","1376452","Female","855","No","No","I tried to remember all the words and then see what the third to last letter was of each word.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:45:54","4290"
"A2TNJ41V0E1WK4","cs_wg_full_v2_real1","3EA3QWIZ4IWJK3NKO2WX9RSZ15VITN","67950","1571960","Male","867","Yes","No","I didn't have one ran out of time.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:46:00","4291"
"A1N85HSLCY9OK1","cs_wg_full_v2_real1","3Y4W8Q93LZLHPKBN1JV1JC076L4DVX","58505","1492673","Female","839","No","No","First thing that came to mind that wasn't super early in the alphabet! ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:46:08","4292"
"A32TE6EV146OW","cs_wg_full_v2_real1","3JV9LGBJWTFPBKCH2XAVU59WNKNGO8","66014","1482873","Male","853","No","No","Trying to go over the words that I could remember, very quickly, and pick one that was good enough before the timer ran out.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:46:11","4293"
"A1WBTDNCJBXPLX","cs_wg_full_v2_real1","3QEMNNSB2X0FEUARJLSLDYK4K3X7DZ","60431","1470816","Female","843","No","No","I just wrote down the first word I could think of. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:46:37","4294"
"AYGJUG9FNEJVI","cs_wg_full_v2_real1","3ND9UOO81K3D2LZK4AYLORRQM37WL5","63796","1546929","Male","845","Yes","No","To count down from Z",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:46:53","4295"
"AG430TVZD4313","cs_wg_full_v2_real1","3OF2M9AATGP6CAM7UX6R8V8TE56KZG","65520","1659459","Female","855","No","No","I was trying to think of words and I was so pressed for time I could only come up with one.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:46:55","4296"
"A38ZSUV2A2HCB9","cs_wg_full_v2_real1","3R0T90IZ1SDO2VFECS14Z5FFY63GCA","80186","1602739","Female","844","No","No","No questions, didn't really have a strategy- just tried to think of a few words but they all ended with n so I used the first one I thought of!",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:47:06","4297"
"A3G4HX36KVNQC0","cs_wg_full_v2_real1","3WETL7AQWT929YUB237C25KW2KD35I","45775","1581416","Female","842","No","No","I tried to think of the word that I had seen in part 1 that had a third to last letter that was late in the alphabet. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:47:15","4298"
"AJTKU0XJ7QTME","cs_wg_full_v2_real1","3QECW5O0KH278FS5HID3KIOUWJPT5O","66770","1507005","Female","846","No","No","I ended up sort of panicking and just tried to type words into the workspace.  Only got a couple down so I went and typed the best one at that point into the answer and then tried to think a little more.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:47:36","4299"
"AZ57C58RDAMJF","cs_wg_full_v2_real1","3S96KQ6I9M52CS7YWOVMIUCM90NTDW","96948","1650839","Female","837","No","No","very interesting ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:47:44","4300"
"A139T58A6VX1ZJ","cs_wg_full_v2_real1","3K772S5NP8CHZPU3SPPHATRJYIUEH1","60773","1565979","Female","853","No","No","try to remember the words from part 1 was my strategy ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:48:00","4301"
"A140OPI45PUCN1","cs_wg_full_v2_real1","3YW4XOSQKQMNKA6BG011MOXF3HRU1Y","54808","1657963","Female","856","No","No","I let my subconscious toss up the most likely word, then compared it to any other I could think of.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:48:11","4302"
"AABTCZKHGB7AR","cs_wg_full_v2_real1","32N49TQG3GJJRD8BH94ZTBS1LI6VAC","108177","1732032","Female","858","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:48:28","4303"
"A3TODSYUYQ1V65","cs_wg_full_v2_real1","39GXDJN2OTF58PFWKBKLXKM6VU6V88","56185","1639204","Female","859","Yes","No","I TRIED TO THINK OF ALL THE WORDS AND PICK THE ONE WITH THE HIGHEST VALUE IN REGARDS TO THE THIRD LETTER TO THE LAST.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:48:29","4304"
"A2G8DTHDX0XO4I","cs_wg_full_v2_real1","3NQL1CS15R9KNV6EXFIFWXA8O99VYM","73343","1727189","Female","826","No","No","I BLANKED AND PICKED THE ONLY ONE THAT WAS COMING TO MIND",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:48:42","4305"
"AX00W57XAZBWO","cs_wg_full_v2_real1","3GFK2QRXX9IZ0WWZCNIE72VT0D85WR","66091","1690571","Female","844","No","No","I did not have a strategy because i did not have enough time to answer",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:48:53","4306"
"A36X8EUS26449Y","cs_wg_full_v2_real1","3QILPRALQ5WS0K6NIKYUN3ST9R4N8J","68777","1614990","Female","833","No","No","The first word that came to my mind, if it was a good one I used it. And it was pretty good.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:48:57","4307"
"A2VPCWI6X1QCDF","cs_wg_full_v2_real1","3EJPLAJKEMHZDV1ISTCQYC3BDAMZ6Q","70666","1393306","Female","843","No","No","JUST TRYING TO REMEMBER ALL THE WORDS.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:48:59","4308"
"ABWE3PBZSLECW","cs_wg_full_v2_real1","324G5B4FB39LFA9X794QYR0LQEO706","72956","1638325","Female","856","No","No","I just tried to remember a word.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:49:09","4309"
"A3PE20PVSRKCLA","cs_wg_full_v2_real1","3R2UR8A0IAH0X677R7AZIR9RQAIXOG","86439","1744837","Female","836","No","No","I was trying to remember the words as quickly as possible",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:49:12","4310"
"A38YYLJ92QRU22","cs_wg_full_v2_real1","3WMOAN2SRBYQBW20QD94FHC1KP5VNW","59282","1501535","Female","843","No","No","just to think of one, the timer made me forget them all",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:49:13","4311"
"AMW07CJC3OJIB","cs_wg_full_v2_real1","34PGFRQONOC77VBK1PM88CEYIE3JWR","128856","1623758","Other","837","No","No","The study was interesting in terms of how I was building relations for the word values so as to remember them. For anything above 5 points, I built a positive relation with in my mind (THRONE=wealth and power, DOLLAR=money, CRICKET=restful sleep, ANIMAL=nature) and anything below 5 points, I built a negative relation with in my mind (GIRAFFE=freak of nature, SILVER=metal with unstable value and fewer practical uses than other metals, BIKINI=3 out of 10 women in bikinis are actually attractive). ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:49:15","4312"
"A15X0MSBZ74TFT","cs_wg_full_v2_real1","3Y9N9SS8LYCXDB94H9PV0H8OF1AD3Z","93992","1775697","Female","864","No","No","just trying to think of the words",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:49:20","4313"
"A3CI8WWVFXEW74","cs_wg_full_v2_real1","3E47SOBEYQX2YML92G17KHSVDJVCIY","85009","1815208","Male","837","Yes","No","Very cool study!",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:49:50","4314"
"A1NNHRXAIIHH9D","cs_wg_full_v2_real1","3SB5N7Y3O35483KY0C8K44DEPH6G0H","52039","1705673","Female","850","No","No","lol - I stunk at it!  I tried to find the BEST one rather than just picking one... I should have made a decision faster.  I was trying to write the words I could recall, but they all seemed earlier in the alphabet.  I worked too hard to be 100% right.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:49:51","4315"
"A30M5EFYJ9R84T","cs_wg_full_v2_real1","3QAVNHZ3EM5GV8WH352T62UZUK4AL8","71867","1808209","Male","822","No","No","I wanted to record the entire list of words by the number and from there, just compare the answers - but, there was only fifteen seconds to answer, so that wasn't very optimal. 

-The study was interesting - it reminded me how terrible my memory can be ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:49:53","4316"
"A219Y0MX694TM2","cs_wg_full_v2_real1","3DPNQGW4LLGJAYDT70M04GQ2CFK46K","78520","1502923","Female","859","No","No","This was a really fun study! It took a lot of thinking skills and word association to try to do well!",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:49:53","4317"
"A3SNR937FTFKFP","cs_wg_full_v2_real1","3LS2AMNW5FRGO96V5TF7OJDYT7VQOC","86783","1747363","Female","831","No","No","not much strategy...didin't have enough time to think! ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:49:56","4318"
"A2CWJRAEFZ44HU","cs_wg_full_v2_real1","3FTF2T8WLRJI1JYBFDVVJI0VM9QW98","84229","1564964","Male","842","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:50:28","4319"
"A2LW8B2A7KGWST","cs_wg_full_v2_real1","39N5ACM9HEOSHA1A3RH0ROSZTCO9PR","55029","1724509","Female","825","Yes","No","NO",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:50:51","4320"
"ADMPIBL7UKJUS","cs_wg_full_v2_real1","3UN61F00HWQUS0FDDT88K3NC8YSR59","39293","1841286","Female","837","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:51:00","4321"
"A13GUTDMGGZZDL","cs_wg_full_v2_real1","3L2IS5HSFAJQYHD0LNZZJVAI6IWNUZ","79028","1849006","Male","841","No","No","I tried to visualize the words from the first part to figure out what the third-to-last letter was",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:51:07","4322"
"AHV4U78TUUDKI","cs_wg_full_v2_real1","3NG53N1RLVKS35I0YZBMRSXO9668P1","60185","1823134","Male","868","No","No","I made a mistake honestly - the timer started late and I was looking at the 2nd letters thats why I chose tongue when beaver was the one I was thinking of. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:51:14","4323"
"A3ROCURKQZE1K7","cs_wg_full_v2_real1","3IRIK4HM3ALM52Q80FSINE2Q4S1C65","94814","1744362","Male","841","No","No","None",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:51:14","4324"
"A36HLORY5EEG4X","cs_wg_full_v2_real1","3NOKK93PR195FF312OHBPQU6622EEL","84859","1799497","Female","855","No","No","I just tried to remember words with letters that appeared near the end of the alphabet.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:51:41","4325"
"A2B93NS1ZZ7QD7","cs_wg_full_v2_real1","34Q075JO1XE74OUVITNHXH98NSO103","117814","1744104","Male","857","Yes","No","I thought of the low scoring words when the previous page told me that low scoring words might score higher, and ""sunburn"" happened to be the first one I thought of.  I noticed it was very late in the alphabet and tried to think of words with a w or v, but in the end chose to go with my first instinct.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:52:19","4326"
"A34SVP7NQ7MH17","cs_wg_full_v2_real1","37Z929RLG998EHQGTEQBDTYMA3XTSQ","103464","1995685","Female","838","No","No","no",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:52:50","4327"
"A62S68DZEDAKA","cs_wg_full_v2_real1","3B2X28YI3WG3VXY2MFWNCUW8M716BS","61001","1905370","Female","846","No","No","I remember the word ""banquet"" and knew that ""u"" would be at the end of the alphabet.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:52:51","4328"
"AMI4OR8CUAIED","cs_wg_full_v2_real1","3FFJ6VRIL1PI4UQTQ08NPGQU4UYI0B","123096","1974488","Female","846","No","No","I was thinking about all of the words I could remember from part 1 and how they ended.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:53:16","4329"
"A2DL00FVCOBYHJ","cs_wg_full_v2_real1","3COPXFW7XBDCY6K17O8PHX6F46ZKPV","47777","2044900","Male","782","Yes","Yes","none",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:53:18","4330"
"A3W2TEQC53S3WW","cs_wg_full_v2_real1","3OCHAWUVGOLH7FMSTFI6BASI658KXJ","87010","2002863","Female","847","No","No","I didn't type in my answer fast enough.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:53:22","4331"
"A3SMQNSK314EFB","cs_wg_full_v2_real1","3LPW2N6LKT3M8S7UHN3DPEAWFXX5US","49582","1658117","Male","842","No","No","I just sang the alphabet really fast and thought of all the letters I could use",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:53:39","4332"
"A34LAJH3Q4GEPC","cs_wg_full_v2_real1","3D4CH1LGEAUM4X8B08RDXFE7SL0G9T","143859","2020642","Female","783","Yes","No","memorization",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:53:47","4333"
"A2QGQOWEM9G55","cs_wg_full_v2_real1","3QILPRALQ5WS0K6NIKYUN3ST9R58N5","88895","1829586","Female","824","No","No","1) Figuring out what the third-to-last letter in the alphabet is. 2) trying to remember the words from the previous section. 3) trying to figure out if any of them had a 'X' in them. I couldn't recall that any did, but I only remembered a couple words.  
I had no time to write anything down at all",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:53:54","4334"
"A1AMP9RUXAAV9K","cs_wg_full_v2_real1","3AQF3RZ558JT8EAIRHIJVKNT15TF6J","86129","1899633","Female","811","No","No","I THOUGHT ABOUT THE WORD THAT HAD THE FURTHEST DOWN THE ALPHABET THAT i COULD REMEMBER AND PENGUIN AND SILVER CAME TO MIND AND V CAME AFTER U",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:54:08","4335"
"AGSTNWHT8ECY1","cs_wg_full_v2_real1","3MX2NQ3YC9VEPW1PMSE09L909FDX5B","84372","1986848","Female","863","No","No","Trying to remember words and then counting backwards was difficult, hard to do in so little time so I just went for one that had a 3rd to last letter that was AFTER m-n.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:54:47","4336"
"A38Z10YT1VO5T6","cs_wg_full_v2_real1","3W8CV64QJ2004T3MKE9VIFQ87LEH9U","75005","1930357","Male","863","No","No","To be honest, I panicked a bit, and only thought of the best answer with a second left on the timer.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:54:54","4337"
"A30BFU2MOXOS","cs_wg_full_v2_real1","3018Q3ZVOIRRY6RU8PZPSE3Y0CTRAF","89786","2065769","Male","853","No","No","just to think of all the words and visualize in my mind. I had a hard time coming up behind, felt the pressure of the time. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:55:40","4338"
"AO5UPUCH5O6GM","cs_wg_full_v2_real1","3D4CH1LGEAUM4X8B08RDXFE7SL19GN","123286","2014667","Female","835","No","No","i just tried to think of a couple of words quickly and choose from those.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:55:45","4339"
"A20MI91ZJRX18N","cs_wg_full_v2_real1","3HHRAGRYX86AWAP9OR4L2ON9J7S9OA","310832","2014789","Female","815","No","No","I thought it was a very interesting study. It actually took me just a few seconds to come up with a word. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:55:49","4340"
"A3N6I6F2CUQUN","cs_wg_full_v2_real1","3HRMW88U16R40DGKBF6FH9XBL3IM0V","110836","2116853","Female","853","Yes","No","Just thought of any word that came to mind.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:56:01","4341"
"A1KLWHCGSS8WXD","cs_wg_full_v2_real1","33SA9F9TRXVZWFPSNOBHBW16D67EW1","165342","1987845","Male","839","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:56:05","4342"
"A58D0XGXKAX56","cs_wg_full_v2_real1","3VNL7UK1XFKZACLUNUQC6UF7LD3TF7","81688","1882470","Male","780","Yes","Yes","good",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:56:12","4343"
"A28PBIZ3X36QIQ","cs_wg_full_v2_real1","3LO69W1SU3EH5Z9KP5U32O52SFIGLR","171124","2086434","Male","844","Yes","No","no comment, I just memorized the values associated with the certain word",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:56:18","4344"
"A2M20C31SK6KCJ","cs_wg_full_v2_real1","3TVSS0C0E111LY7PDJ0CAI17GGTWT8","56393","2074567","Male","769","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:56:23","4345"
"A23S3TBFRILU5H","cs_wg_full_v2_real1","3GLB5JMZFXWY7NLSCOWFJBXXJ6FGDA","75959","1808062","Female","869","Yes","No","This question was difficult because I did not even think of shiver and I was not able to complete in amount of time allowed.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:56:35","4346"
"A2FYOODQB0AHWX","cs_wg_full_v2_real1","3I7DHKZYGN1XPAA4MY8E3E9T5AHF52","79700","2016204","Female","867","No","No","Just panic listed the words in my head I could remember.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:56:36","4347"
"A3BOW7P5XM03DC","cs_wg_full_v2_real1","3G5F9DBFOPYY10GPNFERAXF5YDYVHP","74561","1652279","Female","847","No","No","Shiver was the first word that popped into my head because it stood out since it had the highest points in the first section. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:57:16","4348"
"AK11BPNWE727G","cs_wg_full_v2_real1","3HYA4D452RK5QDRH4F6G576HL0R2FP","64228","1991441","Male","853","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:57:19","4349"
"A1GVHFB9F270GX","cs_wg_full_v2_real1","3P4RDNWND57P60RFC8IT7L5Q338IJM","76795","1284978","Male","720","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:57:21","4350"
"A34YGU467LYTQ9","cs_wg_full_v2_real1","3S3AMIZX3U6LQB5NA20WTKCILENDCX","82583","2071219","Female","851","No","No","random guessing",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:57:31","4351"
"A37BTYD4D4Q8U5","cs_wg_full_v2_real1","3M0BCWMB8VX1PCD8DX9RAOVLA9UBWY","107733","2185653","Male","854","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:57:47","4352"
"A3ACOOXY35NDFS","cs_wg_full_v2_real1","3RJSC4XJ10V6S6VEJGPT07MPZ8T05K","193647","2215908","Male","852","No","No","i had no time to form a stratgy",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:58:04","4353"
"A2W3Q8OCO18HEN","cs_wg_full_v2_real1","34J10VATJFZ6SNVS7Y224MHCHYXIQA","87613","1995919","Female","865","No","No","I just trusted myself to remember. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:58:07","4354"
"A1RGGODS3DSO5Q","cs_wg_full_v2_real1","30X31N5D63R3ZLR7NEZUIO8UMEFASP","47272","1537612","Male","864","No","No","think of all the words i could remember and pick furthest letter in the alphabet",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:58:13","4355"
"A2ZUC3INRC7TP3","cs_wg_full_v2_real1","3OXV7EAXLERYS2UP7MHHUBYWYFO631","86618","2201845","Female","864","No","Yes","I just started to run the words through my head and costume came to me quickly. Since U is pretty late in the alphabet I chose it because time was short. When I saw the list I realized the answer is actually trivia.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:58:17","4356"
"A2ELW44B0V3AYF","cs_wg_full_v2_real1","369J354OFDBZME6D21O1D5N52KT6G9","354988","2006861","Female","827","No","No","I panicked a bit to be honest, just tried to think of all the words I could within that time period provided and picked the best one I could easily remember.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:58:21","4357"
"A1J93WZ6LG4TV","cs_wg_full_v2_real1","358UUM7WRZ49F4TW1MN5IN18Z4NR7O","76087","1843627","Female","854","No","No","I tried to think of all the words I saw over and over.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:59:24","4358"
"A3DK2JKNC7E3Z1","cs_wg_full_v2_real1","3PDJHANYK5HDMA1OM76JY5Z6HK6H6J","162157","2250992","Male","843","No","No","Think of words that had a letter after T in it.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 17:59:52","4359"
"A1W0QJDQPFMLKF","cs_wg_full_v2_real1","3EKVH9QMEY58STDLD9BQH73W9NAD2O","66580","2245012","Male","864","Yes","No","I remembered the higher paying words even though I wasn't necessarily supposed to do so and remembered shiver. V is a really late letter, so I went with that.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:01:13","4360"
"AV8SKBUQ7KOU5","cs_wg_full_v2_real1","3ZAZR5XV01JOTCAJ2KPTKCVL9WXCZV","92569","2465258","Male","833","Yes","No","To find the latest number in the alphabet",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:01:25","4361"
"A1VP5RK4OTU2TW","cs_wg_full_v2_real1","3B2X28YI3WG3VXY2MFWNCUW8M71B6X","123409","2420992","Male","848","Yes","No","i knew canvas had a v and it had a good chance of having a bonus",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:01:26","4362"
"A5NE8TWS8ZV7B","cs_wg_full_v2_real1","33PPO7FECVGC3ERN2CWI4NADYJ7ID4","41002","1269615","Female","797","No","No","Thinking of the words",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:01:37","4363"
"A3HQBK3SG8RDOH","cs_wg_full_v2_real1","3ZAZR5XV01JOTCAJ2KPTKCVL9WXZCI","161959","2173204","Male","837","Yes","No","GOOD",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:01:38","4364"
"A12LXY8U7NHI7W","cs_wg_full_v2_real1","3STRJBFXOWSAQYD8O5H9M77CT9KKT0","101461","1781253","Female","851","No","No","I just tried to think of any of the words",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:01:41","4365"
"A2DHFZAZ66A5OR","cs_wg_full_v2_real1","3QJOXOW4XJS3R3VEJM5U2YZFF4TEMA","134418","2412958","Male","810","No","No","I just thought of the first one that came to mind",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:02:11","4366"
"A1O44U2LIC8ZUT","cs_wg_full_v2_real1","3Z7EFSHGN9FZOHA41218NRFA1W4CX3","87865","1539488","Female","843","Yes","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:02:36","4367"
"A14P3ZTCQI6B3S","cs_wg_full_v2_real1","30LSNF239UWP04T75NC184J91SII2V","365522","2184656","Male","849","No","No","choose one that i remmebered",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:03:32","4368"
"A3PHZ0QKC9ES8R","cs_wg_full_v2_real1","3KWTYT08704JP2K089BCYRED2645LY","96991","2295214","Female","870","No","No","I was trying to think of the words, but ran out of time before I could get it typed ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:03:39","4369"
"A2FLA5FQY89A7G","cs_wg_full_v2_real1","35DR22AR5DLBBHEL89Q7UOBGVJN3XS","76858","1573130","Female","853","No","No","I WANTED TO PUT AS MANY WORDS AS I COULD REMEMBER IN THE NOTES BOX AND THEN PICK THE HIGHEST VALUE WORD FROM THAT RECALL LIST. UNFORTUNATELY, I JUST DIDN'T HAVE ENOUGH TIME TO ACCOMPLISH MY GOAL.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:03:41","4370"
"A282BOWD2IBE4X","cs_wg_full_v2_real1","34FNN24DCMA3P1RZRO02SZG9BL7Y5I","146836","2580303","Female","863","No","No","no comment
no specific strategy",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:03:52","4371"
"A3BO90D83RV06T","cs_wg_full_v2_real1","3X0H8UUIT1P06YUAOJVM0D5LEXJWSN","73454","1576359","Male","827","No","No","Just whatever words i could quickly recall that their third letter was close to the end of the alphabet.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:04:30","4372"
"ACON9O9NMFOHE","cs_wg_full_v2_real1","352YTHGROVEZ7NXA3JD417FSLT04HL","103474","1528753","Male","852","No","No","I just tried to remember any words that I could. and tried my hardest to think of letters than came later in the alphabet.  I also already had a few words memorized from seeing them so often.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:04:32","4373"
"A29Y7MCUQWQHRI","cs_wg_full_v2_real1","3GGAI1SQEVZOU5B0NVZZCAZCUSGCMF","79900","2273091","Female","713","Yes","Yes","FACTORY",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:04:41","4374"
"A2KDYSLV030FVX","cs_wg_full_v2_real1","3YMTUJH0DSHPCWO53DUTFQIGWNUT4J","77764","2696996","Female","863","No","No","none",NULL,NULL,NULL,NULL,NULL,NULL,"2018-06-28 18:04:43","4375"
