"subject","version","assignmentId","trial","trial_type","word","value","alt","choice","rt","resp","resp2","stamp","id"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","35","0","BASKET","9","5","1","1271","basket","9","2018-01-26 19:19:22","169706"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","19","0","STOMACH","1","5","1","5946","stomach","1","2018-01-26 19:19:26","169707"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","36","0","WEDDING","10","5","0","566","wedding","10","2018-01-26 19:19:28","169708"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","37","0","DOORWAY","0","5","1","838","doorway","0","2018-01-26 19:19:34","169709"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","38","0","HELICOPTER","10","5","0","599","helicopter","10","2018-01-26 19:19:40","169710"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","20","0","KEYBOARD","9","5","0","2762","keyboard","9","2018-01-26 19:19:45","169711"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","39","0","WEDDING","10","5","0","581","wedding","10","2018-01-26 19:19:47","169712"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","40","0","STOMACH","0","5","1","758","stomach","0","2018-01-26 19:19:53","169713"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","41","0","COMMUNITY","9","5","0","790","community","9","2018-01-26 19:19:59","169714"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","42","0","BOOKSHELF","10","5","0","518","bookshelf","10","2018-01-26 19:20:06","169715"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","21","0","TRAFFIC","10","5","0","4848","traffic","10","2018-01-26 19:20:09","169716"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","43","0","STRUCTURE","0","5","1","759","structure0","0","2018-01-26 19:20:13","169717"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","44","0","FOOTBALL","1","5","1","1270","football","1","2018-01-26 19:20:20","169718"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","45","0","LADDER","1","5","1","790","ladder","1","2018-01-26 19:20:26","169719"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","22","0","FOOTBALL","0","5","1","8905","football","0","2018-01-26 19:20:26","169720"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","46","0","DOORWAY","0","5","1","837","doorway","0","2018-01-26 19:20:32","169721"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","23","0","FOOTBALL","0","5","1","3873","football","0","2018-01-26 19:20:37","169722"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","47","0","BASKET","9","5","1","983","basket9","9","2018-01-26 19:20:39","169723"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","48","0","TRAFFIC","0","5","0","1318","traffic","0","2018-01-26 19:20:45","169724"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","24","0","COMMUNITY","1","5","1","3385","community","1","2018-01-26 19:20:49","169725"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","49","0","STOMACH","0","5","1","3111","stomach","0","2018-01-26 19:20:54","169726"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","50","0","TRAFFIC","0","5","1","1670","traffic","0","2018-01-26 19:21:01","169727"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","25","0","LADDER","10","5","0","4960","ladder","10","2018-01-26 19:21:04","169728"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","51","0","UMBRELLA","10","5","0","806","umbrella","10","2018-01-26 19:21:10","169729"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","26","0","UMBRELLA","10","5","0","3034","umbrella","10","2018-01-26 19:21:17","169730"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","52","0","WEDDING","10","5","0","781","wedding","10","2018-01-26 19:21:22","169731"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","53","0","BOOKSHELF","10","5","0","566","bookshelf","10","2018-01-26 19:21:28","169732"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","0","0","STOMACH","0","5","0","3415","stomach","0","2018-01-26 19:21:32","169733"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","27","0","STRUCTURE","0","5","1","9474","structure","0","2018-01-26 19:21:35","169734"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","54","0","COMMUNITY","9","5","0","1414","community","9","2018-01-26 19:21:36","169735"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","55","0","UMBRELLA","10","5","0","710","umbrella","10","2018-01-26 19:21:43","169736"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","28","0","KEYBOARD","9","5","0","4322","keyboard","9","2018-01-26 19:21:47","169737"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","1","0","FOOTBALL","9","5","0","1791","football","9","2018-01-26 19:21:47","169738"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","56","0","TRAFFIC","0","5","1","1014","traffic","0","2018-01-26 19:21:50","169739"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","57","0","BASKET","9","5","1","1334","basket","9","2018-01-26 19:21:58","169740"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","29","0","FOOTBALL","0","5","1","3386","football","0","2018-01-26 19:22:00","169741"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","58","0","KEYBOARD","9","5","1","2198","keyboard","9","2018-01-26 19:22:07","169742"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","2","0","MACHINE","10","5","0","1653","machine","10","2018-01-26 19:22:07","169743"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","30","0","UMBRELLA","10","5","0","3202","umbrella","10","2018-01-26 19:22:10","169744"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","59","0","TRAFFIC","0","5","1","726","traffic","0","2018-01-26 19:22:14","169745"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","60","0","STOMACH","0","5","1","759","stomach","0","2018-01-26 19:22:20","169746"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","3","0","HELICOPTER","10","5","0","1426","helicopter","10","2018-01-26 19:22:21","169747"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","61","0","KEYBOARD","9","5","0","854","keyboard","9","2018-01-26 19:22:27","169748"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","31","0","WEDDING","9","5","0","1665","wedding","9","2018-01-26 19:22:28","169749"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","4","0","COMMUNITY","1","5","0","1280","community","1","2018-01-26 19:22:33","169750"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","62","0","LADDER","1","5","1","1078","ladder","1","2018-01-26 19:22:34","169751"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","32","0","STOMACH","1","5","1","2249","stomach","1","2018-01-26 19:22:41","169752"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","63","0","MACHINE","1","5","1","1255","machine","1","2018-01-26 19:22:41","169753"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","5","0","FOOTBALL","9","5","0","1567","football","9","2018-01-26 19:22:45","169754"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","64","0","STRUCTURE","0","5","0","2774","structure","0","2018-01-26 19:22:50","169755"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","33","0","TRAFFIC","10","5","0","2321","traffic","10","2018-01-26 19:22:52","169756"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","65","0","COMMUNITY","9","5","0","678","community","9","2018-01-26 19:22:56","169757"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","6","0","STOMACH","0","5","1","1504","stomach","0","2018-01-26 19:22:56","169758"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","66","0","KEYBOARD","9","5","0","854","keyboard","9","2018-01-26 19:23:03","169759"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","34","0","COMMUNITY","1","5","1","3784","community","1","2018-01-26 19:23:04","169760"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","7","0","UMBRELLA","10","5","0","1261","umbrella","10","2018-01-26 19:23:08","169761"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","67","0","TRAFFIC","0","5","1","630","traffic","0","2018-01-26 19:23:09","169762"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","35","0","BOOKSHELF","9","5","0","2883","bookshelf","9","2018-01-26 19:23:15","169763"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","68","0","FOOTBALL","1","5","1","1382","football","1","2018-01-26 19:23:16","169764"
"AK1GE19RT3PK6","cs_wg_v10_real1","3KIBXJ1WD5VUD680SOVASX1OUTPOKM","0","0","MACHINE","9","5","1","3020","Machine","9","2018-01-26 19:23:19","169765"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","8","0","HELICOPTER","10","5","0","1834","helicopter","10","2018-01-26 19:23:20","169766"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","69","0","MACHINE","1","5","1","822","machine","1","2018-01-26 19:23:22","169767"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","36","0","BASKET","10","5","0","5450","basket","10","2018-01-26 19:23:28","169768"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","70","0","COMMUNITY","9","5","0","806","community","9","2018-01-26 19:23:29","169769"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","9","0","TRAFFIC","1","5","0","1243","traffic","1","2018-01-26 19:23:30","169770"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","71","0","HELICOPTER","10","5","0","791","helicopter","10","2018-01-26 19:23:35","169771"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","37","0","BOOKSHELF","9","5","0","2417","bookshelf","9","2018-01-26 19:23:39","169772"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","72","0","STRUCTURE","0","5","1","693","structure","0","2018-01-26 19:23:42","169773"
"AK1GE19RT3PK6","cs_wg_v10_real1","3KIBXJ1WD5VUD680SOVASX1OUTPOKM","1","0","BOOKSHELF","10","5","0","4315","Bookshelf","10","2018-01-26 19:23:43","169774"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","10","0","DOORWAY","0","5","0","1140","doorway","0","2018-01-26 19:23:43","169775"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","38","0","WEDDING","9","5","0","1378","wedding","9","2018-01-26 19:23:47","169776"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","73","0","STRUCTURE","0","5","1","710","structure","0","2018-01-26 19:23:48","169777"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","11","0","BASKET","0","5","0","1109","basket","0","2018-01-26 19:23:52","169778"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","74","0","MACHINE","1","5","1","1078","machine","1","2018-01-26 19:23:55","169779"
"AK1GE19RT3PK6","cs_wg_v10_real1","3KIBXJ1WD5VUD680SOVASX1OUTPOKM","2","0","MACHINE","9","5","0","2607","Machine","9","2018-01-26 19:23:55","169780"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","39","0","FOOTBALL","0","5","1","2234","football","0","2018-01-26 19:23:57","169781"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","75","0","FOOTBALL","1","5","1","1431","football","1","2018-01-26 19:24:02","169782"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","12","0","WEDDING","9","5","0","985","wedding","9","2018-01-26 19:24:04","169783"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","40","0","BASKET","10","5","0","1521","basket","10","2018-01-26 19:24:06","169784"
"AK1GE19RT3PK6","cs_wg_v10_real1","3KIBXJ1WD5VUD680SOVASX1OUTPOKM","3","0","WEDDING","1","5","0","3272","Wedding","1","2018-01-26 19:24:08","169785"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","76","0","LADDER","1","5","0","2422","ladder","1","2018-01-26 19:24:10","169786"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","77","0","BASKET","9","5","0","902","basket","9","2018-01-26 19:24:16","169787"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","13","0","COMMUNITY","1","5","0","2128","community","1","2018-01-26 19:24:16","169788"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","41","0","MACHINE","0","5","0","1722","machine","0","2018-01-26 19:24:20","169789"
"AK1GE19RT3PK6","cs_wg_v10_real1","3KIBXJ1WD5VUD680SOVASX1OUTPOKM","4","0","HELICOPTER","0","5","0","1293","Helicopter","0","2018-01-26 19:24:21","169790"
"ARJJKTGF3RDCO","cs_wg_v10_real1","36ZN444YTRZ37BICSLAYFHMB2P0OIB","78","0","DOORWAY","0","5","0","983","doorway","0","2018-01-26 19:24:23","169791"
"AS1QMPXIT1EGX","cs_wg_v10_real1","3C6FJU71TQUKAGHESP8A0B8OAUMYU4","14","0","DOORWAY","0","5","1","1836","doorway","0","2018-01-26 19:24:27","169792"
"AEWGY34WUIA32","cs_wg_v10_real1","3IO1LGZLK9YKTZ0VJ3CDLS66ET268X","42","0","BOOKSHELF","9","5","0","2282","bookshelf","9","2018-01-26 19:24:30","169793"
