subject,version,assignmentId,cond,question,question_ind,all_values,question_order,comp_check,comp_check_pass,comp_check_rt,comp_check2,comp_check_pass2,choice,scratch,rt,early1,early2,stamp,id
A2YK47V8SG1RJY,cs_wg_full_v4_conf_pilot3,3K4J6M3CXEU09GIGSE5DTAPR4JSGAK,choice-set,choice-set,2,[],2,-1,-1,-1,,0,"{""April"":1,""February"":1,""June"":1,""August"":1,""November"":1,""December"":0,""September"":1,""October"":0,""January"":0,""May"":1,""July"":1,""March"":1}",,9358,,,7/25/18 19:30,23220
A3V1VK1A3NYN17,cs_wg_full_v4_conf_pilot3,354P56DE9K4LGJT9GBNA8X64RMG7S4,choice-set,choice-set,2,[],2,-1,-1,-1,,0,"{""January"":0,""September"":0,""October"":1,""April"":0,""July"":0,""March"":0,""February"":1,""June"":1,""December"":1,""November"":0,""August"":1,""May"":0}",,30361,,,7/25/18 19:30,23221
A3SO12Y6Q5SEEB,cs_wg_full_v4_conf_pilot3,31Q0U3WYDPGLMZUF3S8QCWJV1M371K,choice-set,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,59228,0,1,may,,21000,,,7/25/18 19:37,23222
A3SO12Y6Q5SEEB,cs_wg_full_v4_conf_pilot3,31Q0U3WYDPGLMZUF3S8QCWJV1M371K,choice-set,choice-set,2,[],2,-1,-1,-1,,0,"{""October"":0,""December"":1,""May"":1,""February"":1,""July"":0,""March"":1,""November"":0,""August"":0,""April"":1,""January"":1,""June"":0,""September"":0}",,39984,,,7/25/18 19:39,23223
A3FDQJMLPJ2YVJ,cs_wg_full_v4_conf_pilot3,3HYA4D452RK5QDRH4F6G576HRG12F1,choice-set,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,30222,0,1,May,,21000,,,7/25/18 20:04,23224
A15EZCN5OCG62W,cs_wg_full_v4_conf_pilot3,3NS0A6KXC491AOQO46LCA3G0D48GZU,choice-set,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,117278,0,1,,novemb,21000,,,7/25/18 20:05,23225
A3FDQJMLPJ2YVJ,cs_wg_full_v4_conf_pilot3,3HYA4D452RK5QDRH4F6G576HRG12F1,choice-set,choice-set,2,[],2,-1,-1,-1,,0,"{""October"":1,""July"":0,""March"":1,""February"":0,""June"":0,""November"":0,""January"":0,""August"":0,""December"":1,""May"":1,""September"":1,""April"":0}",,96942,,,7/25/18 20:07,23226
A15EZCN5OCG62W,cs_wg_full_v4_conf_pilot3,3NS0A6KXC491AOQO46LCA3G0D48GZU,choice-set,choice-set,2,[],2,-1,-1,-1,,0,"{""September"":0,""December"":0,""April"":0,""January"":0,""June"":0,""July"":0,""November"":0,""August"":0,""March"":0,""May"":1,""October"":0,""February"":0}",,43587,,,7/25/18 20:07,23227
A7D03K5GE3J9S,cs_wg_full_v4_conf_pilot3,3H8DHMCCW9C399HB2FHUH3PQW4EKD3,choice-set,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,15,0,15274,26,0,,A,21000,,,7/25/18 20:26,23228
A7D03K5GE3J9S,cs_wg_full_v4_conf_pilot3,3H8DHMCCW9C399HB2FHUH3PQW4EKD3,choice-set,choice-set,2,[],2,-1,-1,-1,,0,"{""March"":1,""April"":1,""January"":1,""February"":1,""August"":1,""December"":0,""June"":0,""September"":0,""May"":1,""October"":1,""November"":0,""July"":0}",,40504,,,7/25/18 20:28,23229
A2GTJ0BD4CG1A2,cs_wg_full_v4_conf_pilot3,3PH3VY7DJLYX7AGOJBPUW62O7SOZW2,choice-set,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,71224,0,1,May,,21000,,,7/25/18 20:31,23230
A2GTJ0BD4CG1A2,cs_wg_full_v4_conf_pilot3,3PH3VY7DJLYX7AGOJBPUW62O7SOZW2,choice-set,choice-set,2,[],2,-1,-1,-1,,0,"{""January"":1,""August"":1,""April"":1,""June"":1,""September"":1,""July"":1,""October"":1,""November"":1,""March"":1,""February"":0,""May"":1,""December"":0}",,40805,,,7/25/18 20:32,23231
A2MEEFICK8H74C,cs_wg_full_v4_conf_pilot3,39O5D9O87TTN8J3QHDUKGBQ60LGC3Q,choice-set,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,97655,0,1,september,september,21000,,,7/25/18 22:21,23232
A2MEEFICK8H74C,cs_wg_full_v4_conf_pilot3,39O5D9O87TTN8J3QHDUKGBQ60LGC3Q,choice-set,choice-set,2,[],2,-1,-1,-1,,0,"{""August"":1,""March"":0,""June"":0,""December"":1,""February"":1,""January"":0,""April"":0,""October"":1,""May"":0,""September"":1,""July"":0,""November"":1}",,37327,,,7/25/18 22:23,23233
