"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"A3G9OMA8BFA7V0","cs_wg_rev_conf_v3_real2","3NGI5ARFTT6AS5YFZE27CIAHPNYP12","303613","1073918","Female","1082","Yes","No","I think I may have hit a button during that exercise because I did not get to input my answer? I had 17 seconds left and the screen advanced.",NULL,NULL,NULL,NULL,"[""Potato: I love potatoes"",""Volcano: I would love to hike Mt. Fuji"",""Wizard: I wish I was a wizard"",""Sauce: I love peanut sauce"",""Cricket: I find crickets cute and annoying"",""Avocado: I do not likes avocados"",""Cancer: My mother is a cancer survivor."",""Pelican: I think pelicans are cool"",""Whisker: Kittens whiskers are my favorite thing."",""Tomato: I hate whole tomatoes"",""Grenade: I am afraid of grenades""]","[""Avocado"",""Tomato"",""Potato"",""Cancer"",""Volcano"",""Cricket"",""Pelican"",""Whisker"",""Grenade"",""Can't Remember"",""Can't Remember""]","2018-10-29 14:28:46","8745"
"A2KBY5BL7F0NBJ","cs_wg_rev_conf_v3_real2","3MD9PLUKKIF7KG7ARAY70NPY2NCNZV","145115","701312","Female","366","No","No","I wrote down all 4 words and glanced at the 3rd to last letter to see which was latest. ",NULL,NULL,NULL,NULL,"[""Baker: I like to eat goodies from the bakery shop."",""Wizard: I wish I had powers like Harry Potter"",""Squid: I hate eating squid. "",""Hockey: It's cold on the ice! ""]","[""Baker"",""Wizard"",""Squid"",""Hockey""]","2018-10-29 14:29:32","8746"
"AFALUZ9511OVV","cs_wg_rev_conf_v3_real2","3TVSS0C0E111LY7PDJ0CAI18A3STWA","306742","1133859","Male","1110","No","No","no. Not a very good one. Writing them all down would have been better, I fixated on Z from the exam and gave a poor choice.",NULL,NULL,NULL,NULL,"[""CRICKET: a small insect that makes noise"",""LIZARD: a reptile with a long tail"",""WIZARD: Gandalf is the epitome"",""ACROBAT: one who does gymnastics"",""AIRBAG: protection device in car"",""TOMATO: red fruit"",""BANANA: yellow tropical fruit"",""COWBOY: person who works with beef cattle"",""HOCKEY: game played on ice"",""POTATO: starch unit"",""SEAGULL: bird near the ocean""]","[""tomato"",""seagull"",""airbag"",""banana"",""lizard"",""cricket"",""hockey"",""wizard"",""Can't remember"",""Can't remember"",""Can't remember""]","2018-10-29 14:29:52","8747"
"A1R2N1TZKFPL1T","cs_wg_rev_conf_v3_real2","38YMOXR4MU0VJ0WDH6SJZ89UQVIW63","273788","960562","Female","372","No","No","I typed out all of the words and then looked at them carefully to see which third letter was closer to the end of the alphabet. Unfortunately, I didn't realize it was supposed to be the third to LAST letter until my time was almost up. ",NULL,NULL,NULL,NULL,"[""DONKEY: My son likes to make a donkey noise."",""PELICAN: I see pelicans when I'm at the zoo."",""ROCKET: My son has a rocket sticker on his wall."",""SEAGULL: I see seagulls when I'm at the beach.""]","[""DONKEY"",""SEAGULL"",""ROCKET"",""PELICAN""]","2018-10-29 14:30:16","8748"
"A1ZLMSH2TS8HWH","cs_wg_rev_conf_v3_real2","3L0KT67Y8EH4V3PA3KDALAQ2JSESYJ","416445","1300997","Male","370","No","No","To try and type out all the words. The timer was running out after I finished the third word. so I choose one of the two that had k. If I had gotten to the last word, liquid, I would have gotten the most points.",NULL,NULL,NULL,NULL,"[""Cookie: A cookie is a great snack."",""Baker: Baker is a common last name."",""Volcano: A volcano erupting is impressive."",""Liquid: Dish soap is a liquid.""]","[""Cookie"",""Baker"",""Volcano"",""Liquid""]","2018-10-29 14:32:03","8749"
"A17WAOEIVYEPNI","cs_wg_rev_conf_v3_real2","3LOTDFNYA70R2TPOIZVNTEM7JUMWF7","186061","725387","Female","367","No","No","I typed out all four words and chose visually. ",NULL,NULL,NULL,NULL,"[""Skunk. The skunk was my favorite animal when I was a child."",""Basket. There is a giant basket building about an hour from here."",""Wizard. I've never played a wizard character in a role playing game."",""Market. I volunteer at a local free market once a month.""]","[""Skunk"",""Basket"",""Wizard"",""Market""]","2018-10-29 14:32:39","8750"
"A386KD8RRVQVII","cs_wg_rev_conf_v3_real2","3ZDAD0O1T1EGAYCFNOWYC1FFJ5YXT7","282790","1252280","Male","1067","No","No","My strategy was simply to think about all the words that I could recall and deduce the answer from there. ",NULL,NULL,NULL,NULL,"[""Adult: I am technically one of these."",""Rocket: Hobby building when I was a kid."",""Tomato: Not a fan of this food."",""Volcano: Lots of these in Hawaii."",""Donkey: Had one during childhood."",""Grenade: Grandfather used them to fish."",""Pelican: Saw these in California."",""Airbag: Never had one deployed in my car."",""Banana: My favorite fruit."",""Palace: Buckingham Palace would be neat to visit."",""Acrobat: A job I could never do.""]","[""Palace"",""Tomato"",""Acrobat"",""Donkey"",""Banana"",""Airbag"",""Pelican"",""Can't remember"",""Can't remember"",""Can't remember"",""Can't remember""]","2018-10-29 14:32:54","8751"
"A37PC2L0XHEVUI","cs_wg_rev_conf_v3_real2","3CPLWGV3MO0SEPPXNC48NZN5NKN9N1","286341","997371","Male","367","No","No","TO WRITE THEM IN THE BOX AND LOOK FOR THE LETTERS PHYSICALLY.",NULL,NULL,NULL,NULL,"[""CHICKEN: I like to eat fried chicken."",""WHISKER: My cat has one really long whisker."",""PENGUIN: The penguin is one of Batman's biggest rivals."",""CANCER: I have to get a cancer removed from my face on Wednesday.""]","[""PENGUIN"",""CANCER"",""WHISKER"",""CHICKEN""]","2018-10-29 14:33:05","8752"
"A1EYKJIKFNIYQY","cs_wg_rev_conf_v3_real2","3I3WADAZ9Q5RVNNXL1R4Q8I8RY7O52","302385","1058325","Male","339","No","No","This survey is very good for myself and extremely good survey. FIZZLE",NULL,NULL,NULL,NULL,"[""BLANKET"",""BANANA"",""PUMPKIN"",""BLOUSE""]","[""BLUNKET"",""BANANA"",""PUMPKIN"",""BLOUSE""]","2018-10-29 14:33:24","8753"
"ATMC8APF2W5HN","cs_wg_rev_conf_v3_real2","3CP1TO84PT2DOGYSY3T7JVF5QTC52E","319638","1029200","Female","370","No","No","No comments. I just went through all the words to determine the correct one.",NULL,NULL,NULL,NULL,"[""The local Farmers Market is a great place to get fresh fruits and vegetables."",""I wish it would be safe to ride my bicycle to work."",""There is a strange liquid in the cup in the sink."",""A donkey is a useful animal.""]","[""Market"",""bicycle"",""cant remember"",""donkey""]","2018-10-29 14:33:30","8754"
"APXMWCW8VUJZ8","cs_wg_rev_conf_v3_real2","3G5F9DBFOPYY10GPNFERAXF6S0VVHS","450406","1265674","Male","1083","No","No","i was trying to think of the shortest word.
interesting study.",NULL,NULL,NULL,NULL,"[""BUCKET: I haul water in a bucket"",""TOMATO: i don't like tomato"",""PELICAN: I've seen a pelican at the beach"",""BICYCLE: i like to ride the exercise bicycle"",""SQUID: i love fried squid"",""Wizard: All movies now have a wizard"",""BANANA: I always eat banana"",""ACROBAT: the circus has an acrobat"",""CANCER: I hope i don't get cancer"",""BAKER: the local baker makes the best donuts"",""AIRBAG: my car has an airbag""]","[""baker"",""airbag"",""cancer"",""acrobat"",""tomato"",""wizard"",""Can't remember"",""Can't remember"",""Can't remember"",""Can't remember"",""Can't remember""]","2018-10-29 14:33:34","8755"
"A1GEZDTJPG3Q7U","cs_wg_rev_conf_v3_real2","3K3R2QNK8B459F96KDGU1UFZVGH9UU","222066","782338","Male","337","Yes","No","Thinking of which would give the highest score.",NULL,NULL,NULL,NULL,"[""Cancer: My star sign is cancer"",""Blanket: I need a new blanket"",""Blouse: I need to get Celest a blouse."",""Whisker: My cats all have whiskers""]","[""Cancer"",""Blouse"",""Whisker"",""Blanket""]","2018-10-29 14:33:58","8756"
"A2IK12OZPQENZP","cs_wg_rev_conf_v3_real2","3HMVI3QICJT41JQGQ1YQP93TTS1Y15","347634","1283102","Female","1106","No","No","none; no strategy. ",NULL,NULL,NULL,NULL,"[""palace: a princess lives in a palace"",""potato: I like to eat potatoes."",""whisker: My dog has whiskers."",""Grenade: I would not want to have a grenade nearby."",""airbag: My vehicle has an airbag."",""bucket: I have a paint bucket in my garage"",""banana: My bananas are getting brown"",""avocado: I love to eat avocado with chips"",""wizard: there is a wizard in harry potter movies"",""tomato: i love home grown tomatoes"",""ground: the ground is soft due to the rain""]","[""tomato"",""avocado"",""ground"",""whisker"",""grenade"",""palace"",""wizard"",""cant remember"",""cant remember"",""cant remember"",""cant remember""]","2018-10-29 14:34:02","8757"
"ATR6RB1RULOC0","cs_wg_rev_conf_v3_real2","3PDJHANYK5HDMA1OM76JY5Z7B74H6N","481897","1392523","Female","1120","No","No","I just went with potato because T is pretty far into the alphabet and I couldn't think of anything else.",NULL,NULL,NULL,NULL,"[""AIRBAG I might get injured by an airbag."",""POTATO I love to eat a potato for breakfast."",""ACROBAT I saw an acrobat at the circus."",""BICYCLE I taught a 10 year old to ride a bicycle."",""PELICAN I've never seen a pelican."",""CANCER My husband had cancer."",""VOLCANO I have ash from a volcano."",""BASKET I used a basket to pass out candy."",""GROUND I have fallen to the ground."",""PUMPKIN I was given a pumpkin."",""GRENADE I would not want to hold a grenade.""]","[""BASKET"",""PUMPKIN"",""GRENADE"",""AIRBAG"",""BICYCLE"",""PELICAN"",""VOLCANO"",""POTATO"",""GROUND"",""I can't remember"",""I can't remember""]","2018-10-29 14:34:06","8758"
"A26MQTT9AXVJ3U","cs_wg_rev_conf_v3_real2","3B3WTRP3DB3WP3041T6OVBK7CPU928","455656","1279421","Male","1084","No","No","I thought of the words and realized most of the ones I remembered had A as third to last. Sunburn was the only one that was close to the end.",NULL,NULL,NULL,NULL,"[""I ate a banana before work"",""I use a blanket when I sit on the couch"",""My mother is a cancer and I am a scorpio"",""A cowboy once told me a unique story"",""I rode a donkey at the grand canyon"",""I watched a video of a PKK soldier tossing a grenade at Turkish regulars"",""My brother caught a lizard once"",""I sunburn very easily"",""I grew a large tomato in the garden"",""I live near an inactive and ancient volcano"",""I dressed up as a wizard for Halloween when I was seven""]","[""I ate a banana"",""I used a blanket on the couch"",""can't remember"",""A cowboy told me a story once"",""I rode a donkey at the Grand Canyon"",""can't remember"",""can't remember"",""can't remember"",""I grew a tomato in the garden"",""I live near an inactive and ancient volcano"",""I was a wizard for Halloween when I was seven""]","2018-10-29 14:34:24","8759"
"A3RFELKHWTBCB4","cs_wg_rev_conf_v3_real2","36V4Q8R5ZK1SO6LJSD0UWFOUSUGQM3","244180","1257402","Male","1149","No","No","Trying to memorize the words used and find the word with the letter closest to the end of the alphabet.",NULL,NULL,NULL,NULL,"[""BANANA: Gwen Stefani made a famous song featuring this word."",""LIZARD: They are commonly found around my Mom's apartment."",""COOKIE: Cookie monster!"",""POTATO: Potato chips!"",""AIRBAG: These keep you safe in car accidents."",""PALACE: Fit for a king."",""MOUSE: Jerry is the famous one."",""WIZARD: Y'er a wizard, Harry."",""CANCER: I don't care about astrological signs."",""VOLCANO: Fascinating natural occurences that shape the lands."",""DONKEY: I'm a donkey, Shrek!""]","[""POTATO"",""AIRBAG"",""BANANA"",""COOKIE"",""DONKEY"",""WIZARD"",""CANCER"",""VOLCANO"",""PALACE"",""Can't remember"",""Can't remember""]","2018-10-29 14:34:25","8760"
"A2115OWJ0CKOB3","cs_wg_rev_conf_v3_real2","3UXUOQ9OKEYHGN7FZB1JNXCZTNZA75","505506","1386394","Male","1150","No","No","almost random guessing! I think I nailed it on the first one though, and entered that answer (so I'd have something in the box if it auto-forwarded to the next question) and then typed the rest in the thinking box so I could check",NULL,NULL,NULL,NULL,"[""TOMATO: I don't like tomatoes."",""ACROBAT: I'd love to be an acrobat."",""WHISKER: My dogs have whiskers, they are cute!"",""POTATO: I don't really like potatoes, either."",""SAUCE: I like sauce on my stir-fry."",""BASKET: I always choose a basket over a trolley when I'm shopping."",""CANCER: It killed my grandmother."",""GRENADE: I've never seen one in real life, only movies."",""PELICAN: A pelican was one of the mascots at my college."",""Cowboy: I lived in Texas, land of cowboys."",""PALACE: I lived near Crystal Palace when I was little.""]","[""TOMATO"",""POTATO"",""PELICAN"",""CANCER"",""COWBOY"",""PALACE"",""GRENADE"",""SAUCE"",""WHISKER"",""ACROBAT"",""BASKET""]","2018-10-29 14:35:15","8761"
"A211E9BDE9L25U","cs_wg_rev_conf_v3_real2","3TY7ZAOG5FL9APGHQ3TZ2W58QLOK0V","285722","1015457","Male","360","No","No","no comments.

the study instructions are clear and easy to follow.",NULL,NULL,NULL,NULL,"[""Whisker: my cat has whiskers"",""Baker: I buy bread from the baker"",""Tomato: I like Tomato sauce"",""Blouse: my wife likes blouses""]","[""whisker"",""baker"",""tomato"",""blouse""]","2018-10-29 14:35:19","8762"
"aeia773asgxi7","cs_wg_rev_conf_v3_real2","32KTQ2V7RDGMW74XBBP8AKY5IUEM9F","169581","726973","Female","366","No","No","I typed out part of all of the words",NULL,NULL,NULL,NULL,"[""Liquid: I have a gallon of liquid in the fridge"",""Cricket: the sound of the cricket outside annoys me"",""Whisker: the cat's whisker rubbed against my arm"",""avocado: I love avocado on my toast ""]","[""liquid"",""whisker"",""cricket"",""avocado ""]","2018-10-29 14:35:20","8763"
"A12VLKTCH2DP2I","cs_wg_rev_conf_v3_real2","3QUO65DNQUP8G2DCM2ZCYKAOQF0OUK","160794","767811","Female","361","No","No","to write the words out and see which had the furthest along letter. whisker and chicken were the same. Liquid tricks you because you remember the q but it is 4th.",NULL,NULL,NULL,NULL,"[""My cat has whiskers"",""My mom has chickens"",""I drink a lot of liquid"",""Our last name sounds like volcano""]","[""whisker"",""chicken"",""liquid"",""volcano""]","2018-10-29 14:35:32","8764"
"AI2DL39WH47OD","cs_wg_rev_conf_v3_real2","3L4PIM1GQTHSUOPXOVD5V0L6XQWRYV","220047","833818","Female","347","No","No","none ",NULL,NULL,NULL,NULL,"[""Ground : I spilled the oil on the ground again . "",""Blanket : I made my son a blanket when he was a baby. "",""Cricket: Im afarid of crickets . "",""Banana : I love Bananas. ""]","[""blanket "",""crickets "",""banana"",""ground ""]","2018-10-29 14:36:30","8765"
"A1571YW9NC5EWK","cs_wg_rev_conf_v3_real2","39ZSFO5CA8XUFRMF6P77QOT2RLSUJ9","191901","776844","Male","362","No","No","REMEMBER THE WORDS",NULL,NULL,NULL,NULL,"[""BAKER"",""BLANKET"",""TOMATO"",""THUMB""]","[""BAKER"",""BLANKET"",""CAN'T REMEMBER"",""CAN'T REMEMBER""]","2018-10-29 14:36:52","8766"
"A17V94J5D2KOJS","cs_wg_rev_conf_v3_real2","37M28K1J0QEA0I8H0KQGQNH8KIYJAK","541393","1629809","Female","1155","No","No","That was a hard question with 20 seconds.  Not enough time to write the words. Also, I started in the answer box and should have used the note box.",NULL,NULL,NULL,NULL,"[""BANANA: I love to eat bananas for breakfast."",""MARKET: I go to the market on Saturdays for groceries."",""BICYCLE: I am not sure I could even ride a bicycle now."",""PENGUIN: I would like to touch a penguin, to see what they feel like."",""TOMATO: I don't like tomatoes on my hamburger."",""VOLCANO: I couldn't imagine how hot a volcano's lava is."",""CRICKET: Sometimes I like the sounds of crickets, as it is relaxing."",""AIRBAG: Children should not sit in the front seat due to the airbags."",""COWBOY: The cowboy has alot of horses."",""PALACE: The palace was ready for Meghan Markel."",""WIZARD: I don't believe in wizards or witchcraft.""]","[""Banana"",""Market"",""Bicycle"",""Penguin"",""Tomato"",""Volcano"",""cricket"",""cowboy"",""palace"",""wizard"",""can't remember""]","2018-10-29 14:37:42","8767"
"A1N91AUYC0H7S4","cs_wg_rev_conf_v3_real2","3CFJTT4SXTRWM5QDBZTW4V0I6V47I6","315357","1296499","Male","1147","No","No","Just put down any word that didn't have A as the third letter from the end. That ruled out potato, wizard, lizard. I picked randomly and K seemed good enough haha.",NULL,NULL,NULL,NULL,"[""POTATO: I love eating potato chips."",""WIZARD: I have psychic powers like a wizard."",""MOUSE: I hate seeing mice in my house."",""GRENADE: I once slept with a girl that was fatter than a grenade."",""WHISKER: I think cats' whiskers are cute."",""AVOCADO: If I eat too many avocados, I get heart problems."",""COWBOY: I once dated a gay cowboy."",""LIZARD: I love lizards in my house, eating bugs."",""CANCER: I will one day cure cancer."",""AIRBAG: I got hit by an airbag and it felt like getting punched hard in the face."",""MARKET: I like buying drugs from an underground market.""]","[""COWBOY"",""WIZARD"",""GRENADE"",""LIZARD"",""MOUSE"",""AVOCADO"",""WHISKER"",""Can't remember"",""Can't remember"",""Can't remember"",""Can't remember""]","2018-10-29 14:38:13","8768"
"A2V23BA917ZCUW","cs_wg_rev_conf_v3_real2","3IQ1VMJRYTLLU6V8E8Z31T35ODQA9K","170203","868289","Male","372","No","No","It was pretty obvious since one was an ""A"", and the other two were ""K"".  A ""U"" stands out.",NULL,NULL,NULL,NULL,"[""POTATO: I almost burned down the house nuking a potato"",""SQUID: Cthulhu has properties of a squid"",""COOKIE: My daughter is obsessed with cookies"",""DONKEY: The kind of punch that gets remembered""]","[""DONKEY"",""POTATO"",""SQUID"",""COOKIE""]","2018-10-29 14:38:17","8769"
"A2KPTJMOIYHG69","cs_wg_rev_conf_v3_real2","3HUTX6F6VUOZWQ4A3IP6S1FW7OHO22","513066","1445156","Male","372","No","No","No comments, thanks. I memorized the order of the words based on their value in Part 1, so I was able to run through the list in my mind and decide accordingly.",NULL,NULL,NULL,NULL,"[""bucket: I played with a bucket and sand at the beach when I was a child."",""chicken: Everyone loves well-cooked chicken."",""acrobat: I've seen acrobats do amazing things at the circus."",""liquid: I always drink plenty of liquids, especially water.""]","[""acrobat"",""liquids"",""chicken"",""can't remember""]","2018-10-29 14:38:43","8770"
"A1E1XXSCJHEA3T","cs_wg_rev_conf_v3_real2","3XUHV3NRVKZH361AHOWE6ZL7FCW5HY","250822","932998","Female","372","No","No","skunk was actually the first work that came to mind so i put that in the box to have an answer there (in case time ran out) and then in my mind went through the rest of the words to make sure 'u' was actually the closest to the end.",NULL,NULL,NULL,NULL,"[""BAKER: One of my old friend's last name was Baker."",""SKUNK: The skunk smell reminds me of something I love."",""PELICAN: I know my mom loves this movie with pelican in the title, I think it's the Pelican Brief."",""CRICKET: Company my pone service is through.""]","[""baker"",""skunk"",""pelican"",""cricket""]","2018-10-29 14:38:45","8771"
"A3M9AFBWBR86G6","cs_wg_rev_conf_v3_real2","38SKSKU7R1YV1QFFFTU6N0IJ1F8LIS","183079","736629","Male","328","No","Yes","No",NULL,NULL,NULL,NULL,"[""BASKET:MY WIFE BOUGHT PAST WEEK."",""PELICAN:USE IN OFFICE"",""MOUSE:I USE IN DAILY "",""CRICKET:IT IS WATCH IN SUNDAYS""]","[""CRICKET"",""BASKET"",""PELICAN"",""MOUSE""]","2018-10-29 14:38:50","8772"
"A2W1P8CDADNK8D","cs_wg_rev_conf_v3_real2","3NGMS9VZTLJPR73TSALNPQ07ORWFFS","333550","1284128","Male","371","No","No","List all the words in the notepad and then select the letter closest to ""Z"". But I ran out of time and didn't get anything written down.",NULL,NULL,NULL,NULL,"[""Donkey: My neighbored owned one"",""Rocket: I used to have model rockets as a kid"",""Seagull: There are lots of them at the beach"",""Banana: I am allergic to them""]","[""Donkey"",""Rocket"",""Seagull"",""Banana""]","2018-10-29 14:38:53","8773"
"A3IMB1JAMHP1KK","cs_wg_rev_conf_v3_real2","3NL0RFNU0FOQ9DYI94G1EZVL7X64KX","310476","959999","Male","371","No","No","Spelled out the words in my head.",NULL,NULL,NULL,NULL,"[""BLANKET: My greenbay packers blanket is my favorite. "",""BUCKET: I use my bucket to wash my car."",""GROUND: I enjoy laying on the ground watching the stars."",""TOMATO: Ewww i don't like to eat tomato.""]","[""GROUND"",""BUCKET"",""BLANKET"",""TOMATO""]","2018-10-29 14:38:59","8774"
"A17F6LB4PVB0Z6","cs_wg_rev_conf_v3_real2","3PJUZCGDJ6H7BI2THAFP52XAYPQ98F","154927","805771","Female","355","No","No","no comments. I just went based off memory but I had no strategy.",NULL,NULL,NULL,NULL,"[""I have a purple blanket in my room."",""I play a video game where I am a wizard"",""I had one cookie for dinner yesterday."",""I wear a certain lotion to protect me from sunburn.""]","[""blanket"",""wizard"",""cookie"",""sunburn""]","2018-10-29 14:39:27","8775"
"A4IX77IYDCKW0","cs_wg_rev_conf_v3_real2","3NVC2EB65Q00BM4VD5C9D2IQRCGY3Y","307074","1234843","Female","311","No","Yes","Was a little confusing before my first cup of coffee. ",NULL,NULL,NULL,NULL,"[""Lizard: Found a lizard once in my tree."",""Sauce: Love spaghetti sauce."",""Monkey: Monkey swing on trees where lizards like to hide."",""Pumpkin: Lots of pumpkins on Halloween.""]","[""Lizard"",""Sauce"",""Monkey"",""Pumpkins""]","2018-10-29 14:39:57","8776"
"A371DPL7Y3FSSS","cs_wg_rev_conf_v3_real2","3KMS4QQVK2R07TV7TLCK53SCWNFKF1","144305","900330","Female","368","No","No","I knew the words from part 1, and I used the word that the letter came last in the alphabet",NULL,NULL,NULL,NULL,"[""Potato: I am making myself potato soup because it is cold out. "",""Market: I am out of food, so I need to go to the market."",""Blanket. It is so cold that I need to get a blanket."",""House. My house is across the street from the police station. ""]","[""Potato"",""Market"",""Blanket"",""House""]","2018-10-29 14:40:15","8777"
