"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","choice","scratch","rt","stamp","id"
"ANVAFB99K5RKP","cs_wg_v3_real1","3XUHV3NRVKZH361AHOWE6ZL32TN5H2","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","2","25","1","58832","bookshelf","R W","26000","2017-03-27 00:05:49","2179"
"A1GV0UZU0T2ORS","cs_wg_v3_real1","36NEMU28XFEX83H54MZ0O46C3CPWMI","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","2","60","1","63565","bookshelf",,"21000","2017-03-27 00:05:52","2180"
"A1FP3SH704X01V","cs_wg_v3_real1","3LO69W1SU3EH5Z9KP5U32O5Z9J9LG6","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","6","15","1","45848","bookshelf",,"26000","2017-03-27 00:06:23","2181"
"ANVAFB99K5RKP","cs_wg_v3_real1","3XUHV3NRVKZH361AHOWE6ZL32TN5H2","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","3","30","1","56526","helicopter",,"21000","2017-03-27 00:06:58","2182"
"AITLTT4ZKSZIM","cs_wg_v3_real1","3LOZAJ85YDEMQZI249C2BE6L69F2XR","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","0","25","1","76449","la",,"16000","2017-03-27 00:07:57","2183"
"ANVAFB99K5RKP","cs_wg_v3_real1","3XUHV3NRVKZH361AHOWE6ZL32TN5H2","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","4","20","1","48650","stomach",,"16000","2017-03-27 00:07:56","2184"
"A1FP3SH704X01V","cs_wg_v3_real1","3LO69W1SU3EH5Z9KP5U32O5Z9J9LG6","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","7","60","0","98413","ladder",,"31000","2017-03-27 00:08:46","2185"
"ANVAFB99K5RKP","cs_wg_v3_real1","3XUHV3NRVKZH361AHOWE6ZL32TN5H2","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","5","60","1","77941","umbrella",,"21000","2017-03-27 00:09:30","2186"
"A1GV0UZU0T2ORS","cs_wg_v3_real1","36NEMU28XFEX83H54MZ0O46C3CPWMI","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","4","70","1","109092","HELICOPTER",,"31000","2017-03-27 00:10:14","2187"
"AITLTT4ZKSZIM","cs_wg_v3_real1","3LOZAJ85YDEMQZI249C2BE6L69F2XR","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","1","40","0","111761","STRUCTURE",,"31000","2017-03-27 00:10:17","2188"
"AITLTT4ZKSZIM","cs_wg_v3_real1","3LOZAJ85YDEMQZI249C2BE6L69F2XR","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","2","40","0","29902","FOOTBALL",,"16000","2017-03-27 00:11:04","2189"
"ANVAFB99K5RKP","cs_wg_v3_real1","3XUHV3NRVKZH361AHOWE6ZL32TN5H2","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","6","70","1","73611","basket","football
stomach
structure","31000","2017-03-27 00:11:10","2190"
"A1FP3SH704X01V","cs_wg_v3_real1","3LO69W1SU3EH5Z9KP5U32O5Z9J9LG6","test","Memory","8",NULL,"8","100","1","11560","[""community"",""wedding"",""basket"",""traffic"",""doorway"",""keyboard"",""ladder"",""machine"",""stomach"",""bookshelf"",""helicopter"","""","""",""""]","[""10"",""10"",""0"",""1"",""2"",""2"",""8"",""9"",""0"",""2"",""9"","""","""",""""]","181000","2017-03-27 00:11:30","2191"
"A1GV0UZU0T2ORS","cs_wg_v3_real1","36NEMU28XFEX83H54MZ0O46C3CPWMI","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","5","40","1","59620","COMMUNITY",,"31000","2017-03-27 00:11:46","2192"
"AITLTT4ZKSZIM","cs_wg_v3_real1","3LOZAJ85YDEMQZI249C2BE6L69F2XR","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","3","40","1","27376","WEDDING",,"31000","2017-03-27 00:12:04","2193"
"ANVAFB99K5RKP","cs_wg_v3_real1","3XUHV3NRVKZH361AHOWE6ZL32TN5H2","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","7","40","1","30165","football",,"31000","2017-03-27 00:12:13","2194"
"A1GV0UZU0T2ORS","cs_wg_v3_real1","36NEMU28XFEX83H54MZ0O46C3CPWMI","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","6","15","1","58961","football",,"26000","2017-03-27 00:13:13","2195"
"AITLTT4ZKSZIM","cs_wg_v3_real1","3LOZAJ85YDEMQZI249C2BE6L69F2XR","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","4","25","1","57978","KEYBOARD",,"26000","2017-03-27 00:13:30","2196"
"AITLTT4ZKSZIM","cs_wg_v3_real1","3LOZAJ85YDEMQZI249C2BE6L69F2XR","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","5","30","1","22025","LADDER",,"21000","2017-03-27 00:14:15","2197"
"A1GV0UZU0T2ORS","cs_wg_v3_real1","36NEMU28XFEX83H54MZ0O46C3CPWMI","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","7","20","1","51158","stomach",,"16000","2017-03-27 00:14:23","2198"
"AITLTT4ZKSZIM","cs_wg_v3_real1","3LOZAJ85YDEMQZI249C2BE6L69F2XR","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","6","60","1","21683","UMBRELLA",,"21000","2017-03-27 00:15:00","2199"
"ANVAFB99K5RKP","cs_wg_v3_real1","3XUHV3NRVKZH361AHOWE6ZL32TN5H2","test","Memory","8",NULL,"8","100","1","22540","[""basket"",""ladder"",""football"",""wedding"",""helicopter"",""umbrella"",""community"",""structure"",""stomach"",""keyboard"",""doorway"",""bookshelf"",""machine"",""traffic""]","[""0"",""0"",""0"",""10"",""9"",""9"",""8"",""10"",""2"",""1"",""1"",""8"",""2"",""10""]","181000","2017-03-27 00:15:39","2200"
"AITLTT4ZKSZIM","cs_wg_v3_real1","3LOZAJ85YDEMQZI249C2BE6L69F2XR","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","7","15","1","81108","SATISFACTION",,"26000","2017-03-27 00:16:49","2201"
"A1GV0UZU0T2ORS","cs_wg_v3_real1","36NEMU28XFEX83H54MZ0O46C3CPWMI","test","Memory","8",NULL,"8","100","1","19206","[""wedding"",""stomach"",""machine"",""helicopter"",""bookshelf"",""traffic"",""ladder"",""community"",""basket"",""football"",""structure"","""","""",""""]","[""10"",""10"",""0"",""0"",""0"",""0"",""10"",""10"",""10"",""8"",""10"","""","""",""""]","181000","2017-03-27 00:17:45","2202"
"AITLTT4ZKSZIM","cs_wg_v3_real1","3LOZAJ85YDEMQZI249C2BE6L69F2XR","test","Memory","8",NULL,"8","100","1","34178","[""FOOTBALL"",""HELICOPTER"",""WEDDING"",""KEYBOARD"",""UMBRELLA"",""STRUCTURE"",""STOMACH"","""","""","""","""","""","""",""""]","[""8"",""9"",""10"",""10"",""1"",""0"",""0"","""","""","""","""","""","""",""""]","181000","2017-03-27 00:20:26","2203"
"A1P0NNR8HOQ95R","cs_wg_v3_real1","32VNZTT0A75CWHBDZOPYFBHVP6PR4F","test","Most vertical lines","6","[60,50,50,90,70,80,50,30,90,50,50,80,60,40]","0","40","1","62807","Community","COMMUNITY","31000","2017-03-27 01:05:52","2204"
"A1P0NNR8HOQ95R","cs_wg_v3_real1","32VNZTT0A75CWHBDZOPYFBHVP6PR4F","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,10,50,40,40,0,30,20,20,20,20,30]","1","60","1","46704","BASKET","BASKET LADDER ","21000","2017-03-27 01:07:02","2205"
"A1P0NNR8HOQ95R","cs_wg_v3_real1","32VNZTT0A75CWHBDZOPYFBHVP6PR4F","test","Most letters come after the word's third letter in the alphabet.","2","[115,60,115,70,60,125,60,60,75,130,45,120,10,40]","2","25","1","62402","LADDER",,"16000","2017-03-27 01:08:22","2206"
"A1P0NNR8HOQ95R","cs_wg_v3_real1","32VNZTT0A75CWHBDZOPYFBHVP6PR4F","test","Most letters in the set: T, P, O, K, I, C, H.","1","[10,40,0,40,40,0,30,20,60,30,30,30,20,20]","3","30","1","68872","COMMUNITY",,"21000","2017-03-27 01:09:54","2207"
"A1P0NNR8HOQ95R","cs_wg_v3_real1","32VNZTT0A75CWHBDZOPYFBHVP6PR4F","test","Most letters in alphabet between word's 4th and 5th letters","4","[25,60,5,40,40,65,90,25,30,0,90,5,65,30]","4","15","1","88203","BASKET",,"26000","2017-03-27 01:11:50","2208"
"A1P0NNR8HOQ95R","cs_wg_v3_real1","32VNZTT0A75CWHBDZOPYFBHVP6PR4F","test","Most horizontal lines","7","[60,30,50,30,70,60,60,10,110,80,50,70,40,50]","5","70","1","78323","MACHINE","MACHINE","31000","2017-03-27 01:13:42","2209"
"A1P0NNR8HOQ95R","cs_wg_v3_real1","32VNZTT0A75CWHBDZOPYFBHVP6PR4F","test","Most letters before word's second letter in alphabet","3","[20,95,0,70,70,60,70,70,20,85,95,0,20,0]","6","40","0","40740","DOORWAY",,"16000","2017-03-27 01:14:41","2210"
"A1P0NNR8HOQ95R","cs_wg_v3_real1","32VNZTT0A75CWHBDZOPYFBHVP6PR4F","test","Most letters in alphabet between word's 5th and 6th letters","5","[25,10,65,35,55,35,5,110,60,15,85,25,70,75]","7","25","1","56068","BOOKSHELF",,"26000","2017-03-27 01:16:05","2211"
"A1P0NNR8HOQ95R","cs_wg_v3_real1","32VNZTT0A75CWHBDZOPYFBHVP6PR4F","test","Memory","8",NULL,"8","100","1","14652","[""FOOTBALL"",""MACHINE"",""WEDDING"",""COMMUNITY"",""BASKET"",""DOORWAY"",""BOOKSHELF"",""KEYBOARD"",""STRUCTURE"",""LADDER"","""","""","""",""""]","[""0"",""10"",""10"",""10"",""8"",""1"",""2"",""0"",""9"",""8"","""","""","""",""""]","181000","2017-03-27 01:19:23","2212"
