"subject","version","assignmentId","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"A1FO99U5T2TBBP","cs_wg_full_v2_conf_real1","3IFS6Q0HJIKI53A5Z2R7ZMWD0I9ISJ","48090","1887387","Female","1106","No","No","I couldn't remember all the words so wrote a few I did. But I think I got it right because I picked trivia. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:45:19","5245"
"A2Q33J8W70XAFD","cs_wg_full_v2_conf_real1","3WJ1OXY92AHLG1CY9GTP1X8TBGWA86","79367","2130679","Female","1106","No","No","To think of the words with most unique letters and try to determine if the third to last letter was one of those. Sadly I forgot all about shiver.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:45:47","5246"
"AZGKWTVRE2YQM","cs_wg_full_v2_conf_real1","3WYP994K17SZ85RDW7A7K5U98C76YO","65846","2616093","Male","1004","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:45:57","5247"
"A1WTRM0IQWLYER","cs_wg_full_v2_conf_real1","33CUSNVVNND7XDJJCI9B562YLSV88Z","127583","2403633","Male","1101","No","No","Thank you for this very fun and difficult study. I don't do well with timers, especially short timers. My mind went blank and with 3 seconds left, I wrote out the first word that popped into my mind.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:46:12","5248"
"A1NEN3WE5A9A8V","cs_wg_full_v2_conf_real1","3K3R2QNK8B459F96KDGU1UFY2P49U4","67559","2672301","Female","1122","Yes","No","In part 1, I tried to find all of the words until I knew their values.  In the third to last question, I tried to remember the value assigned to them. I thought I'd be able to list them in order of value, but instead, I just listed them as the word came to my mind.  I had to guess at a few values.  For example, I can't remember the values of bullet-balcony-battery, I guessed at those values. I know battery and balcony were high value and bullet was low value, but still can't remember their exact",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:46:14","5249"
"A15JWEOWELTNMC","cs_wg_full_v2_conf_real1","3TDXMTX3CBVDI5C8SPO4YH0LIT96II","36255","2028564","Male","1009","No","No","no",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:46:18","5250"
"ATZMH6C3MML6C","cs_wg_full_v2_conf_real1","3WMINLGALB4NS42BQS9U3J4C17IACD","38743","2001188","Female","1114","No","No","I thought it was going to be several questions like what is the fourth to last or last, I didnt realize there would only be one question and it would be third to last, so I didn't have a strategy but looking back I should've thought of all the words in order in my head and figured it out before clicking to the next screen because I memorized all the words:

pillar -1
beaver - 2 (I should've chosen this one, but I went with my instinct and kidney kept popping in my head)
jacket - 3
summer -4
liqu",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:46:30","5251"
"A2C9CDKYOV3R3C","cs_wg_full_v2_conf_real1","3OLQQLKKNSQDQVPTGPS2M67YC6MEJN","68319","2562584","Female","1088","No","No","I ran out of time",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:46:30","5252"
"A5K108EWACHK5","cs_wg_full_v2_conf_real1","3DR23U6WE5F74YLYSJ66OCU7A8FETU","84553","2038942","Male","1029","No","No","I just visualized the words in my head.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:46:36","5253"
"A1NKMKZYXSGOHS","cs_wg_full_v2_conf_real1","3N4BPTXIO8TPQBSXOA7JR3TEDJGKU9","81472","2547163","Female","1116","No","No","For that question, I tried to think of the letters I saw that are at the end of the alphabet and thought of words in the list and chose by process of elimination. Beaver was the 1st word I thought of so it was quick to write out my 1st guess and correct it if I had time, which I did not need to do.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:46:37","5254"
"A1P0U36AARQLXK","cs_wg_full_v2_conf_real1","30ZX6P7VF8WLVFDDN5X1K5Y9F3YJ2S","58926","1600118","Male","1036","No","No","The study was repetitive but fun. My strategy was just to go with the highest paying word of all the words I've come across. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:46:42","5255"
"A3S60V6KCXOVPI","cs_wg_full_v2_conf_real1","32N49TQG3GJJRD8BH94ZTBS1MEXAVB","35664","2222741","Female","979","No","No","to remember a word",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:47:04","5256"
"A25ACRTPN09LDS","cs_wg_full_v2_conf_real1","3PDJHANYK5HDMA1OM76JY5Z6IGU6HP","109372","2559408","Female","1023","No","No","No strategy. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:47:18","5257"
"AIOZF654BN0LT","cs_wg_full_v2_conf_real1","3A1PQ49WVHIIFO0RG1U2398PA5E1HM","344526","2767421","Female","1113","No","No","to not waste time trying to remember all 12 words!",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:47:29","5258"
"A2227UDRJPGSMM","cs_wg_full_v2_conf_real1","32XVDSJFPZYBWNJYQ2AT0XQQJXSM2Y","67623","2443764","Female","1080","No","No","I simply tried to see the words in my head. Once I wrote out the words for the ""list all"" question that followed, I realized I'd actually chosen the second to best answer. ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:47:50","5259"
"A1D4BGCNYC0VJE","cs_wg_full_v2_conf_real1","30BXRYBRP4YBGPGUDPJNWZYJ6IQWHJ","75568","2015719","Female","1055","No","No","No. Just trying to remember and using best guess.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:48:21","5260"
"A19TMBODLD71VN","cs_wg_full_v2_conf_real1","3MYYFCXHJ38L7R2ZJDVMG73R7PD4G5","53465","2117014","Male","1067","No","No","Tried to ""read"" the words in my head, but then the timer started and so I went with a few words that popped in my head.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:48:22","5261"
"A34DKLILCWYIHU","cs_wg_full_v2_conf_real1","3PB5A5BD0V7IQEKILBTTJJN1YR37GS","67995","2314791","Female","1043","No","No","I figured it out I just didnt type it soon enough",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:48:35","5262"
"AZRV9XNC8TQMY","cs_wg_full_v2_conf_real1","3EO896NRAWWFFE7Q6KHXLS7ZFGCTJV","98426","1409763","Female","1106","Yes","No","i thought of the highest point words first even though the points don't matter",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:48:53","5263"
"A1UWEO0BMJ2FDG","cs_wg_full_v2_conf_real1","31LM9EDVOLTHK1269OVLCT17QYNJNH","76839","2801880","Female","1072","No","No","The letters Q and U in the word Banquet stayed in my mind.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:49:28","5264"
"APLBF6JY2C1QZ","cs_wg_full_v2_conf_real1","3X65QVEQI0O4ONTFNJYKCXKNVJECLU","201820","2165685","Female","1040","No","No","I messed it up actually. I wanted to put in barrel but I hit tab when I was typing forgery so...I lost points. Barrel should have been my answer. 

(I now realize liquid or beaver was better but I couldn't remember them fast enough.)",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:49:31","5265"
"A26Z5PHC885L9A","cs_wg_full_v2_conf_real1","3IJXV6UZ1XK64OASKDR29CRHEGRIRW","128297","2023249","Male","953","Yes","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:50:00","5266"
"A3VMNZA2V7XHHQ","cs_wg_full_v2_conf_real1","3G0WWMR1UVLY6O6J4EFU9UDT4TJNQG","55056","1897518","Female","1005","No","No","JUST TRYING TO REMEMBER WHAT WORDS WERE IN PART 1",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:50:17","5267"
"A37U181QDB0FQX","cs_wg_full_v2_conf_real1","37TRT2X24QSFJSD96YQCLY1D99ABJL","76765","1817939","Female","1089","No","No","no strategy ",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:50:19","5268"
"AU3WB2DD4QJ4B","cs_wg_full_v2_conf_real1","3X31TUMD7XNK1KJH7M90V11WRMQ1LW","32856","1514565","Female","1092","No","No","I tried to think of the words I saw the most and use one of those.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:50:55","5269"
"A2RH1DE5ND8CEG","cs_wg_full_v2_conf_real1","3A1COHJ8NJW0QOKCFM3HIJVXOBR8HK","24065","1202024","Female","1112","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:51:13","5270"
"A3RYH6OUH7BJ4Z","cs_wg_full_v2_conf_real1","3H0W84IWBK3UOJ86OU1BOXTPMNJREV","76891","1933181","Male","1109","No","No","didn't have a strategy. I panicked and wrote the first word I thought of",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:51:46","5271"
"A2OLSZ6DD9I239","cs_wg_full_v2_conf_real1","3QILPRALQ5WS0K6NIKYUN3STANW8NP","65393","2265729","Female","1058","No","No","At first, I was going to list the words I remembered, but then I realized I would not have time for that.  So I thought of the letters that came late in the alphabet like v,w,x,y,z - and hoped I could remember a word that had one of those letters.  I don't know if it was just dumb luck, or because trivia had such a high point level that that word came to mind quickly.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:51:59","5272"
"A353ZWBGYHFOBK","cs_wg_full_v2_conf_real1","3E337GFOL997TZC51IAIFG9RY67GNB","121747","2706725","Female","1080","No","No","no strategy, because I could not think fast enough",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:52:04","5273"
"A2WQI2YRAJ30ZY","cs_wg_full_v2_conf_real1","3QILPRALQ5WS0K6NIKYUN3STANYN86","65143","1906648","Male","1103","No","No","Whatever could come to mind...",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:52:27","5274"
"A23WEOFH3R08EK","cs_wg_full_v2_conf_real1","3LRLIPTPEQA5B2EZI5QSR2HK6GPKAY","74673","2422762","Female","1063","No","No","it was first word that popped in my head",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:52:29","5275"
"A1AL6LLQZMCX63","cs_wg_full_v2_conf_real1","3DI28L7YXAF6VE9PQ0MWI6BCIPNE1K","94562","2717019","Male","1093","Yes","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:52:38","5276"
"A22GY6YOEN5PXD","cs_wg_full_v2_conf_real1","3PW9OPU9PQLE0YX9XGRVG52NLM212A","56487","1747559","Male","1069","No","No","I overthought that question and ended up running out of time",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:52:49","5277"
"A287X6QBSQIGYY","cs_wg_full_v2_conf_real1","3PB5A5BD0V7IQEKILBTTJJN1YR4G72","76928","2199902","Male","1051","No","No","I had no strategy for the third to last letter question. Only my terrible memory.",NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:52:57","5278"
"A2OVWP8TG1G8AX","cs_wg_full_v2_conf_real1","3FUI0JHJPXZZVJ77OKJJN8MCPKB33A","21639","2854897","Female","1035","No","No",,NULL,NULL,NULL,NULL,NULL,NULL,"2018-07-03 14:53:02","5279"
