"subject","version","assignmentId","trial","trial_type","word","value","alt","value2","choice","rt","resp","resp2","resp3","resp4","used_hint","stamp","id"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","7","0","SEPTEMBER","6","APRIL","8","0","2125",,,,,"0","2018-10-24 20:07:06","302035"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","15","0","APRIL","10","MARCH","5","0","3771",,,,,"1","2018-10-24 20:07:08","302036"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","8","0","SEPTEMBER","6","AUGUST","2","0","2563",,,,,"0","2018-10-24 20:07:11","302037"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","16","0","OCTOBER","6","DECEMBER","1","1","2757",,,,,"0","2018-10-24 20:07:13","302038"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","0","0","OCTOBER","3","JULY","6","0","5435",,,,,"0","2018-10-24 20:07:14","302039"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","9","0","OCTOBER","9","JANUARY","12","1","1938",,,,,"0","2018-10-24 20:07:17","302040"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","17","0","DECEMBER","1","FEBRUARY","8","1","4457",,,,,"0","2018-10-24 20:07:20","302041"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","10","0","AUGUST","2","FEBRUARY","11","1","1804",,,,,"0","2018-10-24 20:07:21","302042"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","1","0","MAY","11","DECEMBER","8","1","3346",,,,,"0","2018-10-24 20:07:23","302043"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","0","0","JANUARY","6","MARCH","3","0","9330",,,,,"1","2018-10-24 20:07:24","302044"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","18","0","FEBRUARY","8","MAY","4","0","3736",,,,,"1","2018-10-24 20:07:27","302045"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","11","0","SEPTEMBER","6","FEBRUARY","11","0","3264",,,,,"0","2018-10-24 20:07:28","302046"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","2","0","NOVEMBER","9","FEBRUARY","2","0","3996",,,,,"0","2018-10-24 20:07:29","302047"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","12","0","JULY","3","FEBRUARY","11","1","1580",,,,,"0","2018-10-24 20:07:32","302048"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","19","0","AUGUST","7","OCTOBER","6","0","4060",,,,,"1","2018-10-24 20:07:33","302049"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","3","0","JANUARY","7","MARCH","10","0","2516",,,,,"0","2018-10-24 20:07:34","302050"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","1","0","MAY","1","MARCH","3","0","5754",,,,,"0","2018-10-24 20:07:35","302051"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","13","0","AUGUST","2","JULY","3","0","1998",,,,,"0","2018-10-24 20:07:36","302052"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","20","0","MAY","4","JUNE","3","1","2369",,,,,"0","2018-10-24 20:07:37","302053"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","21","0","SEPTEMBER","9","JULY","12","1","2393",,,,,"0","2018-10-24 20:07:42","302054"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","14","0","FEBRUARY","11","AUGUST","2","0","2029",,,,,"0","2018-10-24 20:07:42","302055"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","4","0","JULY","6","NOVEMBER","9","0","3732",,,,,"0","2018-10-24 20:07:43","302056"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","2","0","JUNE","2","AUGUST","5","1","6823",,,,,"1","2018-10-24 20:07:44","302057"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","15","0","FEBRUARY","11","JULY","3","0","1418",,,,,"0","2018-10-24 20:07:46","302058"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","22","0","JUNE","3","MAY","4","0","2575",,,,,"0","2018-10-24 20:07:46","302059"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","16","0","SEPTEMBER","6","MAY","4","0","987",,,,,"0","2018-10-24 20:07:49","302060"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","5","0","MARCH","10","MAY","11","1","3675",,,,,"0","2018-10-24 20:07:50","302061"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","23","0","AUGUST","7","FEBRUARY","8","0","2978",,,,,"0","2018-10-24 20:07:51","302062"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","3","0","JULY","4","MAY","1","0","5560",,,,,"1","2018-10-24 20:07:52","302063"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","17","0","AUGUST","2","MAY","4","1","2824",,,,,"0","2018-10-24 20:07:54","302064"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","6","0","DECEMBER","8","JULY","6","1","4396",,,,,"0","2018-10-24 20:07:57","302065"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","24","0","DECEMBER","1","MAY","4","1","4171",,,,,"1","2018-10-24 20:07:57","302066"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","18","0","NOVEMBER","7","MAY","4","1","1818",,,,,"0","2018-10-24 20:07:58","302067"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","4","0","NOVEMBER","12","MAY","1","0","3486",,,,,"0","2018-10-24 20:07:58","302068"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","7","0","MAY","11","FEBRUARY","2","0","3596",,,,,"0","2018-10-24 20:08:04","302069"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","5","0","APRIL","10","AUGUST","5","1","3268",,,,,"0","2018-10-24 20:08:05","302070"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","19","0","MAY","4","MARCH","5","0","5331",,,,,"0","2018-10-24 20:08:05","302071"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","25","0","JULY","12","FEBRUARY","8","0","8366",,,,,"1","2018-10-24 20:08:08","302072"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","8","0","FEBRUARY","2","MAY","11","1","3284",,,,,"0","2018-10-24 20:08:10","302073"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","20","0","JUNE","1","JULY","3","1","2413",,,,,"0","2018-10-24 20:08:10","302074"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","26","0","OCTOBER","6","SEPTEMBER","9","0","2060",,,,,"0","2018-10-24 20:08:12","302075"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","9","0","OCTOBER","3","NOVEMBER","9","0","1675",,,,,"0","2018-10-24 20:08:14","302076"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","21","0","MAY","4","JULY","3","1","2595",,,,,"0","2018-10-24 20:08:15","302077"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","6","0","AUGUST","5","SEPTEMBER","11","0","4328",,,,,"0","2018-10-24 20:08:15","302078"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","27","0","JULY","12","JUNE","3","0","2421",,,,,"1","2018-10-24 20:08:16","302079"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","22","0","FEBRUARY","11","NOVEMBER","7","0","1015",,,,,"0","2018-10-24 20:08:18","302080"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","10","0","OCTOBER","3","APRIL","4","0","3468",,,,,"0","2018-10-24 20:08:20","302081"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","23","0","NOVEMBER","7","JULY","3","0","2614",,,,,"0","2018-10-24 20:08:23","302082"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","28","0","JANUARY","11","JULY","12","1","4083",,,,,"1","2018-10-24 20:08:23","302083"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","7","0","JUNE","2","SEPTEMBER","11","1","4905",,,,,"1","2018-10-24 20:08:23","302084"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","11","0","AUGUST","5","NOVEMBER","9","0","2621",,,,,"0","2018-10-24 20:08:26","302085"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","29","0","JANUARY","11","MAY","4","0","2984",,,,,"1","2018-10-24 20:08:28","302086"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","8","0","MARCH","3","SEPTEMBER","11","1","3104",,,,,"0","2018-10-24 20:08:28","302087"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","24","0","JULY","3","MARCH","5","0","4084",,,,,"0","2018-10-24 20:08:29","302088"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","30","0","NOVEMBER","2","FEBRUARY","8","0","2016",,,,,"0","2018-10-24 20:08:32","302089"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","12","0","NOVEMBER","9","AUGUST","5","0","3300",,,,,"0","2018-10-24 20:08:32","302090"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","25","0","FEBRUARY","11","APRIL","8","0","1293",,,,,"0","2018-10-24 20:08:32","302091"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","9","0","DECEMBER","7","FEBRUARY","8","0","2866",,,,,"0","2018-10-24 20:08:35","302092"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","26","0","MARCH","5","SEPTEMBER","6","1","2534",,,,,"0","2018-10-24 20:08:36","302093"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","13","0","SEPTEMBER","12","APRIL","4","0","2134",,,,,"0","2018-10-24 20:08:36","302094"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","31","0","MARCH","5","DECEMBER","1","1","3154",,,,,"0","2018-10-24 20:08:37","302095"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","10","0","NOVEMBER","12","SEPTEMBER","11","0","3556",,,,,"0","2018-10-24 20:08:41","302096"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","27","0","APRIL","8","FEBRUARY","11","0","1130",,,,,"0","2018-10-24 20:08:41","302097"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","14","0","FEBRUARY","2","JUNE","1","0","2558",,,,,"0","2018-10-24 20:08:42","302098"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","32","0","APRIL","10","OCTOBER","6","0","2599",,,,,"0","2018-10-24 20:08:42","302099"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","33","0","MAY","4","JANUARY","11","0","1416",,,,,"0","2018-10-24 20:08:45","302100"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","11","0","MAY","1","NOVEMBER","12","1","1819",,,,,"0","2018-10-24 20:08:45","302101"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","15","0","JULY","6","SEPTEMBER","12","1","1893",,,,,"0","2018-10-24 20:08:46","302102"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","28","0","FEBRUARY","11","DECEMBER","10","0","1315",,,,,"0","2018-10-24 20:08:48","302103"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","16","0","DECEMBER","8","AUGUST","5","0","1701",,,,,"0","2018-10-24 20:08:50","302104"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","34","0","SEPTEMBER","9","JANUARY","11","1","3399",,,,,"0","2018-10-24 20:08:51","302105"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","12","0","MARCH","3","JUNE","2","1","3242",,,,,"0","2018-10-24 20:08:51","302106"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","29","0","MAY","4","APRIL","8","0","1876",,,,,"0","2018-10-24 20:08:52","302107"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","35","0","MARCH","5","SEPTEMBER","9","0","1703",,,,,"0","2018-10-24 20:08:55","302108"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","17","0","NOVEMBER","9","APRIL","4","0","3020",,,,,"0","2018-10-24 20:08:55","302109"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","13","0","AUGUST","5","MARCH","3","0","2585",,,,,"0","2018-10-24 20:08:55","302110"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","30","0","MARCH","5","JANUARY","12","1","2766",,,,,"0","2018-10-24 20:08:57","302111"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","18","0","OCTOBER","3","DECEMBER","8","1","2541",,,,,"0","2018-10-24 20:09:00","302112"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","14","0","MARCH","3","FEBRUARY","8","1","2863",,,,,"0","2018-10-24 20:09:00","302113"
"A21XVZ0Q2DJKEN","cs_wg_mon_conf_time_pilot1","38SKSKU7R1YV1QFFFTU6N0II0I0LIN","0","0","JANUARY","4","MAY","8","0","20428",,,,,"1","2018-10-24 20:09:01","302114"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","36","0","SEPTEMBER","9","OCTOBER","6","0","3623",,,,,"1","2018-10-24 20:09:01","302115"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","31","0","MARCH","5","OCTOBER","9","0","2659",,,,,"0","2018-10-24 20:09:02","302116"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","19","0","AUGUST","5","JUNE","1","0","1723",,,,,"0","2018-10-24 20:09:05","302117"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","15","0","AUGUST","5","JULY","4","1","2192",,,,,"0","2018-10-24 20:09:05","302118"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","32","0","JULY","3","AUGUST","2","0","1755",,,,,"0","2018-10-24 20:09:06","302119"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","37","0","NOVEMBER","2","APRIL","10","1","4212",,,,,"1","2018-10-24 20:09:07","302120"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","20","0","JULY","6","MAY","11","0","2511",,,,,"0","2018-10-24 20:09:10","302121"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","16","0","NOVEMBER","12","APRIL","10","0","2325",,,,,"0","2018-10-24 20:09:10","302122"
"A21XVZ0Q2DJKEN","cs_wg_mon_conf_time_pilot1","38SKSKU7R1YV1QFFFTU6N0II0I0LIN","1","0","AUGUST","11","APRIL","6","0","7393",,,,,"1","2018-10-24 20:09:11","302123"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","33","0","JUNE","1","AUGUST","2","0","3791",,,,,"0","2018-10-24 20:09:12","302124"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","38","0","JULY","12","APRIL","10","0","4261",,,,,"1","2018-10-24 20:09:13","302125"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","21","0","MAY","11","JANUARY","7","0","1965",,,,,"0","2018-10-24 20:09:14","302126"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","17","0","JUNE","2","APRIL","10","1","2904",,,,,"0","2018-10-24 20:09:15","302127"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","34","0","MAY","4","JUNE","1","0","2565",,,,,"0","2018-10-24 20:09:16","302128"
"A21XVZ0Q2DJKEN","cs_wg_mon_conf_time_pilot1","38SKSKU7R1YV1QFFFTU6N0II0I0LIN","2","0","FEBRUARY","7","APRIL","6","1","2917",,,,,"0","2018-10-24 20:09:18","302129"
"AYGFIU5LDCXW4","cs_wg_mon_conf_time_pilot1","3X0H8UUIT1P06YUAOJVM0D5L7N5SWE","22","0","DECEMBER","8","OCTOBER","3","1","1933",,,,,"0","2018-10-24 20:09:18","302130"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","39","0","JANUARY","11","DECEMBER","1","0","2709",,,,,"1","2018-10-24 20:09:19","302131"
"A2PC8T3FGQHGK5","cs_wg_mon_conf_time_pilot1","3907X2AHF06HHQGBII2LH1KLGW42PR","35","0","JANUARY","12","NOVEMBER","7","0","1868",,,,,"0","2018-10-24 20:09:20","302132"
"A2PTZ50APT1KT3","cs_wg_mon_conf_time_pilot1","3X65QVEQI0O4ONTFNJYKCXKNNDGCLC","18","0","AUGUST","5","APRIL","10","1","4020",,,,,"0","2018-10-24 20:09:21","302133"
"A21XVZ0Q2DJKEN","cs_wg_mon_conf_time_pilot1","38SKSKU7R1YV1QFFFTU6N0II0I0LIN","3","0","JULY","10","SEPTEMBER","1","1","853",,,,,"0","2018-10-24 20:09:21","302134"
"A30YR5TPOKQYXJ","cs_wg_mon_conf_time_pilot1","3I7DHKZYGN1XPAA4MY8E3E9TY085FS","40","0","OCTOBER","6","JULY","12","1","3840",,,,,"1","2018-10-24 20:09:24","302135"
